Title: Nd2

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 100.093345 51.7636 1.03782 15.3616 2.11024 0.0113047 8.01919 0.166442 6.20732 9.6047 2.47705 1.23363 0.127279 1.87982
500.00 1513.15 100.093895 51.7633 1.03781 15.3616 2.11572 0.0113046 8.01421 0.166441 6.20728 9.60465 2.47704 1.23362 0.127279 1.87981
500.00 1503.15 100.094479 51.763 1.0378 15.3615 2.12153 0.0113045 8.00892 0.16644 6.20725 9.60459 2.47703 1.23362 0.127278 1.8798
500.00 1493.15 100.095098 51.7627 1.0378 15.3614 2.12769 0.0113045 8.00332 0.166439 6.20721 9.60453 2.47701 1.23361 0.127277 1.87979
500.00 1483.15 100.095753 51.7623 1.03779 15.3613 2.1342 0.0113044 7.99739 0.166438 6.20717 9.60447 2.47699 1.2336 0.127276 1.87977
500.00 1473.15 100.096445 51.762 1.03778 15.3612 2.14109 0.0113043 7.99113 0.166437 6.20713 9.6044 2.47698 1.23359 0.127275 1.87976
500.00 1463.15 100.097175 51.7616 1.03778 15.3611 2.14835 0.0113042 7.98452 0.166436 6.20708 9.60433 2.47696 1.23358 0.127275 1.87975
500.00 1453.15 100.097945 51.7612 1.03777 15.3609 2.15601 0.0113041 7.97755 0.166435 6.20703 9.60426 2.47694 1.23357 0.127274 1.87973
500.00 1443.15 100.098755 51.7608 1.03776 15.3608 2.16407 0.011304 7.97021 0.166433 6.20698 9.60418 2.47692 1.23356 0.127273 1.87972
500.00 1433.15 100.099607 51.7603 1.03775 15.3607 2.17256 0.0113039 7.9625 0.166432 6.20693 9.6041 2.4769 1.23355 0.127271 1.8797
500.00 1423.15 100.100503 51.7599 1.03774 15.3605 2.18147 0.0113038 7.95439 0.16643 6.20688 9.60401 2.47688 1.23354 0.12727 1.87968
500.00 1413.15 100.101383 51.7594 1.03773 15.3604 2.19022 0.0113037 7.94642 0.166429 6.20682 9.60393 2.47685 1.23353 0.127269 1.87967
500.00 1403.15 100.080322 51.7625 1.03795 15.3636 2.17705 0.0113061 7.95702 0.166409 6.19967 9.60587 2.47738 1.23379 0.127296 1.88006
500.00 1393.15 99.318572 51.8585 1.04591 15.4815 2.18014 0.0113928 7.89623 0.165494 5.92195 9.67654 2.49638 1.24325 0.128272 1.89448
500.00 1383.15 98.582710 51.9531 1.05372 15.597 2.19198 0.0114779 7.82415 0.164536 5.65285 9.74578 2.51501 1.25253 0.12923 1.90862
500.00 1373.15 96.853262 52.0364 1.06488 15.8177 2.23073 0.0116828 7.77048 0.165959 5.34793 9.64703 2.55803 1.2749 0.131537 1.94271
500.00 1363.15 93.151417 52.1404 1.07782 16.2553 2.25604 0.00855161 7.78478 0.172554 4.95846 9.21023 2.65358 1.32557 0.136765 2.01991
500.00 1353.15 89.675949 52.3013 1.08168 16.6852 2.28307 0.00323313 7.72986 0.179241 4.58217 8.78686 2.75023 1.37694 0.142065 2.09819
500.00 1343.15 86.119498 52.5368 1.07255 17.1453 2.52863 0.000320302 7.38235 0.186643 4.1857 8.33827 2.85686 1.4338 0.147932 2.18484
