Title: Mr2

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.127434 48.9786 1.14525 15.9543 2.33716 0.0196683 9.11237 0.197498 7.34535 11.4128 2.01401 0.335686 0.128303 1.01908
500.00 1513.15 98.128034 48.9783 1.14524 15.9542 2.34325 0.0196682 9.10682 0.197497 7.3453 11.4127 2.014 0.335684 0.128302 1.01908
500.00 1503.15 98.128671 48.9779 1.14523 15.9541 2.34972 0.0196681 9.10093 0.197496 7.34525 11.4127 2.01399 0.335682 0.128301 1.01907
500.00 1493.15 98.129346 48.9776 1.14522 15.9539 2.35657 0.0196679 9.09469 0.197494 7.3452 11.4126 2.01397 0.335679 0.1283 1.01906
500.00 1483.15 98.130061 48.9772 1.14521 15.9538 2.36382 0.0196678 9.08808 0.197493 7.34515 11.4125 2.01396 0.335677 0.128299 1.01906
500.00 1473.15 98.130816 48.9769 1.14521 15.9537 2.37148 0.0196676 9.0811 0.197491 7.34509 11.4124 2.01394 0.335674 0.128298 1.01905
500.00 1463.15 98.131613 48.9765 1.1452 15.9536 2.37957 0.0196675 9.07374 0.19749 7.34503 11.4123 2.01393 0.335672 0.128297 1.01904
500.00 1453.15 98.132453 48.9761 1.14519 15.9534 2.38809 0.0196673 9.06597 0.197488 7.34497 11.4122 2.01391 0.335669 0.128296 1.01903
500.00 1443.15 98.133337 48.9756 1.14518 15.9533 2.39706 0.0196671 9.0578 0.197486 7.3449 11.4121 2.01389 0.335666 0.128295 1.01902
500.00 1433.15 98.134267 48.9751 1.14517 15.9531 2.4065 0.0196669 9.04919 0.197485 7.34483 11.412 2.01387 0.335663 0.128294 1.01901
500.00 1423.15 98.135245 48.9747 1.14515 15.953 2.41643 0.0196667 9.04015 0.197483 7.34476 11.4119 2.01385 0.335659 0.128292 1.019
500.00 1413.15 98.133962 48.9753 1.14517 15.9532 2.40341 0.019667 9.05201 0.197485 7.34486 11.4121 2.01388 0.335664 0.128294 1.01902
500.00 1403.15 91.149965 49.0649 1.21241 15.9444 2.46479 0.0211739 9.43124 0.209894 6.97919 10.9683 2.10816 0.360296 0.138124 1.09709
500.00 1393.15 83.907757 49.2034 1.29347 15.8647 2.60182 0.0230014 9.80832 0.22388 6.5442 10.4908 2.21464 0.389951 0.150046 1.19178
500.00 1383.15 77.560336 49.4318 1.36448 15.8089 2.65725 0.00992647 10.1451 0.238132 6.11565 10.033 2.32362 0.420446 0.162325 1.28932
500.00 1373.15 72.166225 49.6494 1.43141 15.7458 2.77049 0.00420526 10.4079 0.251709 5.70749 9.59402 2.42701 0.450453 0.174458 1.38569
500.00 1363.15 67.334603 49.9262 1.48142 15.6951 3.35694 0.000481274 10.119 0.265515 5.3052 9.16468 2.532 0.481351 0.186977 1.48512
500.00 1353.15 61.245129 51.0664 1.39719 15.8772 3.41529 0 9.33164 0.288984 4.83754 8.71148 2.70831 0.527714 0.205567 1.63278
500.00 1343.15 55.427797 52.6108 1.25339 16.116 3.0374 0 8.49136 0.317445 4.38756 8.26197 2.91119 0.581498 0.227142 1.80415
500.00 1333.15 50.879153 53.9763 1.1358 16.2565 2.72535 0 7.77858 0.343865 4.00578 7.84432 3.08879 0.631832 0.247449 1.96544
500.00 1323.15 46.915717 55.1683 1.04733 16.2703 2.49638 0 7.15861 0.372915 3.62146 7.52796 3.25364 0.683205 0.268354 2.13148
500.00 1313.15 43.498556 56.286 0.97237 16.1986 2.3531 0 6.55999 0.40221 3.27355 7.22644 3.40476 0.734647 0.289435 2.29893
500.00 1303.15 39.143941 57.6935 0.913726 15.7721 2.15927 0 6.03261 0.446955 2.86732 6.84809 3.57846 0.811707 0.321633 2.55467
500.00 1293.15 35.699095 58.9845 0.861519 15.3254 1.99142 0 5.55118 0.490084 2.52859 6.50932 3.71899 0.885156 0.35267 2.80119
500.00 1283.15 32.893255 60.1761 0.814746 14.8672 1.8431 0 5.11103 0.531889 2.24248 6.20409 3.83092 0.955537 0.382753 3.04014
500.00 1273.15 30.556125 61.2815 0.772605 14.4039 1.71002 0 4.70778 0.572571 1.99824 5.92752 3.91796 1.02323 0.412029 3.27267
500.00 1263.15 28.575124 62.3109 0.734453 13.9402 1.58925 0 4.33758 0.612266 1.78788 5.67566 3.98321 1.0885 0.440593 3.49955
500.00 1253.15 26.872836 63.2723 0.699761 13.4799 1.47874 0 3.99711 0.65105 1.60535 5.44523 4.02935 1.1515 0.468503 3.72123
500.00 1243.15 25.393899 64.1723 0.668096 13.0259 1.37699 0 3.68351 0.688967 1.44594 5.23348 4.05874 1.21233 0.495788 3.93795
500.00 1233.15 24.097400 65.0162 0.639094 12.5806 1.28289 0 3.39432 0.726035 1.30595 5.0381 4.07348 1.27107 0.522463 4.14983
500.00 1223.15 22.952248 65.8086 0.61245 12.1456 1.19559 0 3.1274 0.762259 1.18243 4.85713 4.07545 1.32774 0.54853 4.35687
500.00 1213.15 21.934242 66.5536 0.587902 11.722 1.11441 0 2.88084 0.797637 1.07295 4.68891 4.0663 1.38239 0.573988 4.55908
500.00 1203.15 21.024172 67.2547 0.565224 11.3108 1.0388 0 2.65299 0.832164 0.975544 4.53201 4.04752 1.43503 0.598835 4.75643
500.00 1193.15 20.206531 67.915 0.544222 10.9124 0.968308 0 2.44234 0.865837 0.888577 4.38522 4.02042 1.48569 0.623066 4.9489
500.00 1183.15 19.468635 68.5375 0.524726 10.5272 0.902534 0 2.24756 0.898654 0.810683 4.24749 3.98618 1.53441 0.646681 5.13647
500.00 1173.15 18.799990 69.1247 0.506585 10.1551 0.841134 0 2.06744 0.930616 0.74071 4.11792 3.9458 1.58121 0.669681 5.31915
500.00 1163.15 18.191832 69.679 0.489667 9.79615 0.783806 0 1.90086 0.961726 0.677687 3.99576 3.9002 1.62614 0.692069 5.49697
500.00 1153.15 17.636779 70.2026 0.473853 9.45015 0.730276 0 1.74683 0.991993 0.620784 3.88034 3.85015 1.66922 0.713849 5.66997
500.00 1143.15 17.128575 70.6975 0.459039 9.11686 0.680293 0 1.60441 1.02143 0.569289 3.77108 3.79636 1.71051 0.735029 5.8382
500.00 1133.15 16.661882 71.1656 0.445128 8.79595 0.633631 0 1.47277 1.05004 0.522591 3.66748 3.73943 1.75003 0.755617 6.00172
500.00 1123.15 16.232120 71.6086 0.432037 8.48709 0.590078 0 1.35112 1.07784 0.48016 3.5691 3.6799 1.78785 0.775623 6.16062
500.00 1113.15 15.835340 72.028 0.419687 8.1899 0.549439 0 1.23874 1.10484 0.441538 3.47557 3.61823 1.82399 0.795057 6.31499
500.00 1103.15 15.468050 72.4257 0.40801 7.90403 0.506864 0 1.13918 1.13108 0.406324 3.38656 3.55485 1.85851 0.813936 6.46494
500.00 1093.15 15.126454 72.799 0.394967 7.62746 0.459829 0 1.06221 1.15641 0.373121 3.30261 3.48963 1.89152 0.832317 6.61093
500.00 1083.15 14.802607 73.1605 0.364291 7.35871 0.400142 0 1.01791 1.18022 0.33922 3.22637 3.42287 1.92364 0.850526 6.75557
500.00 1073.15 14.480096 73.5439 0.337409 7.08818 0.36548 0 0.935887 1.17378 0.304772 3.16608 3.35249 1.95655 0.869469 6.90603
500.00 1063.15 14.173736 73.9219 0.316163 6.82132 0.334279 0 0.842759 1.15915 0.273213 3.11888 3.28017 1.98857 0.888263 7.0553
500.00 1053.15 13.888955 74.2891 0.296499 6.56714 0.305196 0 0.756224 1.14501 0.24468 3.06783 3.20899 2.01909 0.900552 7.19972
500.00 1043.15 13.626019 74.6336 0.27829 6.32406 0.278051 0 0.67699 1.13172 0.218807 3.02069 3.13858 2.04782 0.91301 7.33844
500.00 1033.15 13.383326 74.9538 0.261398 6.0913 0.229307 0 0.625661 1.1192 0.195311 2.98064 3.06898 2.07473 0.928171 7.47145
