Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.097002 50.2892 1.38434 14.9653 2.53252 9.97327 0.192564 7.14089 10.852 2.17581 0.33528 0.158822 0
500.00 1513.15 98.097654 50.2889 1.38433 14.9652 2.53913 9.96724 0.192563 7.14084 10.8519 2.17579 0.335278 0.158821 0
500.00 1503.15 98.098345 50.2885 1.38433 14.9651 2.54615 9.96084 0.192562 7.14079 10.8519 2.17578 0.335276 0.15882 0
500.00 1493.15 98.099078 50.2881 1.38431 14.965 2.55358 9.95406 0.19256 7.14074 10.8518 2.17576 0.335273 0.158819 0
500.00 1483.15 98.099854 50.2877 1.3843 14.9649 2.56145 9.94688 0.192559 7.14068 10.8517 2.17574 0.335271 0.158818 0
500.00 1473.15 97.591050 50.2944 1.39152 14.8718 2.58159 9.99264 0.193563 7.17791 10.8268 2.17337 0.336757 0.159646 0
500.00 1463.15 93.995136 50.3317 1.44476 14.1973 2.67703 10.3779 0.200968 7.45251 10.6553 2.1493 0.347451 0.165753 0
500.00 1453.15 89.786966 50.336 1.51208 13.5041 2.788 10.8162 0.210387 7.65689 10.5167 2.1251 0.360982 0.173522 0
