Title: Nd1

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 0.920679 8.58128e-012 8.12935e-013 3.80384e-012 -5.83724e-012 -4.47463e-016 1.33747e-010 2.33903e-014 0 -1.02758e-011 1.86847e-013 -3.54992e-014 1.15337e-013 100
500.00 1513.15 0.915854 -2.27612e-014 0 -1.15875e-013 0 0 0 0 0 1.32775e-014 0 0 0 100
500.00 1503.15 0.910937 -6.86522e-014 0 0 0 0 0 0 0 1.86889e-014 0 0 0 100
500.00 1493.15 0.905925 9.89458e-013 0 1.17145e-013 0 0 0 0 0 2.68461e-014 0 0 0 100
500.00 1483.15 0.900817 -8.0994e-013 0 1.57079e-013 0 0 0 0 0 -3.2398e-014 0 0 0 100
500.00 1473.15 0.895610 6.9827e-014 0 -3.94981e-014 0 0 0 0 0 -2.44398e-014 0 0 0 100
500.00 1463.15 0.890301 -3.98046e-013 0 3.97337e-014 0 0 0 0 0 -4.9171e-014 0 0 0 100
500.00 1453.15 0.884887 -5.88943e-013 0 -1.1993e-013 0 0 0 0 0 -8.24531e-015 0 0 0 100
500.00 1443.15 0.879366 -1.18528e-013 0 -4.02277e-014 0 0 0 0 0 -3.5954e-014 0 0 0 100
500.00 1433.15 0.873735 2.14726e-013 0 8.0974e-014 0 0 0 0 0 -2.78352e-014 0 0 0 100
500.00 1423.15 1.177654 10.3691 0 9.01154e-014 0 0 4.08261 0.0692756 11.5071 0.10355 0 0 0 73.8683
500.00 1413.15 1.927577 21.7438 0 -5.50561e-014 0 0 8.85727 0.149503 23.9585 0.221516 0 0 0 45.0695
500.00 1403.15 2.659732 26.6086 0 0 0 0 11.2146 0.188243 29.101 0.276561 0 0 0 32.611
500.00 1393.15 3.375670 29.2821 0 3.14381e-014 0 0 12.7701 0.2131 31.7767 0.310543 0 0 0 25.6475
500.00 1383.15 6.439283 38.394 0.265833 1.97133 1.17222 0.0366543 9.94927 0.130263 24.6799 9.31602 0.0627116 0 0 14.0218
500.00 1373.15 10.750739 42.2574 0.48817 3.23089 2.10681 0.0910754 8.5071 0.0836327 20.3658 13.8271 0.102441 0 0 8.93954
500.00 1363.15 14.760740 43.4159 0.656709 3.9125 2.75313 0.101023 8.17736 0.0655028 18.4219 15.4967 0.12487 0 0 6.87436
500.00 1353.15 18.594349 43.5971 0.83136 4.42031 3.48489 0.0956312 8.2384 0.0554968 17.161 16.2453 0.141633 0 0 5.72896
500.00 1343.15 23.415889 43.2052 0.986662 5.98486 4.31058 0.0806842 8.35864 0.0504914 15.6577 16.2567 0.240993 0.00537936 0 4.86208
500.00 1333.15 31.108954 42.83 1.03976 9.32568 4.75922 0.0616343 8.2647 0.0546632 13.557 15.4196 0.539966 0.0238109 0 4.1239
500.00 1323.15 37.890589 42.7921 1.07425 11.1673 4.99906 0.0507624 8.23411 0.0596956 12.2748 14.7827 0.788359 0.0400058 0 3.73677
500.00 1313.15 43.858610 42.9989 1.08703 12.3323 5.06051 0.0439013 8.18939 0.0653906 11.3821 14.2539 1.02111 0.0566859 0 3.50867
500.00 1303.15 49.789745 43.5902 1.08657 13.1599 5.0492 0.038692 8.03189 0.0627168 10.6116 13.6968 1.2491 0.0760764 0 3.34723
500.00 1293.15 56.715221 44.8036 1.07702 13.777 5.05616 0.0339793 7.63376 0.0294291 9.81233 12.9972 1.46922 0.102011 0 3.2082
500.00 1283.15 62.135074 45.6256 1.06259 14.1752 4.98709 0.0310204 7.39554 0.00146933 9.28406 12.5071 1.67174 0.130847 0 3.12764
500.00 1273.15 66.269737 46.1072 1.04492 14.4777 4.81428 0.0290871 7.33045 0 8.93366 12.1547 1.86394 0.161836 0 3.08223
500.00 1263.15 69.883061 46.5525 1.02846 14.6934 4.64099 0.0275844 7.27889 0 8.64169 11.8556 2.03528 0.195809 0 3.04977
