Title: Nd3

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 97.842955 1.0000000000000000 1.000000 274.182277 -1179087.699140 38.013963 -375.541345 3647.109200 146.982336 -7.007 0.000 2.573869 0.000000 2.002 0.367339 0.000
500.00 1513.15 97.843526 1.0000000000000000 1.000000 273.215213 -1180565.771121 37.978013 -374.470542 3644.420494 146.981848 -7.116 0.000 2.576320 0.000000 2.043 0.366396 0.000
500.00 1503.15 97.844133 1.0000000000000000 1.000000 272.241777 -1182044.377217 37.942119 -373.402587 3641.673370 146.981536 -7.225 0.000 2.578774 0.000000 2.084 0.365444 0.000
500.00 1493.15 97.844776 1.0000000000000000 1.000000 271.261883 -1183523.538362 37.906284 -372.337544 3638.868069 146.981404 -7.336 0.000 2.581228 0.000000 2.126 0.364482 0.000
500.00 1483.15 97.845456 1.0000000000000000 1.000000 270.275442 -1185003.276371 37.870508 -371.275478 3636.004844 146.981458 -7.449 0.000 2.583685 0.000000 2.169 0.363509 0.000
500.00 1473.15 97.846175 1.0000000000000000 1.000000 269.298414 -1186459.911638 37.834794 -370.216459 3633.083955 143.518734 -7.563 0.000 2.586143 0.000000 2.212 0.362528 0.000
500.00 1463.15 97.846934 1.0000000000000000 1.000000 268.322221 -1187906.194426 37.799142 -369.160558 3630.105677 143.510298 -7.679 0.000 2.588602 0.000000 2.256 0.361536 0.000
500.00 1453.15 97.847733 1.0000000000000000 1.000000 267.339429 -1189353.029323 37.763555 -368.107851 3627.070293 143.501487 -7.796 0.000 2.591063 0.000000 2.300 0.360535 0.000
500.00 1443.15 97.848575 1.0000000000000000 1.000000 266.349947 -1190800.435853 37.728033 -367.058414 3623.978103 143.492299 -7.915 0.000 2.593524 0.000000 2.345 0.359523 0.000
500.00 1433.15 97.849461 1.0000000000000000 1.000000 265.353683 -1192248.434541 37.692579 -366.012331 3620.829416 143.482729 -8.035 0.000 2.595987 0.000000 2.391 0.358502 0.000
500.00 1423.15 97.850391 1.0000000000000000 1.000000 264.350543 -1193697.046972 37.657193 -364.969686 3617.624557 143.472775 -8.157 0.000 2.598452 0.000000 2.437 0.35747 0.000
