Title: Nd3

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 feldspar_1 spinel_0 rhm-oxide_0 apatite water 
500.00 1233.15 27.548403 15.679064 11.205305 0.000000 0.054681 0.006233 0.386956 0.000000 0.026987 0.000000 0.000000 3.998902 
500.00 1223.15 26.204506 15.396799 10.702835 0.000000 0.045259 0.006675 0.350247 0.000000 0.022956 0.000000 0.000000 4.268826 
500.00 1213.15 25.007047 15.135506 10.250325 0.000000 0.037426 0.007375 0.317976 0.000000 0.019643 0.000000 0.000000 4.502760 
500.00 1203.15 23.934665 14.891667 9.841099 0.000000 0.030891 0.008172 0.289487 0.000000 0.016899 0.000000 0.000000 4.705120 
500.00 1193.15 22.969956 14.662494 9.469600 0.000000 0.025420 0.008965 0.264257 0.000000 0.014612 0.000000 0.000000 4.879639 
500.00 1183.15 22.098536 14.445736 9.131150 0.000000 0.020829 0.009701 0.241859 0.000000 0.012695 0.000000 0.000000 5.029501 
500.00 1173.15 21.308376 14.239546 8.821770 0.000000 0.016967 0.010349 0.221936 0.000000 0.011080 0.000000 0.000000 5.157443 
500.00 1163.15 20.589322 14.042389 8.538051 0.000000 0.013711 0.010899 0.204185 0.000000 0.009713 0.000000 0.000000 5.265830 
500.00 1153.15 19.932730 13.852974 8.277048 0.000000 0.010959 0.011350 0.188349 0.000000 0.008551 0.000000 0.000000 5.356715 
500.00 1143.15 19.331188 13.670202 8.036204 0.000000 0.008629 0.011708 0.174210 0.000000 0.007560 0.000000 0.000000 5.431891 
500.00 1133.15 18.778291 13.493128 7.813274 0.000000 0.006650 0.011982 0.161582 0.000000 0.006712 0.000000 0.000000 5.492927 
500.00 1123.15 18.268463 13.321006 7.605541 0.000000 0.005059 0.012084 0.150398 0.000000 0.005982 0.000000 0.000572 5.541369 
500.00 1113.15 17.795848 13.152895 7.410082 0.000000 0.003854 0.011961 0.140565 0.000000 0.005349 0.000000 0.002402 5.578683 
500.00 1103.15 17.350734 12.986333 7.223729 0.000000 0.004352 0.011041 0.134065 0.000000 0.002308 0.002508 0.002273 5.606058 
500.00 1093.15 16.928522 12.819758 7.048841 0.000000 0.003409 0.011020 0.126217 0.000000 0.001706 0.002881 0.001881 5.623803 
500.00 1083.15 16.532529 12.656795 6.883148 0.001668 0.001121 0.011243 0.119898 0.000000 0.001152 0.002712 0.001539 5.634316 
500.00 1073.15 16.159013 12.517463 6.651569 0.007284 0.000000 0.009034 0.077311 0.099406 0.000000 0.002742 0.003147 5.666971 
500.00 1063.15 15.634069 12.311042 6.421649 0.005582 0.000000 0.009132 0.055795 0.122478 0.000000 0.002458 0.002974 5.690973 
500.00 1053.15 15.114666 12.093568 6.215334 0.004987 0.000000 0.008265 0.050850 0.109424 0.000000 0.002164 0.002392 5.700152 
500.00 1043.15 14.649140 11.886352 6.029204 0.004458 0.000000 0.007496 0.046558 0.098412 0.000000 0.001917 0.001856 5.696449 
500.00 1033.15 14.229739 11.687623 5.860501 0.003989 0.000000 0.006807 0.042808 0.089034 0.000000 0.001708 0.001353 5.681423 
500.00 1023.15 13.850206 11.495954 5.706972 0.003573 0.000000 0.006183 0.039507 0.080979 0.000000 0.001531 0.000871 5.656338 
