Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.044077 49.1727 1.41987 15.0695 2.57654 9.91823 0.198788 7.58373 11.1667 2.37526 0.359736 0.158908 0
500.00 1513.15 98.044737 49.1723 1.41986 15.0694 2.58323 9.91212 0.198787 7.58368 11.1666 2.37524 0.359734 0.158907 0
500.00 1503.15 98.045437 49.172 1.41985 15.0693 2.59034 9.90564 0.198785 7.58363 11.1666 2.37523 0.359731 0.158906 0
500.00 1493.15 98.046179 49.1716 1.41984 15.0692 2.59788 9.89876 0.198784 7.58357 11.1665 2.37521 0.359728 0.158905 0
500.00 1483.15 98.046964 49.1712 1.41983 15.0691 2.60585 9.89149 0.198782 7.58351 11.1664 2.37519 0.359726 0.158903 0
500.00 1473.15 98.047232 49.1711 1.41983 15.0691 2.60857 9.88901 0.198782 7.58349 11.1664 2.37518 0.359725 0.158903 0
500.00 1463.15 95.982977 49.1746 1.45036 14.6896 2.66248 10.1037 0.203057 7.74658 11.072 2.3691 0.366218 0.16232 0
500.00 1453.15 92.303762 49.1666 1.50817 13.984 2.72146 10.5488 0.211151 8.05536 10.9074 2.35015 0.378165 0.168791 0
500.00 1443.15 82.482827 49.1308 1.67115 13.412 2.88631 11.3932 0.231138 7.80224 10.4451 2.42123 0.41794 0.188888 0
500.00 1433.15 70.921239 48.8306 1.91396 12.9098 3.10212 12.533 0.267581 7.3421 9.86065 2.54246 0.478175 0.21968 0
500.00 1423.15 61.063960 48.3905 2.19537 12.289 3.35712 13.728 0.310776 6.82678 9.45654 2.64607 0.544744 0.255142 0
500.00 1413.15 53.518607 47.9087 2.47822 11.6597 3.60113 14.9119 0.354591 6.36562 9.09753 2.72218 0.609388 0.291114 0
500.00 1403.15 47.525924 47.3803 2.76483 11.0171 3.83715 16.0985 0.399302 5.95112 8.77965 2.77227 0.672015 0.327821 0
500.00 1393.15 42.621304 46.7983 3.05791 10.3554 4.06765 17.3026 0.445251 5.57794 8.50036 2.79673 0.732331 0.365545 0
500.00 1383.15 38.501059 46.1522 3.36091 9.66681 4.29474 18.5423 0.492901 5.24222 8.25873 2.79484 0.789733 0.404664 0
500.00 1373.15 34.953148 45.4249 3.6788 8.94007 4.5202 19.8428 0.542932 4.94149 8.05575 2.76431 0.843022 0.44574 0
500.00 1363.15 31.814029 44.5865 4.01969 8.15549 4.74469 21.247 0.596504 4.67517 7.89559 2.69997 0.889661 0.489721 0
500.00 1353.15 28.924354 43.5721 4.40066 7.27002 4.95749 22.8555 0.656097 4.44681 7.79016 2.58942 0.92317 0.538646 0
500.00 1343.15 25.961609 42.1434 4.88408 6.12059 5.01787 25.1336 0.730971 4.27973 7.78888 2.38559 0.915166 0.600117 0
500.00 1333.15 21.352307 38.4212 5.9132 3.68093 5.75157 29.7425 0.888766 4.31345 8.22157 1.77983 0.557329 0.729664 0
500.00 1323.15 19.507044 36.624 6.44695 2.76423 6.04699 31.982 0.972838 4.13443 8.26818 1.56458 0.397097 0.798686 0
500.00 1313.15 18.408531 35.458 6.80776 2.28163 6.86881 32.7989 1.03089 3.924 8.2043 1.46126 0.318167 0.846347 0
500.00 1303.15 14.926038 35.4147 5.17861 1.83673 6.67391 35.6762 1.19585 3.31759 7.89782 1.53587 0.228888 1.04381 0
500.00 1293.15 13.491174 34.92 4.6849 1.5447 6.802 37.19 1.29608 2.94464 7.72144 1.56187 0.17956 1.15483 0
