Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.073529 49.0771 1.41618 15.742 2.51032 9.68964 0.196893 7.22489 11.332 2.31275 0.339643 0.158656 0
500.00 1513.15 98.074172 49.0767 1.41617 15.7419 2.51685 9.68368 0.196892 7.22484 11.3319 2.31274 0.339641 0.158655 0
500.00 1503.15 98.074855 49.0764 1.41616 15.7418 2.52378 9.67736 0.19689 7.22479 11.3319 2.31272 0.339639 0.158654 0
500.00 1493.15 98.075578 49.076 1.41615 15.7416 2.53113 9.67067 0.196889 7.22473 11.3318 2.31271 0.339636 0.158653 0
500.00 1483.15 98.075833 49.0759 1.41615 15.7416 2.53372 9.6683 0.196888 7.22472 11.3317 2.3127 0.339635 0.158653 0
500.00 1473.15 96.135107 49.0863 1.44474 15.3929 2.58202 9.86605 0.200863 7.37056 11.2394 2.30977 0.345502 0.161856 0
500.00 1463.15 92.335248 49.0914 1.50419 14.6788 2.6855 10.2746 0.209129 7.67388 11.0603 2.29633 0.357401 0.168516 0
500.00 1453.15 88.806987 49.0817 1.56395 13.9733 2.75471 10.7165 0.217438 7.97876 10.8939 2.27546 0.369023 0.175211 0
500.00 1443.15 80.845364 49.0394 1.7056 13.3736 2.88779 11.4798 0.235154 7.86163 10.5066 2.31707 0.400865 0.192466 0
500.00 1433.15 68.997320 48.6768 1.96841 12.835 3.11786 12.6648 0.275534 7.37774 9.96447 2.43227 0.461656 0.225516 0
500.00 1423.15 59.404635 48.2229 2.25854 12.2057 3.37267 13.8742 0.320027 6.86279 9.5713 2.52399 0.525955 0.261932 0
500.00 1413.15 52.058403 47.7276 2.55047 11.5686 3.61619 15.0721 0.365188 6.40081 9.22304 2.58868 0.588436 0.298895 0
500.00 1403.15 46.222662 47.1861 2.84656 10.9187 3.85142 16.2723 0.411294 5.98467 8.91572 2.62766 0.648994 0.336631 0
500.00 1393.15 41.445970 46.5914 3.14957 10.2503 4.08077 17.4893 0.458696 5.60902 8.64698 2.64125 0.707343 0.375429 0
500.00 1383.15 37.433572 45.933 3.46302 9.55609 4.30634 18.7407 0.507863 5.26982 8.41599 2.6287 0.762891 0.41567 0
500.00 1373.15 33.980420 45.1945 3.79181 8.82566 4.52985 20.0505 0.559473 4.96431 8.22379 2.5878 0.814477 0.457911 0
500.00 1363.15 30.930292 44.348 4.1438 8.0415 4.75202 21.4579 0.614644 4.69126 8.07434 2.51378 0.859687 0.503067 0
500.00 1353.15 28.137419 43.3356 4.53461 7.16719 4.96572 23.049 0.675652 4.45247 7.97844 2.39569 0.892595 0.553 0
500.00 1343.15 25.351551 41.9729 5.01408 6.08168 5.059 25.1832 0.749899 4.26246 7.97541 2.19715 0.890532 0.613769 0
500.00 1333.15 21.326661 38.8073 5.93781 3.9775 5.64834 29.1599 0.891425 4.2203 8.33856 1.67337 0.615915 0.729603 0
500.00 1323.15 19.273139 36.8088 6.54461 2.92791 5.98442 31.6158 0.986405 4.03818 8.44479 1.41494 0.426807 0.807341 0
500.00 1313.15 18.110962 35.5716 6.94044 2.40586 6.79767 32.5183 1.0497 3.8173 8.40575 1.29554 0.338681 0.859148 0
500.00 1303.15 14.768742 35.5049 5.44754 1.97495 6.62686 35.2122 1.21672 3.22675 8.15501 1.33256 0.248984 1.05358 0
500.00 1293.15 13.275973 34.9965 4.96244 1.66746 6.75853 36.7333 1.32573 2.84399 8.00524 1.33844 0.196237 1.17204 0
