Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 99.919920 47.7555 1.39893 15.4146 2.54171 9.99734 0.197249 7.01166 11.1169 2.23156 0.350647 0.158905 1.82503
500.00 1513.15 99.924849 47.7532 1.39886 15.4138 2.54819 9.99089 0.197239 7.01131 11.1163 2.23145 0.350629 0.158898 1.82921
500.00 1503.15 99.929900 47.7508 1.39879 15.413 2.55508 9.98407 0.197229 7.01096 11.1158 2.23134 0.350612 0.15889 1.83347
500.00 1493.15 99.935075 47.7483 1.39872 15.4122 2.56239 9.97686 0.197219 7.0106 11.1152 2.23122 0.350593 0.158881 1.83781
500.00 1483.15 99.940376 47.7457 1.39864 15.4114 2.57013 9.96925 0.197209 7.01022 11.1146 2.2311 0.350575 0.158873 1.84222
500.00 1473.15 99.945809 47.7432 1.39857 15.4106 2.57831 9.96122 0.197198 7.00984 11.114 2.23098 0.350556 0.158864 1.84673
500.00 1463.15 99.951376 47.7405 1.39849 15.4097 2.58695 9.95276 0.197187 7.00945 11.1134 2.23086 0.350536 0.158855 1.85131
500.00 1453.15 99.957082 47.7378 1.39841 15.4088 2.59606 9.94386 0.197176 7.00905 11.1128 2.23073 0.350516 0.158846 1.85599
500.00 1443.15 99.962929 47.735 1.39833 15.4079 2.60566 9.93451 0.197164 7.00864 11.1121 2.2306 0.350496 0.158837 1.86075
500.00 1433.15 99.968923 47.7321 1.39824 15.407 2.61576 9.92468 0.197152 7.00822 11.1114 2.23047 0.350475 0.158828 1.86561
500.00 1423.15 99.975067 47.7292 1.39816 15.4061 2.62638 9.91437 0.19714 7.00779 11.1108 2.23033 0.350453 0.158818 1.87056
500.00 1413.15 99.981365 47.7262 1.39807 15.4051 2.63754 9.90356 0.197128 7.00735 11.1101 2.23019 0.350431 0.158808 1.87561
500.00 1403.15 99.955121 47.7259 1.39843 15.4091 2.64921 9.89077 0.197085 6.99525 11.1128 2.23078 0.350523 0.158849 1.88122
500.00 1393.15 99.145745 47.7943 1.40985 15.5349 2.65959 9.83856 0.196265 6.70568 11.2 2.24899 0.353385 0.160146 1.89826
500.00 1383.15 94.013788 47.783 1.43296 16.0836 2.67605 10.0435 0.206252 6.24812 10.6874 2.36357 0.372675 0.168888 1.93396
500.00 1373.15 89.017821 47.8352 1.43951 16.6336 2.68385 10.2168 0.216895 5.79502 10.1478 2.48647 0.393591 0.178367 1.97291
500.00 1363.15 81.468600 48.0938 1.48783 16.675 2.75525 10.6066 0.232183 5.33384 9.5405 2.64731 0.428833 0.194895 2.00398
500.00 1353.15 73.117578 48.4909 1.56323 16.3843 2.86124 11.0998 0.249363 4.88188 8.92742 2.82097 0.475168 0.217155 2.02855
