Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.131533 50.5878 1.3701 14.8969 2.53383 9.94394 0.196369 6.94975 10.7768 2.25402 0.335876 0.154588 0
500.00 1513.15 98.132185 50.5875 1.37009 14.8968 2.54045 9.93791 0.196368 6.94971 10.7767 2.254 0.335874 0.154587 0
500.00 1503.15 98.132876 50.5871 1.37008 14.8967 2.54746 9.93151 0.196366 6.94966 10.7766 2.25398 0.335871 0.154586 0
500.00 1493.15 98.133609 50.5867 1.37007 14.8966 2.5549 9.92473 0.196365 6.94961 10.7765 2.25397 0.335869 0.154585 0
500.00 1483.15 98.134385 50.5863 1.37006 14.8965 2.56277 9.91755 0.196363 6.94955 10.7764 2.25395 0.335866 0.154584 0
500.00 1473.15 97.997965 50.5881 1.37197 14.8715 2.57426 9.92422 0.196637 6.95923 10.7697 2.25333 0.336264 0.154799 0
500.00 1463.15 94.382184 50.6322 1.42453 14.199 2.66978 10.3072 0.20417 7.22583 10.5994 2.23023 0.346971 0.160729 0
500.00 1453.15 90.157983 50.6524 1.49049 13.5245 2.77656 10.7314 0.213736 7.42797 10.445 2.20914 0.360545 0.16826 0
500.00 1443.15 76.475592 50.5515 1.73578 12.9322 3.00173 11.7298 0.251976 6.80181 10.0681 2.31078 0.417987 0.198364 0
500.00 1433.15 66.379968 50.4318 1.97777 12.3887 3.20808 12.6849 0.290298 6.2304 9.69219 2.39321 0.474141 0.228533 0
500.00 1423.15 58.668015 50.2925 2.21647 11.8595 3.40047 13.5919 0.328458 5.71259 9.35608 2.45488 0.528525 0.258574 0
500.00 1413.15 52.569014 50.1353 2.45286 11.3431 3.5813 14.4582 0.366566 5.23987 9.05437 2.49859 0.581277 0.288573 0
500.00 1403.15 47.612049 49.9615 2.68779 10.8385 3.75238 15.289 0.404729 4.80552 8.78287 2.52659 0.632504 0.318617 0
500.00 1393.15 43.493029 49.7723 2.92207 10.3452 3.91511 16.0881 0.44306 4.40414 8.53819 2.54073 0.682282 0.348792 0
500.00 1383.15 40.006639 49.569 3.15643 9.8629 4.07057 16.8581 0.48167 4.03129 8.31759 2.54262 0.730666 0.379187 0
500.00 1373.15 37.009027 49.3526 3.39163 9.3914 4.2196 17.6008 0.520684 3.68325 8.11877 2.53363 0.777691 0.4099 0
500.00 1363.15 34.396161 49.1242 3.62843 8.93077 4.36291 18.3173 0.560237 3.35689 7.9398 2.51502 0.823375 0.441038 0
500.00 1353.15 21.930535 62.4863 1.83946 10.2962 2.30051 7.4872 0.878684 1.7778 7.52197 3.44964 1.27052 0.69173 0
500.00 1343.15 20.409734 64.0542 1.73886 10.0158 2.10971 6.70336 0.944157 1.56146 7.27249 3.50147 1.35522 0.743273 0
500.00 1333.15 19.166663 65.4475 1.65542 9.72394 1.94193 6.03806 1.00539 1.37924 7.0512 3.53264 1.43317 0.791478 0
500.00 1323.15 18.126504 66.7029 1.58471 9.42824 1.79218 5.4625 1.06308 1.22288 6.85314 3.548 1.50548 0.836896 0
500.00 1313.15 17.240619 67.845 1.52385 9.13337 1.6571 4.95773 1.11771 1.08684 6.67462 3.55098 1.5729 0.879899 0
500.00 1303.15 16.475603 68.8915 1.47089 8.84224 1.53436 4.51054 1.16961 0.967245 6.5128 3.54408 1.63602 0.920755 0
500.00 1293.15 15.807544 69.8556 1.42439 8.5567 1.42218 4.11124 1.21904 0.861247 6.36542 3.52925 1.69525 0.959668 0
500.00 1283.15 15.218717 70.7477 1.38331 8.27791 1.31923 3.75255 1.2662 0.76671 6.23068 3.508 1.75094 0.996799 0
500.00 1273.15 14.695625 71.5759 1.34683 8.00656 1.22442 3.42875 1.31127 0.681984 6.10709 3.48151 1.80337 1.03228 0
500.00 1263.15 14.227856 72.347 1.31432 7.74314 1.13689 3.13532 1.35439 0.605766 5.99343 3.45078 1.85278 1.06622 0
500.00 1253.15 13.807185 73.0663 1.28528 7.48794 1.0559 2.86855 1.39565 0.537014 5.88867 3.41662 1.89937 1.0987 0
500.00 1243.15 13.427006 73.7386 1.25928 7.24109 0.980847 2.6254 1.43517 0.474877 5.79192 3.37972 1.94331 1.12981 0
500.00 1233.15 13.081942 74.3677 1.23599 7.00266 0.911196 2.40331 1.47302 0.418656 5.70243 3.34065 1.98476 1.15961 0
500.00 1223.15 12.767561 74.9572 1.21512 6.77264 0.846488 2.2001 1.50929 0.367766 5.61951 3.29989 2.02383 1.18817 0
500.00 1213.15 12.477912 75.5151 1.18704 6.55105 0.78812 2.0188 1.54324 0.320895 5.54092 3.25805 2.061 1.21575 0
