Title: Hr

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 0.032664 -2.22412e-010 3.39464e-011 1.12767e-010 -2.06088e-010 5.09771e-009 7.53475e-013 0 -3.15997e-010 3.94993e-012 -2.5015e-013 4.24038e-012 100
500.00 1513.15 0.028450 1.28227e-011 0 -1.08799e-012 0 0 0 0 -5.12915e-013 0 0 0 100
500.00 1503.15 0.024157 -7.33486e-012 0 -2.74567e-012 0 0 0 0 8.05407e-013 0 0 0 100
500.00 1493.15 0.019784 -1.36976e-011 0 -5.58761e-012 0 0 0 0 3.07323e-012 0 0 0 100
500.00 1483.15 0.015329 4.75978e-012 0 -8.94261e-012 0 0 0 0 -4.44251e-012 0 0 0 100
500.00 1473.15 0.010788 2.31871e-011 0 1.10666e-011 0 0 0 0 -4.0578e-012 0 0 0 100
500.00 1463.15 0.006161 6.09002e-011 0 1.36359e-011 0 0 0 0 -1.57891e-012 0 0 0 100
500.00 1453.15 0.001445 1.94711e-010 0 2.75349e-011 0 0 0 0 2.3558e-011 0 0 0 100
500.00 1443.15 0.000000 ---
500.00 1433.15 0.000000 ---
500.00 1423.15 0.000000 ---
500.00 1413.15 0.389167 39.4895 0 -2.15886e-013 0 16.619 0.285095 43.2066 0.399854 0 0 0 0
500.00 1403.15 1.218605 39.3854 0 1.0523e-013 0 17.1624 0.292457 42.7529 0.40681 0 0 0 0
500.00 1393.15 2.033921 39.2776 0 4.13071e-014 0 17.7252 0.299939 42.2833 0.413955 0 0 0 0
500.00 1383.15 4.959673 44.0329 0.472308 2.72414 1.42928 11.8457 0.157349 28.2115 10.8027 0.0759956 0 0 0.248028
500.00 1373.15 9.899726 45.7016 0.8091 4.28524 2.24369 9.16736 0.0900698 21.2985 15.5353 0.120242 0 0 0.748999
500.00 1363.15 16.426572 45.6295 0.870666 8.04182 2.22167 8.08719 0.0746249 17.4033 16.2846 0.316253 0.00382497 0 1.06656
500.00 1353.15 24.906097 45.3477 0.817776 11.8436 1.92217 7.61234 0.0781662 14.642 15.827 0.584113 0.00976895 0 1.31534
500.00 1343.15 41.463006 41.2981 1.61386 13.2301 6.55393 9.17648 0.0639739 11.7107 14.1701 0.786294 0.0141796 0 1.38236
500.00 1333.15 49.769287 41.4718 1.6264 13.9532 6.60175 9.23195 0.069439 10.8735 13.7224 0.97323 0.018875 0 1.45747
500.00 1323.15 60.451618 42.9435 1.59368 14.5309 6.55315 8.75589 0.0288341 9.87722 12.9562 1.1802 0.0269398 0 1.55352
500.00 1313.15 67.886562 43.8202 1.55631 14.864 6.37576 8.55925 0 9.33132 12.4718 1.37164 0.0361779 0 1.61347
500.00 1303.15 72.942232 44.2955 1.52414 15.0808 6.11481 8.57294 0 9.00999 12.1587 1.54275 0.0455763 0 1.65479
500.00 1293.15 77.070297 44.7325 1.49684 15.2175 5.87196 8.59054 0 8.74986 11.9056 1.69099 0.0557699 0 1.68837
500.00 1283.15 80.429881 45.1221 1.47419 15.3031 5.64711 8.61529 0 8.53981 11.7013 1.81516 0.0664603 0 1.71546
500.00 1273.15 83.154791 45.4621 1.45577 15.356 5.43965 8.64788 0 8.3706 11.5371 1.91634 0.0773319 0 1.73717
500.00 1263.15 85.363796 45.7555 1.44097 15.3882 5.24861 8.68744 0 8.23415 11.4054 1.99713 0.0881201 0 1.7545
500.00 1253.15 87.198711 46.0026 1.42889 15.4047 5.06815 8.7325 0 8.12128 11.3057 2.06095 0.0988502 0.00789462 1.76855
500.00 1243.15 88.755778 46.2071 1.41892 15.4088 4.89478 8.78202 0 8.02575 11.2354 2.11072 0.109599 0.0267378 1.78008
500.00 1233.15 90.032427 46.3845 1.41104 15.4095 4.73581 8.83422 0 7.94735 11.1777 2.14915 0.119947 0.0413981 1.78932
500.00 1223.15 91.175526 46.5348 1.40428 15.4101 4.55186 8.91547 0.0152459 7.87754 11.1271 2.17975 0.13022 0.0552882 1.79836
500.00 1213.15 92.187196 46.6696 1.39867 15.4093 4.36367 9.00673 0.035877 7.81542 11.0827 2.20323 0.140448 0.0677836 1.80663
500.00 1203.15 93.063714 46.7938 1.39413 15.4069 4.18628 9.09552 0.0550596 7.76104 11.0439 2.22074 0.150568 0.0784008 1.8137
