Title: Nd3

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 97.822266 50.5899 1.05753 16.1717 2.28108 0.018094 8.54229 0.179611 6.61434 11.4828 2.20482 0.698307 0.159575 0
500.00 1513.15 97.822845 50.5896 1.05752 16.1716 2.28698 0.0180939 8.53692 0.17961 6.6143 11.4827 2.2048 0.698303 0.159574 0
500.00 1503.15 97.823461 50.5893 1.05752 16.1715 2.29324 0.0180938 8.53121 0.179609 6.61426 11.4826 2.20479 0.698299 0.159573 0
500.00 1493.15 97.824113 50.589 1.05751 16.1714 2.29988 0.0180937 8.52517 0.179608 6.61422 11.4825 2.20477 0.698294 0.159572 0
500.00 1483.15 97.824436 50.5888 1.05751 16.1713 2.30317 0.0180936 8.52218 0.179607 6.6142 11.4825 2.20477 0.698292 0.159572 0
500.00 1473.15 97.824455 50.5888 1.05751 16.1713 2.30337 0.0180936 8.522 0.179607 6.61419 11.4825 2.20477 0.698292 0.159572 0
500.00 1463.15 97.824468 50.5888 1.05751 16.1713 2.3035 0.0180936 8.52188 0.179607 6.61419 11.4825 2.20477 0.698292 0.159572 0
500.00 1453.15 97.823215 50.5894 1.05752 16.1715 2.29074 0.0180939 8.53349 0.17961 6.61428 11.4827 2.20479 0.6983 0.159574 0
500.00 1443.15 97.820148 50.591 1.05755 16.172 2.25952 0.0180944 8.56192 0.179615 6.61449 11.483 2.20486 0.698322 0.159579 0
500.00 1433.15 97.818015 50.5921 1.05758 16.1724 2.23781 0.0180948 8.58169 0.179619 6.61463 11.4833 2.20491 0.698338 0.159582 0
500.00 1423.15 97.817670 50.5923 1.05758 16.1724 2.23429 0.0180949 8.58489 0.17962 6.61465 11.4833 2.20492 0.69834 0.159583 0
500.00 1413.15 97.823472 50.5893 1.05752 16.1715 2.29336 0.0180938 8.53111 0.179609 6.61426 11.4826 2.20479 0.698299 0.159573 0
500.00 1403.15 97.861723 50.5695 1.0571 16.1652 2.6826 0.0180867 8.17673 0.179539 6.61168 11.4781 2.20393 0.698026 0.159511 0
500.00 1393.15 97.906955 50.5462 1.05662 16.1577 3.14247 0.0180784 7.75803 0.179456 6.60862 11.4728 2.20291 0.697703 0.159437 0
500.00 1383.15 97.922660 50.538 1.05645 16.1551 3.30205 0.0180755 7.61274 0.179427 6.60756 11.471 2.20255 0.697591 0.159412 0
500.00 1373.15 97.925625 50.5365 1.05641 16.1546 3.33217 0.0180749 7.58533 0.179422 6.60736 11.4706 2.20249 0.69757 0.159407 0
500.00 1363.15 97.923014 50.5379 1.05644 16.155 3.30564 0.0180754 7.60947 0.179427 6.60754 11.471 2.20255 0.697589 0.159411 0
500.00 1353.15 97.917794 50.5406 1.0565 16.1559 3.25261 0.0180764 7.65776 0.179436 6.60789 11.4716 2.20266 0.697626 0.159419 0
500.00 1343.15 97.911343 50.5439 1.05657 16.157 3.18706 0.0180776 7.71743 0.179448 6.60833 11.4723 2.20281 0.697672 0.15943 0
500.00 1333.15 97.904351 50.5475 1.05664 16.1581 3.11601 0.0180789 7.78213 0.179461 6.6088 11.4731 2.20297 0.697722 0.159441 0
500.00 1323.15 97.897035 50.5513 1.05672 16.1593 3.04165 0.0180802 7.84983 0.179474 6.60929 11.474 2.20313 0.697774 0.159453 0
500.00 1313.15 97.889561 50.5551 1.0568 16.1606 2.96568 0.0180816 7.919 0.179488 6.6098 11.4749 2.2033 0.697827 0.159465 0
500.00 1303.15 97.882244 50.5589 1.05688 16.1618 2.89129 0.018083 7.98673 0.179501 6.61029 11.4757 2.20346 0.697879 0.159477 0
500.00 1293.15 97.869393 50.5656 1.05702 16.1639 2.76061 0.0180853 8.1057 0.179525 6.61116 11.4772 2.20375 0.697971 0.159498 0
500.00 1283.15 97.859713 50.5706 1.05713 16.1655 2.66215 0.0180871 8.19535 0.179543 6.61181 11.4784 2.20397 0.69804 0.159514 0
500.00 1273.15 97.850469 50.5753 1.05723 16.167 2.5681 0.0180888 8.28097 0.17956 6.61244 11.4795 2.20418 0.698106 0.159529 0
500.00 1263.15 97.841632 50.5799 1.05732 16.1685 2.47819 0.0180905 8.36283 0.179576 6.61303 11.4805 2.20438 0.698169 0.159544 0
500.00 1253.15 97.833171 50.5843 1.05741 16.1699 2.39208 0.018092 8.44123 0.179591 6.61361 11.4815 2.20457 0.698229 0.159557 0
500.00 1243.15 97.825053 50.5885 1.0575 16.1712 2.30945 0.0180935 8.51645 0.179606 6.61415 11.4824 2.20475 0.698287 0.159571 0
500.00 1233.15 97.817247 50.5925 1.05758 16.1725 2.22999 0.018095 8.58881 0.179621 6.61468 11.4834 2.20493 0.698343 0.159583 0
500.00 1223.15 97.803725 50.5995 1.05773 16.1747 2.0923 0.0180975 8.71417 0.179646 6.6156 11.4849 2.20523 0.69844 0.159605 0
500.00 1213.15 97.787529 50.6079 1.05791 16.1774 1.92733 0.0181005 8.86436 0.179675 6.61669 11.4868 2.2056 0.698555 0.159632 0
500.00 1203.15 97.761109 50.6216 1.05819 16.1818 1.65812 0.0181054 9.10947 0.179724 6.61848 11.4899 2.20619 0.698744 0.159675 0
500.00 1193.15 97.737003 50.634 1.05845 16.1858 1.41235 0.0181098 9.33323 0.179768 6.62011 11.4928 2.20674 0.698916 0.159714 0
500.00 1183.15 97.717762 50.644 1.05866 16.189 1.21609 0.0181134 9.51191 0.179804 6.62142 11.495 2.20717 0.699054 0.159746 0
500.00 1173.15 97.707850 50.6492 1.05877 16.1906 1.11496 0.0181152 9.60399 0.179822 6.62209 11.4962 2.2074 0.699125 0.159762 0
500.00 1163.15 97.706929 50.6496 1.05878 16.1908 1.10557 0.0181154 9.61253 0.179823 6.62215 11.4963 2.20742 0.699132 0.159763 0
500.00 1153.15 97.706039 50.6501 1.05879 16.1909 1.09648 0.0181156 9.62081 0.179825 6.62221 11.4964 2.20744 0.699138 0.159765 0
500.00 1143.15 97.705179 50.6505 1.0588 16.1911 1.0877 0.0181157 9.6288 0.179827 6.62227 11.4965 2.20746 0.699144 0.159766 0
500.00 1133.15 97.704350 50.651 1.05881 16.1912 1.07925 0.0181159 9.6365 0.179828 6.62233 11.4966 2.20748 0.69915 0.159768 0
