Title: Nd3

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 0.000000 ---
500.00 1513.15 0.000000 ---
500.00 1503.15 0.000000 ---
500.00 1493.15 0.000000 ---
500.00 1483.15 2.028638 48.2568 0 33.2187 0 0 0 0 0 16.1457 2.28981 0.088967 0 0
500.00 1473.15 5.579791 48.5876 0 32.9933 0 0 0 0 0 15.8826 2.43597 0.100569 0 0
500.00 1463.15 8.921680 48.9241 0 32.7637 0 0 0 0 0 15.6146 2.58391 0.113715 0 0
500.00 1453.15 17.600329 49.8386 0.0734606 25.3427 0.573019 0 1.59188 0 4.22398 16.1055 2.1494 0.101461 0 0
500.00 1443.15 27.966801 50.3838 0.111031 21.8322 0.844886 0 2.7218 0 6.29638 15.6968 2.00806 0.104943 0 0
500.00 1433.15 38.307821 50.6218 0.140652 20.2841 1.04844 0.0232927 3.71859 0 7.30582 14.7361 2.00141 0.119821 0 0
500.00 1423.15 46.935358 50.7303 0.176491 19.4227 1.2337 0.0290633 4.43452 0 7.67432 14.117 2.04239 0.139552 0 0
500.00 1413.15 54.595722 50.6447 0.241079 18.7533 1.5299 0.0304845 5.11449 0 7.79983 13.6383 2.08676 0.161075 0 0
500.00 1403.15 63.379209 49.8143 0.451195 17.8694 2.45899 0.0278162 6.15523 0 7.82013 13.1326 2.09475 0.175555 0 0
500.00 1393.15 71.491012 49.0035 0.671475 17.1776 3.32544 0.0247403 7.05355 0 7.72123 12.7146 2.11967 0.188113 0 0
500.00 1383.15 76.495017 48.8041 0.770659 16.8826 3.58459 0.0231303 7.48646 0 7.60029 12.4761 2.16617 0.205825 0 0
500.00 1373.15 79.834711 48.7988 0.824042 16.7289 3.63065 0.0221653 7.74337 0 7.49789 12.3232 2.20665 0.224271 0 0
500.00 1363.15 82.227817 48.8568 0.857644 16.6361 3.59538 0.0215213 7.92143 0 7.41463 12.2165 2.23785 0.24219 0 0
500.00 1353.15 84.029270 48.935 0.881182 16.5745 3.52611 0.0210606 8.05732 0 7.34658 12.1378 2.26107 0.259287 0 0
500.00 1343.15 85.436276 49.0177 0.898983 16.5312 3.44266 0.0207141 8.1677 0 7.29013 12.0773 2.27811 0.275548 0 0
500.00 1333.15 86.567609 49.0987 0.91322 16.4992 3.35411 0.0204437 8.26121 0 7.24251 12.0291 2.29048 0.291046 0 0
500.00 1323.15 87.520216 49.1709 0.925373 16.4723 3.26287 0.0202214 8.34298 0 7.20074 11.9942 2.29893 0.306173 0.005335 0
500.00 1313.15 88.344335 49.2334 0.93615 16.4482 3.17078 0.0200329 8.41594 0 7.16321 11.9705 2.30425 0.321121 0.0164024 0
500.00 1303.15 89.044727 49.2933 0.945581 16.4289 3.08173 0.0198754 8.48186 0 7.13025 11.9498 2.30768 0.335533 0.0254568 0
500.00 1293.15 89.809552 49.3292 0.956556 16.41 2.93077 0.0197062 8.59639 0.035214 7.09435 11.9302 2.30747 0.350142 0.0399391 0
500.00 1283.15 90.411178 49.3775 0.96543 16.3955 2.81718 0.0195752 8.67618 0.0511369 7.06436 11.9123 2.30709 0.364301 0.049473 0
500.00 1273.15 90.943973 49.4258 0.973547 16.3831 2.70952 0.0194606 8.74927 0.0651743 7.03691 11.8954 2.30586 0.37824 0.057743 0
