Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.098244 48.6424 1.4249 15.7008 2.60705 10.1667 0.200921 7.14182 11.3233 2.27303 0.357193 0.161879 0
500.00 1513.15 98.098914 48.642 1.42489 15.7007 2.61384 10.1605 0.20092 7.14177 11.3233 2.27301 0.357191 0.161877 0
500.00 1503.15 98.099624 48.6417 1.42488 15.7006 2.62105 10.1539 0.200918 7.14172 11.3232 2.273 0.357188 0.161876 0
500.00 1493.15 98.100377 48.6413 1.42487 15.7004 2.62869 10.147 0.200917 7.14166 11.3231 2.27298 0.357185 0.161875 0
500.00 1483.15 98.100553 48.6412 1.42486 15.7004 2.63048 10.1453 0.200916 7.14165 11.3231 2.27297 0.357185 0.161875 0
500.00 1473.15 98.100155 48.6414 1.42487 15.7005 2.62644 10.149 0.200917 7.14168 11.3231 2.27298 0.357186 0.161875 0
500.00 1463.15 98.099711 48.6416 1.42488 15.7006 2.62193 10.1531 0.200918 7.14171 11.3232 2.27299 0.357188 0.161876 0
500.00 1453.15 98.097236 48.6429 1.42491 15.701 2.59682 10.1761 0.200923 7.14189 11.3235 2.27305 0.357197 0.16188 0
500.00 1443.15 98.090707 48.6461 1.42501 15.702 2.53055 10.2365 0.200936 7.14237 11.3242 2.2732 0.35722 0.161891 0
500.00 1433.15 98.085561 48.6486 1.42508 15.7028 2.47832 10.2842 0.200947 7.14274 11.3248 2.27332 0.357239 0.161899 0
500.00 1423.15 98.079253 48.6518 1.42517 15.7038 2.41429 10.3426 0.20096 7.1432 11.3255 2.27347 0.357262 0.16191 0
500.00 1413.15 98.072255 48.6552 1.42528 15.705 2.34323 10.4074 0.200974 7.14371 11.3263 2.27363 0.357288 0.161921 0
500.00 1403.15 98.063272 48.6597 1.42541 15.7064 2.25202 10.4906 0.200993 7.14437 11.3274 2.27384 0.35732 0.161936 0
500.00 1393.15 98.053532 48.6645 1.42555 15.7079 2.1531 10.5809 0.201013 7.14508 11.3285 2.27406 0.357356 0.161952 0
500.00 1383.15 98.049193 48.6667 1.42561 15.7086 2.10902 10.6211 0.201022 7.14539 11.329 2.27416 0.357372 0.16196 0
500.00 1373.15 98.049148 48.6667 1.42561 15.7087 2.10857 10.6215 0.201022 7.1454 11.329 2.27417 0.357372 0.16196 0
500.00 1363.15 98.051667 48.6655 1.42557 15.7082 2.13415 10.5982 0.201016 7.14521 11.3287 2.27411 0.357363 0.161955 0
500.00 1353.15 98.056129 48.6633 1.42551 15.7075 2.17947 10.5568 0.201007 7.14489 11.3282 2.274 0.357346 0.161948 0
500.00 1343.15 98.060913 48.6609 1.42544 15.7068 2.22807 10.5125 0.200998 7.14454 11.3277 2.27389 0.357329 0.16194 0
500.00 1333.15 98.222028 48.5811 1.4231 15.681 3.86162 9.02207 0.200668 7.13282 11.3091 2.27016 0.356743 0.161675 0
500.00 1323.15 98.207714 48.5881 1.42331 15.6833 3.71672 9.15428 0.200697 7.13386 11.3107 2.27049 0.356795 0.161698 0
500.00 1313.15 98.194184 48.5948 1.42351 15.6855 3.5797 9.2793 0.200725 7.13484 11.3123 2.27081 0.356844 0.16172 0
500.00 1303.15 98.181444 48.6011 1.42369 15.6875 3.45065 9.39704 0.200751 7.13577 11.3137 2.2711 0.35689 0.161741 0
500.00 1293.15 98.169451 48.6071 1.42386 15.6894 3.32913 9.50791 0.200775 7.13664 11.3151 2.27138 0.356934 0.161761 0
500.00 1283.15 98.158140 48.6127 1.42403 15.6912 3.2145 9.61249 0.200798 7.13746 11.3164 2.27164 0.356975 0.16178 0
500.00 1273.15 98.147442 48.618 1.42418 15.6929 3.10606 9.71144 0.20082 7.13824 11.3177 2.27189 0.357014 0.161797 0
500.00 1263.15 98.137288 48.623 1.42433 15.6945 3.00311 9.80536 0.200841 7.13898 11.3188 2.27212 0.357051 0.161814 0
500.00 1253.15 98.124655 48.6293 1.42451 15.6966 2.87499 9.92226 0.200867 7.1399 11.3203 2.27242 0.357097 0.161835 0
500.00 1243.15 98.115350 48.6339 1.42465 15.6981 2.7806 10.0084 0.200886 7.14057 11.3214 2.27263 0.357131 0.16185 0
500.00 1233.15 98.116287 48.6334 1.42464 15.6979 2.79011 9.9997 0.200884 7.14051 11.3213 2.27261 0.357127 0.161849 0
500.00 1223.15 98.117243 48.6329 1.42462 15.6978 2.7998 9.99086 0.200882 7.14044 11.3211 2.27259 0.357124 0.161847 0
500.00 1213.15 98.118214 48.6325 1.42461 15.6976 2.80966 9.98186 0.20088 7.14037 11.321 2.27256 0.35712 0.161846 0
500.00 1203.15 98.119199 48.632 1.42459 15.6974 2.81965 9.97275 0.200878 7.14029 11.3209 2.27254 0.357117 0.161844 0
500.00 1193.15 98.120734 48.6312 1.42457 15.6972 2.83522 9.95855 0.200875 7.14018 11.3207 2.27251 0.357111 0.161841 0
