Title: Mk

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 quartz spinel_0 rhm-oxide_0 apatite water 
500.00 1363.15 87.875390 38.432618 30.686114 0.330419 0.000000 1.021007 1.777103 0.000000 0.095020 0.000000 0.000000 4.522955 
500.00 1353.15 78.279532 36.745841 26.655703 0.220700 0.000000 1.142835 1.680505 0.000000 0.422653 0.000000 0.000000 6.623445 
500.00 1343.15 67.403309 34.504109 23.480276 0.154359 0.000000 0.826855 1.393363 0.000000 0.360897 0.000000 0.000000 8.288359 
500.00 1333.15 58.816919 32.703958 21.081253 0.117256 0.000000 0.555079 1.137716 0.000000 0.253692 0.000000 0.000000 9.558962 
500.00 1323.15 52.412649 31.574072 18.775427 0.000000 0.331853 0.223877 1.224526 0.000000 0.194018 0.000000 0.000000 10.824370 
500.00 1313.15 46.433333 30.317839 16.967761 0.000000 0.264605 0.126510 1.013344 0.000000 0.142054 0.000000 0.000000 11.803565 
500.00 1303.15 41.795642 29.323840 15.523103 0.000000 0.203122 0.081271 0.842423 0.000000 0.107791 0.000000 0.000000 12.566129 
500.00 1293.15 38.122746 28.520489 14.335430 0.000000 0.159503 0.054229 0.715933 0.000000 0.084191 0.000000 0.000000 13.171202 
500.00 1283.15 35.129127 27.845215 13.337889 0.000000 0.127272 0.037779 0.618296 0.000000 0.067233 0.000000 0.000000 13.656746 
500.00 1273.15 32.635121 27.259966 12.486121 0.000000 0.102712 0.027706 0.540396 0.000000 0.054632 0.000000 0.000000 14.048399 
500.00 1263.15 30.521780 26.740328 11.749486 0.000000 0.083537 0.021578 0.476532 0.000000 0.045015 0.000000 0.000000 14.364180 
500.00 1253.15 28.707111 26.270080 11.105927 0.000000 0.068305 0.017902 0.423128 0.000000 0.037516 0.000000 0.000000 14.617302 
500.00 1243.15 27.132269 25.837983 10.539015 0.000000 0.056048 0.015748 0.377809 0.000000 0.031568 0.000000 0.000000 14.817795 
500.00 1233.15 25.753594 25.435977 10.036151 0.000000 0.046090 0.014529 0.338931 0.000000 0.026784 0.000000 0.000000 14.973493 
500.00 1223.15 24.537774 25.058103 9.587441 0.000000 0.037939 0.013873 0.305301 0.000000 0.022890 0.000000 0.000000 15.090659 
500.00 1213.15 23.458787 24.699840 9.184962 0.000000 0.031230 0.013542 0.276026 0.000000 0.019689 0.000000 0.000000 15.174391 
500.00 1203.15 22.495918 24.357674 8.822268 0.000000 0.025680 0.013388 0.250408 0.000000 0.017036 0.000000 0.000000 15.228894 
500.00 1193.15 21.632413 24.028826 8.494047 0.000000 0.021070 0.013320 0.227890 0.000000 0.014820 0.000000 0.000000 15.257678 
500.00 1183.15 20.854554 23.711056 8.195875 0.000000 0.017228 0.013283 0.208020 0.000000 0.012956 0.000000 0.000000 15.263694 
500.00 1173.15 20.150983 23.402539 7.924039 0.000000 0.014014 0.013244 0.190423 0.000000 0.011379 0.000000 0.000000 15.249440 
500.00 1163.15 19.512216 23.101765 7.675395 0.000000 0.011319 0.013186 0.174785 0.000000 0.010038 0.000000 0.000000 15.217041 
500.00 1153.15 18.930273 22.807470 7.447269 0.000000 0.009053 0.013101 0.160843 0.000000 0.008891 0.000000 0.000000 15.168312 
500.00 1143.15 18.398394 22.518590 7.237370 0.000000 0.007144 0.012986 0.148373 0.000000 0.007907 0.000000 0.000000 15.104811 
500.00 1133.15 17.910821 22.234217 7.043728 0.000000 0.005530 0.012842 0.137186 0.000000 0.007057 0.000000 0.000000 15.027873 
500.00 1123.15 17.462608 21.953852 6.862156 0.000000 0.004482 0.012343 0.127363 0.000000 0.006320 0.000000 0.001957 14.939231 
500.00 1113.15 17.043906 21.674628 6.693882 0.000000 0.003294 0.012161 0.118217 0.000000 0.005678 0.000000 0.002174 14.839223 
500.00 1103.15 16.656234 21.397646 6.537965 0.000000 0.002239 0.012011 0.109914 0.000000 0.005120 0.000000 0.001763 14.728634 
500.00 1093.15 16.298341 21.123025 6.393224 0.000000 0.001340 0.011843 0.102392 0.000000 0.004633 0.000000 0.001369 14.608224 
500.00 1083.15 15.966342 20.861681 6.241777 0.011438 0.000000 0.004799 0.106728 0.000000 0.000000 0.001756 0.002140 14.493042 
500.00 1073.15 15.618323 20.585421 6.102775 0.009521 0.000000 0.005028 0.098159 0.000000 0.000000 0.001970 0.001716 14.366251 
500.00 1063.15 15.299618 20.311204 5.974741 0.008365 0.000000 0.005015 0.090635 0.000000 0.000000 0.001773 0.001329 14.229346 
500.00 1053.15 15.007142 20.038344 5.856647 0.007356 0.000000 0.004949 0.083855 0.000000 0.000000 0.001602 0.000956 14.082980 
500.00 1043.15 14.738416 19.766383 5.747595 0.006475 0.000000 0.004838 0.077725 0.000000 0.000000 0.001453 0.000589 13.927708 
500.00 1033.15 14.491124 19.562549 5.439299 0.007975 0.000000 0.007382 0.118302 0.118473 0.000000 0.001683 0.004056 13.865378 
