Title: Mk

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 99.993759 48.4098 1.24278 15.5886 2.39617 0.0205954 9.35187 0.195714 7.09463 11.2731 2.14307 0.303356 0.137 1.84327
500.00 1513.15 99.998692 48.4074 1.24272 15.5878 2.40228 0.0205943 9.34582 0.195704 7.09428 11.2726 2.14296 0.303341 0.136993 1.84749
500.00 1503.15 100.003744 48.405 1.24266 15.5871 2.40876 0.0205933 9.3394 0.195694 7.09392 11.272 2.14285 0.303326 0.136986 1.85179
500.00 1493.15 100.008919 48.4025 1.24259 15.5862 2.41564 0.0205922 9.33262 0.195684 7.09355 11.2714 2.14274 0.30331 0.136979 1.85616
500.00 1483.15 100.014220 48.3999 1.24253 15.5854 2.42292 0.0205911 9.32545 0.195674 7.09318 11.2708 2.14263 0.303294 0.136972 1.86062
500.00 1473.15 100.019650 48.3973 1.24246 15.5846 2.43062 0.02059 9.3179 0.195663 7.09279 11.2702 2.14251 0.303278 0.136964 1.86517
500.00 1463.15 100.025213 48.3946 1.24239 15.5837 2.43875 0.0205889 9.30995 0.195652 7.0924 11.2696 2.14239 0.303261 0.136957 1.8698
500.00 1453.15 100.030913 48.3918 1.24232 15.5828 2.44732 0.0205877 9.30158 0.195641 7.09199 11.2689 2.14227 0.303244 0.136949 1.87451
500.00 1443.15 100.036753 48.389 1.24225 15.5819 2.45635 0.0205865 9.29278 0.19563 7.09158 11.2683 2.14215 0.303226 0.136941 1.87932
500.00 1433.15 100.042738 48.3861 1.24217 15.581 2.46586 0.0205853 9.28354 0.195618 7.09115 11.2676 2.14202 0.303208 0.136933 1.88423
500.00 1423.15 100.048871 48.3832 1.2421 15.58 2.47585 0.020584 9.27384 0.195606 7.09072 11.2669 2.14189 0.303189 0.136924 1.88922
500.00 1413.15 100.055157 48.3801 1.24202 15.579 2.48635 0.0205827 9.26367 0.195594 7.09027 11.2662 2.14175 0.30317 0.136916 1.89432
500.00 1403.15 99.832681 48.3981 1.24479 15.6138 2.49675 0.0206286 9.2421 0.195379 7.00781 11.2903 2.14652 0.303846 0.137221 1.9028
500.00 1393.15 98.025996 48.4488 1.25895 15.8408 2.50714 0.0210088 9.24602 0.197032 6.67874 11.244 2.18446 0.309446 0.13975 1.92389
500.00 1383.15 92.569330 48.5079 1.27641 16.439 2.51047 0.0108761 9.39716 0.208564 6.2071 10.6993 2.30471 0.327687 0.147988 1.96279
500.00 1373.15 87.669989 48.6141 1.28274 17.0177 2.50503 0.00382825 9.50217 0.220129 5.75622 10.168 2.42486 0.345999 0.156258 2.00292
500.00 1363.15 77.851774 49.2277 1.34939 16.7665 2.58141 0.000160263 9.86204 0.24197 5.25956 9.49612 2.61607 0.387729 0.175964 2.03544
500.00 1353.15 66.811790 50.9868 1.24931 16.714 2.44031 1.33789e-008 9.18941 0.276195 4.68525 8.78973 2.90188 0.449341 0.20504 2.11273
500.00 1343.15 58.100915 52.8928 1.12677 16.6297 2.26137 0 8.3494 0.311871 4.17466 8.13726 3.17893 0.513989 0.235781 2.18746
500.00 1333.15 51.595498 54.6338 1.02466 16.4683 2.10224 0 7.61326 0.345259 3.74641 7.55884 3.41714 0.57591 0.26551 2.24868
500.00 1323.15 45.511403 56.2819 0.954204 16.102 1.97733 0 6.97532 0.391431 3.2734 7.13589 3.65633 0.648756 0.301004 2.30248
500.00 1313.15 40.788083 57.8103 0.894115 15.6843 1.8634 0 6.40648 0.43676 2.8726 6.77188 3.85747 0.719423 0.335861 2.34738
500.00 1303.15 37.044616 59.2306 0.840633 15.2446 1.75707 0 5.89434 0.480896 2.53783 6.44747 4.02406 0.787408 0.3698 2.38527
500.00 1293.15 33.991480 60.5586 0.792712 14.7915 1.65727 0 5.4303 0.52409 2.25458 6.15652 4.16069 0.85313 0.403016 2.41762
500.00 1283.15 31.446408 61.8062 0.749517 14.3314 1.56317 0 5.0076 0.566506 2.01237 5.89407 4.27113 0.916867 0.435634 2.44554
500.00 1273.15 29.288675 62.9827 0.710381 13.8693 1.47415 0 4.62092 0.608242 1.80339 5.65608 4.35853 0.978787 0.467727 2.46982
500.00 1263.15 27.435029 64.0949 0.674762 13.4093 1.38975 0 4.26598 0.649337 1.62174 5.43922 4.42563 1.03898 0.499329 2.49109
500.00 1253.15 25.825699 65.1486 0.642215 12.9543 1.30962 0 3.93931 0.689801 1.46282 5.24067 4.47486 1.09747 0.530445 2.50986
500.00 1243.15 24.416317 66.1482 0.612371 12.5069 1.2335 0 3.63806 0.729618 1.32302 5.05808 4.50835 1.15427 0.561064 2.52653
500.00 1233.15 23.173010 67.0976 0.584919 12.0688 1.16117 0 3.35981 0.768765 1.19943 4.88946 4.52803 1.20938 0.591167 2.54142
500.00 1223.15 22.069311 68.0002 0.559595 11.6413 1.09246 0 3.10249 0.807211 1.08968 4.73311 4.53562 1.26278 0.620731 2.55481
500.00 1213.15 21.084135 68.8588 0.536171 11.2254 1.02721 0 2.86432 0.844929 0.991856 4.58759 4.53263 1.31445 0.649736 2.5669
500.00 1203.15 20.200425 69.6761 0.514451 10.8216 0.9653 0 2.64372 0.881892 0.904345 4.45168 4.52043 1.3644 0.67816 2.5779
500.00 1193.15 19.404203 70.4545 0.494264 10.4303 0.906599 0 2.43932 0.918079 0.825811 4.32433 4.50022 1.41261 0.705987 2.58796
500.00 1183.15 18.683895 71.1962 0.475457 10.0516 0.850988 0 2.24987 0.953473 0.755127 4.20467 4.47306 1.4591 0.733204 2.5972
500.00 1173.15 18.029829 71.9032 0.457899 9.68564 0.798351 0 2.07424 0.988062 0.69134 4.09192 4.43989 1.50388 0.759803 2.60575
500.00 1163.15 17.433867 72.5775 0.441468 9.33218 0.748573 0 1.91143 1.02184 0.633634 3.98543 4.40153 1.54696 0.785776 2.6137
500.00 1153.15 16.889110 73.2207 0.42606 8.99108 0.701543 0 1.7605 1.0548 0.581314 3.88465 4.35873 1.58836 0.811121 2.62114
500.00 1143.15 16.389679 73.8346 0.411577 8.6621 0.657146 0 1.62061 1.08694 0.533778 3.78909 4.31212 1.62811 0.835838 2.62812
500.00 1133.15 15.930537 74.4206 0.397935 8.34496 0.615273 0 1.49098 1.11827 0.490505 3.69833 4.26229 1.66622 0.859928 2.63472
500.00 1123.15 15.500660 75.01 0.38526 8.04192 0.575538 0 1.37104 1.14928 0.450763 3.59311 4.21125 1.70345 0.867386 2.64105
500.00 1113.15 15.103563 75.5742 0.373259 7.74995 0.538145 0 1.25995 1.1795 0.41449 3.4921 4.15788 1.73911 0.874316 2.64707
500.00 1103.15 14.736936 76.1097 0.361837 7.46829 0.503025 0 1.15709 1.20884 0.38137 3.39819 4.10235 1.77309 0.883416 2.65281
500.00 1093.15 14.397799 76.6172 0.350935 7.19664 0.470066 0 1.0619 1.23731 0.351084 3.31128 4.04501 1.80543 0.894822 2.65832
500.00 1083.15 14.040546 77.194 0.332319 6.91121 0.434216 0 0.961858 1.21945 0.313438 3.24966 3.9821 1.8407 0.900826 2.6602
500.00 1073.15 13.713472 77.7395 0.311033 6.63819 0.399707 0 0.867789 1.20524 0.27985 3.194 3.91912 1.87397 0.909158 2.6624
500.00 1063.15 13.413297 78.2525 0.291311 6.37667 0.367135 0 0.780791 1.19158 0.249402 3.14494 3.85611 1.90531 0.919798 2.66448
500.00 1053.15 13.137479 78.7335 0.273012 6.1262 0.336484 0 0.700577 1.17849 0.221775 3.10257 3.79329 1.93473 0.932892 2.66646
500.00 1043.15 12.883804 79.1833 0.256013 5.88636 0.307713 0 0.626829 1.16599 0.196697 3.06706 3.73081 1.96227 0.948619 2.66837
