Title: Mr1

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 97.809707 49.5247 1.13547 15.5012 2.36358 0.0171762 9.04 0.197424 7.04961 11.5024 2.15234 0.365301 0.12831 1.02239
500.00 1513.15 97.810309 49.5244 1.13546 15.5011 2.36971 0.0171761 9.03441 0.197423 7.04956 11.5024 2.15233 0.365299 0.12831 1.02239
500.00 1503.15 97.810949 49.5241 1.13546 15.501 2.37623 0.017176 9.02848 0.197422 7.04952 11.5023 2.15232 0.365297 0.128309 1.02238
500.00 1493.15 97.811628 49.5238 1.13545 15.5009 2.38313 0.0171759 9.02219 0.19742 7.04947 11.5022 2.1523 0.365294 0.128308 1.02237
500.00 1483.15 97.812345 49.5234 1.13544 15.5008 2.39044 0.0171757 9.01553 0.197419 7.04942 11.5021 2.15228 0.365291 0.128307 1.02237
500.00 1473.15 97.813104 49.523 1.13543 15.5007 2.39816 0.0171756 9.0085 0.197417 7.04936 11.502 2.15227 0.365288 0.128306 1.02236
500.00 1463.15 97.813904 49.5226 1.13542 15.5006 2.4063 0.0171755 9.00108 0.197416 7.0493 11.5019 2.15225 0.365286 0.128305 1.02235
500.00 1453.15 97.814747 49.5222 1.13541 15.5004 2.41489 0.0171753 8.99326 0.197414 7.04924 11.5018 2.15223 0.365282 0.128304 1.02234
500.00 1443.15 97.815635 49.5217 1.1354 15.5003 2.42393 0.0171752 8.98502 0.197412 7.04918 11.5017 2.15221 0.365279 0.128303 1.02233
500.00 1433.15 97.816570 49.5213 1.13539 15.5001 2.43344 0.017175 8.97636 0.19741 7.04911 11.5016 2.15219 0.365276 0.128301 1.02232
500.00 1423.15 97.817596 49.5207 1.13538 15.5 2.44388 0.0171748 8.96684 0.197408 7.04904 11.5015 2.15217 0.365272 0.1283 1.02231
500.00 1413.15 97.819098 49.52 1.13536 15.4997 2.45918 0.0171746 8.95291 0.197405 7.04893 11.5013 2.15214 0.365266 0.128298 1.0223
500.00 1403.15 97.819890 49.5196 1.13535 15.4996 2.46724 0.0171744 8.94556 0.197404 7.04887 11.5012 2.15212 0.365263 0.128297 1.02229
500.00 1393.15 97.821376 49.5188 1.13533 15.4994 2.48236 0.0171742 8.93179 0.197401 7.04877 11.5011 2.15209 0.365258 0.128295 1.02227
500.00 1383.15 97.824706 49.5171 1.1353 15.4988 2.51625 0.0171736 8.90091 0.197394 7.04853 11.5007 2.15201 0.365245 0.128291 1.02224
500.00 1373.15 97.836814 49.511 1.13516 15.4969 2.63947 0.0171714 8.78866 0.197369 7.04765 11.4992 2.15175 0.3652 0.128275 1.02211
500.00 1363.15 97.869920 49.4943 1.13477 15.4917 2.9762 0.0171656 8.48188 0.197303 7.04527 11.4954 2.15102 0.365076 0.128231 1.02176
500.00 1353.15 97.907767 49.4751 1.13433 15.4857 3.36088 0.017159 8.13144 0.197226 7.04255 11.4909 2.15019 0.364935 0.128182 1.02137
500.00 1343.15 97.936986 49.4604 1.13399 15.4811 3.65766 0.0171539 7.86106 0.197168 7.04045 11.4875 2.14955 0.364826 0.128144 1.02106
500.00 1333.15 97.961606 49.4479 1.13371 15.4772 3.90759 0.0171496 7.63337 0.197118 7.03868 11.4846 2.14901 0.364735 0.128111 1.02081
500.00 1323.15 97.992155 49.4325 1.13336 15.4724 4.21753 0.0171442 7.351 0.197057 7.03648 11.481 2.14834 0.364621 0.128071 1.02049
500.00 1313.15 98.000016 49.4286 1.13327 15.4711 4.29726 0.0171429 7.27837 0.197041 7.03592 11.4801 2.14816 0.364592 0.128061 1.02041
500.00 1303.15 98.002129 49.4275 1.13324 15.4708 4.31869 0.0171425 7.25885 0.197037 7.03577 11.4799 2.14812 0.364584 0.128058 1.02039
500.00 1293.15 98.000215 49.4285 1.13326 15.4711 4.29928 0.0171428 7.27653 0.19704 7.0359 11.4801 2.14816 0.364591 0.128061 1.02041
500.00 1283.15 97.995493 49.4308 1.13332 15.4718 4.25139 0.0171436 7.32016 0.19705 7.03624 11.4806 2.14826 0.364609 0.128067 1.02046
500.00 1273.15 97.988870 49.4342 1.13339 15.4729 4.18422 0.0171448 7.38136 0.197063 7.03672 11.4814 2.14841 0.364633 0.128076 1.02052
500.00 1263.15 97.981022 49.4381 1.13348 15.4741 4.1046 0.0171462 7.45389 0.197079 7.03728 11.4823 2.14858 0.364662 0.128086 1.02061
500.00 1253.15 97.972438 49.4425 1.13358 15.4755 4.0175 0.0171477 7.53323 0.197096 7.0379 11.4833 2.14877 0.364694 0.128097 1.0207
500.00 1243.15 97.963462 49.447 1.13369 15.4769 3.92642 0.0171493 7.61621 0.197114 7.03854 11.4844 2.14896 0.364728 0.128109 1.02079
500.00 1233.15 97.954326 49.4516 1.13379 15.4783 3.8337 0.0171508 7.70069 0.197133 7.0392 11.4855 2.14916 0.364762 0.128121 1.02088
500.00 1223.15 97.944990 49.4563 1.1339 15.4798 3.73893 0.0171525 7.78702 0.197151 7.03987 11.4865 2.14937 0.364797 0.128133 1.02098
500.00 1213.15 97.935523 49.4611 1.13401 15.4813 3.64281 0.0171541 7.87459 0.197171 7.04055 11.4877 2.14958 0.364832 0.128146 1.02108
500.00 1203.15 97.926248 49.4658 1.13412 15.4828 3.54861 0.0171558 7.9604 0.197189 7.04122 11.4887 2.14978 0.364866 0.128158 1.02118
500.00 1193.15 97.914153 49.4719 1.13426 15.4847 3.42575 0.0171579 8.07233 0.197214 7.04209 11.4902 2.15005 0.364912 0.128173 1.0213
500.00 1183.15 97.901630 49.4782 1.1344 15.4867 3.29853 0.0171601 8.18824 0.197239 7.04299 11.4916 2.15032 0.364958 0.12819 1.02143
500.00 1173.15 97.889467 49.4844 1.13454 15.4886 3.17491 0.0171622 8.30086 0.197263 7.04386 11.4931 2.15059 0.365004 0.128206 1.02156
500.00 1163.15 97.877657 49.4904 1.13468 15.4905 3.05486 0.0171643 8.41022 0.197287 7.04471 11.4945 2.15085 0.365048 0.128221 1.02168
500.00 1153.15 97.866181 49.4962 1.13481 15.4923 2.93819 0.0171663 8.51652 0.19731 7.04554 11.4958 2.1511 0.36509 0.128236 1.0218
500.00 1143.15 97.852749 49.503 1.13497 15.4944 2.80158 0.0171687 8.64097 0.197337 7.04651 11.4974 2.1514 0.36514 0.128254 1.02194
500.00 1133.15 97.837139 49.5108 1.13515 15.4969 2.64277 0.0171714 8.78565 0.197369 7.04763 11.4992 2.15174 0.365199 0.128274 1.02211
500.00 1123.15 97.821593 49.5187 1.13533 15.4993 2.48457 0.0171741 8.92978 0.1974 7.04875 11.501 2.15208 0.365257 0.128295 1.02227
500.00 1113.15 97.806174 49.5265 1.13551 15.5018 2.32761 0.0171768 9.07277 0.197431 7.04986 11.5029 2.15242 0.365314 0.128315 1.02243
500.00 1103.15 97.790939 49.5342 1.13569 15.5042 2.17248 0.0171795 9.2141 0.197462 7.05096 11.5046 2.15276 0.365371 0.128335 1.02259
500.00 1093.15 97.775936 49.5418 1.13586 15.5066 2.01965 0.0171821 9.35333 0.197492 7.05204 11.5064 2.15309 0.365427 0.128355 1.02275
