Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.098244 48.6424 1.4249 15.7008 2.60705 10.1667 0.200921 7.14182 11.3233 2.27303 0.357193 0.161879 0
500.00 1513.15 98.098914 48.642 1.42489 15.7007 2.61384 10.1605 0.20092 7.14177 11.3233 2.27301 0.357191 0.161877 0
500.00 1503.15 98.099624 48.6417 1.42488 15.7006 2.62105 10.1539 0.200918 7.14172 11.3232 2.273 0.357188 0.161876 0
500.00 1493.15 98.100377 48.6413 1.42487 15.7004 2.62869 10.147 0.200917 7.14166 11.3231 2.27298 0.357185 0.161875 0
500.00 1483.15 98.100553 48.6412 1.42486 15.7004 2.63048 10.1453 0.200916 7.14165 11.3231 2.27297 0.357185 0.161875 0
500.00 1473.15 95.985520 48.6448 1.45626 15.3178 2.68462 10.3723 0.205343 7.29902 11.2207 2.2698 0.363899 0.165442 0
500.00 1463.15 92.186983 48.6352 1.51627 14.5974 2.79145 10.8031 0.213805 7.59977 11.038 2.25637 0.376399 0.172259 0
500.00 1453.15 88.659485 48.6099 1.57659 13.8851 2.87741 11.2555 0.222311 7.90214 10.8678 2.23544 0.388594 0.179112 0
500.00 1443.15 82.388423 48.5375 1.68838 13.2518 2.98164 11.954 0.237168 7.94523 10.546 2.25153 0.414025 0.192746 0
500.00 1433.15 70.837879 48.1643 1.9344 12.7268 3.20416 13.1758 0.27453 7.49883 9.96746 2.35608 0.4735 0.224174 0
500.00 1423.15 60.937620 47.6365 2.22149 12.0749 3.46837 14.471 0.319132 6.99541 9.57131 2.44189 0.539437 0.260594 0
500.00 1413.15 53.349394 47.0636 2.51129 11.4109 3.72107 15.7616 0.364524 6.54543 9.2204 2.50022 0.60339 0.29766 0
500.00 1403.15 47.310487 46.438 2.80659 10.7284 3.96549 17.0646 0.411053 6.14195 8.91119 2.53185 0.665169 0.335655 0
500.00 1393.15 42.352412 45.7491 3.11084 10.0193 4.20423 18.3997 0.459174 5.78027 8.6418 2.5363 0.724296 0.374949 0
500.00 1383.15 38.165881 44.9802 3.42881 9.27213 4.43947 19.793 0.509542 5.45732 8.41221 2.51153 0.779776 0.416078 0
500.00 1373.15 34.528372 44.1028 3.76792 8.46843 4.67233 21.2859 0.563221 5.17196 8.22511 2.45292 0.829479 0.459912 0
500.00 1363.15 31.249602 43.06 4.14247 7.57157 4.89731 22.9645 0.622316 4.92668 8.08881 2.35003 0.868159 0.508166 0
