Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.098244 48.6424 1.4249 15.7008 2.60705 10.1667 0.200921 7.14182 11.3233 2.27303 0.357193 0.161879 0
500.00 1513.15 98.098914 48.642 1.42489 15.7007 2.61384 10.1605 0.20092 7.14177 11.3233 2.27301 0.357191 0.161877 0
500.00 1503.15 98.099624 48.6417 1.42488 15.7006 2.62105 10.1539 0.200918 7.14172 11.3232 2.273 0.357188 0.161876 0
500.00 1493.15 98.100377 48.6413 1.42487 15.7004 2.62869 10.147 0.200917 7.14166 11.3231 2.27298 0.357185 0.161875 0
500.00 1483.15 95.984888 48.6446 1.45627 15.3175 2.68846 10.369 0.205345 7.29907 11.2206 2.26979 0.363901 0.165443 0
500.00 1473.15 92.186333 48.635 1.51628 14.5971 2.79526 10.7998 0.213806 7.59983 11.0379 2.25636 0.376401 0.17226 0
500.00 1463.15 88.660715 48.6087 1.57657 13.8846 2.90247 11.2328 0.222308 7.90203 10.8675 2.23537 0.388588 0.17911 0
500.00 1453.15 82.390736 48.5345 1.68832 13.251 3.04588 11.8954 0.237156 7.94429 10.5453 2.25143 0.414012 0.19274 0
500.00 1443.15 70.839346 48.1606 1.93435 12.726 3.28107 13.1056 0.274516 7.49752 9.9667 2.35598 0.473488 0.224169 0
500.00 1433.15 60.939324 47.6327 2.22142 12.0739 3.54526 14.4009 0.319123 6.99457 9.57042 2.44176 0.53942 0.260587 0
500.00 1423.15 53.350600 47.0596 2.51122 11.4099 3.79959 15.69 0.364515 6.54456 9.21949 2.50008 0.603373 0.297654 0
500.00 1413.15 47.311382 46.4339 2.80651 10.7274 4.04748 16.9898 0.411045 6.14105 8.91024 2.53171 0.665151 0.335649 0
500.00 1403.15 42.353149 45.7447 3.11077 10.0183 4.29211 18.3195 0.459166 5.77931 8.6408 2.53614 0.724276 0.374943 0
500.00 1393.15 38.166617 44.9752 3.42871 9.271 4.53693 19.704 0.509532 5.45628 8.41113 2.51134 0.77975 0.41607 0
500.00 1383.15 34.529327 44.097 3.76778 8.46718 4.78637 21.1817 0.563206 5.17082 8.22389 2.45268 0.82944 0.459899 0
500.00 1373.15 31.251335 43.0526 4.1422 7.57006 5.04802 22.8263 0.622281 4.92533 8.08729 2.3497 0.868085 0.508138 0
500.00 1363.15 28.060075 41.6673 4.59387 6.46662 5.3435 24.858 0.693053 4.73537 8.03035 2.16957 0.876379 0.565929 0
