Title: Hr

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 0.268077 -3.82779e-011 4.2396e-012 1.33773e-011 -2.54208e-011 6.17411e-010 9.18071e-014 0 -4.00086e-011 4.81279e-013 -3.04795e-014 5.39632e-013 100
500.00 1513.15 0.263734 -2.1934e-012 0 -4.52693e-013 0 0 0 0 2.39763e-013 0 0 0 100
500.00 1503.15 0.259309 -2.21073e-013 0 4.26312e-013 0 0 0 0 9.37898e-015 0 0 0 100
500.00 1493.15 0.254801 2.06577e-012 0 1.56188e-013 0 0 0 0 -1.04994e-013 0 0 0 100
500.00 1483.15 0.250207 -6.24859e-014 0 1.76728e-014 0 0 0 0 1.45802e-013 0 0 0 100
500.00 1473.15 0.245526 -1.33722e-012 0 -1.98107e-013 0 0 0 0 -9.9055e-014 0 0 0 100
500.00 1463.15 0.240754 -1.32043e-012 0 -3.12234e-013 0 0 0 0 9.09164e-014 0 0 0 100
500.00 1453.15 0.235890 -2.23138e-012 0 -4.68636e-013 0 0 0 0 -2.98993e-013 0 0 0 100
500.00 1443.15 0.230931 -1.69254e-012 0 4.78699e-013 0 0 0 0 1.79036e-013 0 0 0 100
500.00 1433.15 0.225875 -6.69099e-013 0 2.93649e-013 0 0 0 0 -1.61509e-013 0 0 0 100
500.00 1423.15 0.220719 -1.62918e-012 0 1.40237e-013 0 0 0 0 1.21207e-013 0 0 0 100
500.00 1413.15 0.215461 1.76569e-012 0 5.95162e-013 0 0 0 0 2.25754e-013 0 0 0 100
500.00 1403.15 0.903661 30.1632 0 6.36127e-014 0 12.7258 0.220737 32.9664 0.328436 0 0 0 23.5955
500.00 1393.15 1.703038 34.4886 0 2.59646e-015 0 15.0613 0.259433 37.3982 0.382859 0 0 0 12.4096
500.00 1383.15 6.565812 44.1163 0.808244 4.20202 2.15903 8.1851 0.0834043 21.0157 15.1968 0.112843 0 0 4.1205
500.00 1373.15 11.660055 45.1106 1.09642 5.2313 2.68428 7.33866 0.0566962 18.0308 17.4521 0.141194 0 0 2.85794
500.00 1363.15 21.144473 44.9263 0.955614 11.4511 2.12959 6.56451 0.0610673 14.3355 16.7022 0.499256 0.00795826 0 2.3669
500.00 1353.15 29.479090 44.801 0.955037 13.6527 1.95326 6.61516 0.0703806 12.8746 16.1621 0.698371 0.0128953 0 2.2044
500.00 1343.15 47.683129 40.9581 1.70558 14.2521 6.69323 8.54493 0.0605854 10.6613 14.2733 0.905249 0.0177481 0 1.92783
500.00 1333.15 55.572337 41.2831 1.6945 14.7601 6.64184 8.63035 0.0693357 10.0566 13.8161 1.10109 0.0234312 0 1.92357
500.00 1323.15 62.217101 41.7546 1.66732 15.0983 6.48365 8.65796 0.0785394 9.58453 13.4125 1.2975 0.0301909 0 1.93497
500.00 1313.15 70.101757 42.8755 1.62278 15.3444 6.33868 8.39109 0.060717 9.0214 12.8468 1.49996 0.0411314 0 1.95765
500.00 1303.15 76.244168 43.7377 1.58234 15.4911 6.17458 8.20854 0.0434828 8.62467 12.4205 1.68329 0.054393 0 1.97936
500.00 1293.15 80.770828 44.3448 1.54954 15.5803 5.98958 8.12826 0.0348321 8.35098 12.1145 1.84025 0.0688075 0 1.99809
500.00 1283.15 84.247013 44.8074 1.52312 15.6355 5.79443 8.10711 0.0341476 8.14772 11.8822 1.97019 0.0840001 0 2.01412
500.00 1273.15 87.081339 45.1708 1.50129 15.6638 5.58667 8.12257 0.040577 7.98505 11.7108 2.07547 0.10015 0.0148557 2.02801
500.00 1263.15 89.455995 45.4616 1.48331 15.6727 5.36854 8.16421 0.0530599 7.85 11.5873 2.15797 0.11734 0.0440479 2.03997
500.00 1253.15 91.359008 45.7059 1.46948 15.6748 5.15986 8.22142 0.0685909 7.74161 11.4885 2.21927 0.134619 0.0662928 2.04972
500.00 1243.15 92.899726 45.914 1.45886 15.6731 4.96301 8.287 0.0852112 7.65329 11.4086 2.26368 0.151847 0.0837181 2.0576
500.00 1233.15 94.161220 46.0937 1.45071 15.6695 4.77887 8.35637 0.101631 7.58028 11.3432 2.29514 0.168981 0.0976673 2.06394
500.00 1223.15 95.207436 46.2509 1.4444 15.6651 4.60728 8.42667 0.117108 7.51897 11.2886 2.31688 0.186044 0.10904 2.06905
