Title: Mr2

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.109474 49.4823 1.15697 16.1184 2.37092 0.0198758 9.19736 0.199471 7.42089 11.5303 2.03477 0.339111 0.129651 0
500.00 1513.15 98.110082 49.482 1.15697 16.1183 2.37709 0.0198756 9.19173 0.19947 7.42085 11.5302 2.03476 0.339109 0.12965 0
500.00 1503.15 98.110728 49.4816 1.15696 16.1182 2.38364 0.0198755 9.18576 0.199469 7.4208 11.5301 2.03474 0.339107 0.129649 0
500.00 1493.15 98.111412 49.4813 1.15695 16.1181 2.39059 0.0198754 9.17944 0.199467 7.42075 11.5301 2.03473 0.339104 0.129649 0
500.00 1483.15 94.291080 49.5319 1.20383 15.4244 2.48475 0.0206806 9.55377 0.207549 7.72141 11.3421 2.02382 0.350872 0.134901 0
500.00 1473.15 90.715319 49.5691 1.25128 14.7317 2.58003 0.0214958 9.93276 0.21573 8.02577 11.163 2.00646 0.362512 0.140219 0
500.00 1463.15 87.171280 49.6058 1.30215 14.041 2.67876 0.0223698 10.3214 0.223938 8.29721 11.0023 1.98433 0.374742 0.14592 0
500.00 1453.15 73.544851 49.3814 1.52131 13.4883 2.90919 0.0265144 11.4077 0.265435 7.80779 10.4943 2.08816 0.437038 0.172956 0
500.00 1443.15 62.035400 49.0704 1.77918 12.9029 3.15784 0.0314337 12.5808 0.314682 7.20258 10.0579 2.18837 0.508893 0.205044 0
500.00 1433.15 53.632905 48.7337 2.03462 12.3257 3.38995 0.0363583 13.7076 0.363982 6.65902 9.66995 2.26346 0.578539 0.237168 0
500.00 1423.15 47.207566 48.3707 2.28912 11.7533 3.60911 0.0413069 14.8 0.413523 6.16705 9.32412 2.31622 0.646097 0.269448 0
500.00 1413.15 41.423925 48.3902 2.50141 11.3056 3.76099 0.00453416 15.5146 0.471259 5.62633 9.00343 2.39056 0.723991 0.307069 0
500.00 1403.15 37.072342 48.2322 2.72065 10.8221 3.92489 0.000320414 16.3217 0.526576 5.16609 8.71576 2.43129 0.795372 0.343113 0
500.00 1393.15 28.332353 52.7027 2.26571 11.5173 3.36374 4.07353e-009 12.9568 0.689015 3.98491 8.14784 2.89615 1.02685 0.448957 0
500.00 1383.15 23.464267 56.0126 1.98804 11.6144 2.94599 0 10.7051 0.831964 3.21827 7.74047 3.17804 1.22297 0.542101 0
500.00 1373.15 20.555062 58.4134 1.81583 11.478 2.64679 0 9.23242 0.949713 2.72317 7.39945 3.34234 1.38003 0.618826 0
500.00 1363.15 18.514832 60.3587 1.692 11.2499 2.40668 0 8.12296 1.05437 2.35494 7.11145 3.44566 1.51636 0.687017 0
500.00 1353.15 16.973394 62.0178 1.59517 10.9815 2.20289 0 7.22981 1.15012 2.06517 6.85943 3.51021 1.63849 0.749408 0
500.00 1343.15 15.754577 63.4736 1.51571 10.6953 2.02469 0 6.48368 1.23909 1.82932 6.63396 3.54755 1.74975 0.807384 0
500.00 1333.15 14.760298 64.7739 1.44839 10.4029 1.86605 0 5.84553 1.32256 1.63294 6.42908 3.56473 1.85212 0.861771 0
500.00 1323.15 13.930338 65.9499 1.39007 10.1108 1.72318 0 5.29085 1.40136 1.46664 6.24076 3.56645 1.94695 0.913115 0
500.00 1313.15 13.224120 67.0218 1.33926 9.82129 1.59367 0 4.80306 1.4762 1.32283 6.0688 3.55583 2.03532 0.961879 0
500.00 1303.15 12.613638 68.0044 1.29515 9.53537 1.47577 0 4.37025 1.54764 1.19567 5.91412 3.53513 2.11804 1.00843 0
500.00 1293.15 12.080303 68.9101 1.25643 9.25517 1.36783 0 3.98339 1.61597 1.08249 5.77363 3.50642 2.19561 1.05295 0
500.00 1283.15 11.587847 69.7885 1.23415 8.96275 1.26592 0 3.62192 1.64507 0.965627 5.67968 3.46692 2.27175 1.0977 0
500.00 1273.15 11.137577 70.6322 1.22449 8.66764 1.1697 0 3.28628 1.64331 0.851027 5.61745 3.42017 2.34569 1.14208 0
