Title: Mr2

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.109474 49.4823 1.15697 16.1184 2.37092 0.0198758 9.19736 0.199471 7.42089 11.5303 2.03477 0.339111 0.129651 0
500.00 1513.15 98.110082 49.482 1.15697 16.1183 2.37709 0.0198756 9.19173 0.19947 7.42085 11.5302 2.03476 0.339109 0.12965 0
500.00 1503.15 98.110728 49.4816 1.15696 16.1182 2.38364 0.0198755 9.18576 0.199469 7.4208 11.5301 2.03474 0.339107 0.129649 0
500.00 1493.15 98.111412 49.4813 1.15695 16.1181 2.39059 0.0198754 9.17944 0.199467 7.42075 11.5301 2.03473 0.339104 0.129649 0
500.00 1483.15 98.111158 49.4814 1.15695 16.1181 2.38801 0.0198754 9.18179 0.199468 7.42077 11.5301 2.03473 0.339105 0.129649 0
500.00 1473.15 94.291838 49.532 1.20382 15.4246 2.48217 0.0206805 9.55601 0.207547 7.72135 11.3422 2.02383 0.35087 0.1349 0
500.00 1463.15 90.715780 49.5693 1.25127 14.732 2.57409 0.0214957 9.93804 0.215729 8.02573 11.1631 2.00648 0.362511 0.140218 0
500.00 1453.15 87.167546 49.609 1.3022 14.042 2.61321 0.0223707 10.3812 0.223953 8.29806 11.0029 1.98445 0.374759 0.145926 0
500.00 1443.15 73.542035 49.3854 1.52138 13.4893 2.83041 0.0265154 11.4794 0.265446 7.80866 10.4952 2.08828 0.437056 0.172962 0
500.00 1433.15 62.033711 49.0742 1.77923 12.9039 3.08253 0.0314345 12.6494 0.31469 7.20343 10.0588 2.18849 0.508909 0.20505 0
500.00 1423.15 53.631974 48.7374 2.03467 12.3266 3.31694 0.0363589 13.774 0.363988 6.65987 9.67083 2.26357 0.578552 0.237172 0
500.00 1413.15 47.219368 48.3619 2.28856 11.7511 3.79436 0.0412966 14.6294 0.41342 6.16631 9.32258 2.31573 0.645939 0.269381 0
500.00 1403.15 41.430743 48.3859 2.50123 11.3048 3.82939 0.00464659 15.4523 0.471182 5.62644 9.00284 2.39028 0.723877 0.307018 0
500.00 1393.15 37.173933 48.1045 2.71353 10.7936 6.53578 0.00034784 13.9209 0.525137 5.15308 8.69293 2.42477 0.793205 0.342175 0
500.00 1383.15 28.380197 52.6175 2.26231 11.4992 4.9369 0 11.5174 0.687853 3.97888 8.13513 2.89145 1.02513 0.4482 0
500.00 1373.15 23.491034 55.9554 1.98628 11.6029 3.91209 0 9.82521 0.831016 3.21622 7.73315 3.17465 1.22159 0.541483 0
500.00 1363.15 20.573082 58.3698 1.81483 11.4698 3.32709 0 8.61547 0.948881 2.72259 7.39465 3.3397 1.37884 0.618284 0
500.00 1353.15 18.528369 60.323 1.69142 11.2437 2.92135 0 7.65837 1.0536 2.35518 7.1081 3.44346 1.51528 0.686515 0
500.00 1343.15 16.984286 61.9873 1.59488 10.9766 2.60944 0 6.86473 1.14938 2.06594 6.85702 3.50833 1.63747 0.748928 0
500.00 1333.15 15.763771 63.4466 1.51562 10.6913 2.35544 0 6.18845 1.23837 1.83047 6.63219 3.5459 1.74875 0.806914 0
500.00 1323.15 14.768333 64.7494 1.44846 10.3996 2.14106 0 5.60177 1.32184 1.63437 6.4278 3.56324 1.85114 0.861302 0
500.00 1313.15 13.937529 65.9272 1.39027 10.108 1.95427 0 5.08768 1.40064 1.46831 6.23986 3.56511 1.94598 0.912644 0
500.00 1303.15 13.229663 67.002 1.33966 9.81956 1.78843 0 4.63223 1.47558 1.32348 6.06824 3.55488 2.0345 0.961476 0
500.00 1293.15 12.618695 67.9858 1.29565 9.534 1.64156 0 4.22615 1.54702 1.19643 5.91381 3.53428 2.11724 1.00803 0
500.00 1283.15 12.084494 68.8953 1.25707 9.25448 1.46951 0 3.89781 1.61541 1.08338 5.77376 3.50582 2.1949 1.05259 0
500.00 1273.15 11.592423 69.7733 1.23481 8.96181 1.31891 0 3.58368 1.64556 0.967849 5.67971 3.4662 2.27091 1.09727 0
