Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.092789 48.173 1.36269 15.7098 2.53825 10.1655 0.194917 7.3509 10.7869 2.19578 0.344164 0.158625 1.01944
500.00 1513.15 98.093444 48.1726 1.36268 15.7097 2.54489 10.1595 0.194916 7.35085 10.7869 2.19576 0.344162 0.158624 1.01944
500.00 1503.15 98.094140 48.1723 1.36267 15.7096 2.55195 10.153 0.194915 7.3508 10.7868 2.19575 0.344159 0.158623 1.01943
500.00 1493.15 98.094876 48.1719 1.36266 15.7095 2.55943 10.1462 0.194913 7.35074 10.7867 2.19573 0.344157 0.158622 1.01942
500.00 1483.15 98.095656 48.1716 1.36265 15.7094 2.56734 10.139 0.194912 7.35068 10.7866 2.19571 0.344154 0.158621 1.01941
500.00 1473.15 98.096480 48.1711 1.36264 15.7092 2.5757 10.1314 0.19491 7.35062 10.7865 2.1957 0.344151 0.158619 1.0194
500.00 1463.15 98.097350 48.1707 1.36263 15.7091 2.58452 10.1233 0.194908 7.35056 10.7864 2.19568 0.344148 0.158618 1.0194
500.00 1453.15 98.098266 48.1703 1.36261 15.7089 2.59383 10.1148 0.194907 7.35049 10.7863 2.19566 0.344145 0.158616 1.01939
500.00 1443.15 98.099231 48.1698 1.3626 15.7088 2.60362 10.1059 0.194905 7.35041 10.7862 2.19563 0.344141 0.158615 1.01938
500.00 1433.15 98.100247 48.1693 1.36259 15.7086 2.61393 10.0965 0.194903 7.35034 10.7861 2.19561 0.344138 0.158613 1.01937
500.00 1423.15 97.989236 48.1789 1.36413 15.7264 2.62463 10.0816 0.194752 7.30975 10.7978 2.1981 0.344528 0.158793 1.02052
500.00 1413.15 95.953275 48.2857 1.39307 15.7096 2.65765 10.1253 0.195229 7.00517 10.8472 2.22541 0.351452 0.162162 1.04217
500.00 1403.15 88.619286 48.3868 1.4844 15.5493 2.75516 10.5838 0.206989 6.59201 10.4294 2.32918 0.378984 0.175583 1.12842
500.00 1393.15 82.141462 48.4774 1.57215 15.4495 2.84447 11.0323 0.219245 6.179 9.97486 2.43681 0.40737 0.189429 1.21741
500.00 1383.15 76.587678 48.5754 1.65572 15.3494 2.92817 11.4535 0.23096 5.78259 9.54014 2.53987 0.435409 0.203166 1.30569
500.00 1373.15 71.768690 48.6814 1.73511 15.2488 3.00684 11.8479 0.242134 5.40184 9.12401 2.63867 0.463136 0.216808 1.39337
500.00 1363.15 67.542350 48.7964 1.81026 15.1476 3.08094 12.2159 0.252759 5.0358 8.72533 2.73348 0.490596 0.230374 1.48055
500.00 1353.15 63.799439 48.9218 1.88094 15.0463 3.15079 12.5573 0.262819 4.68346 8.34292 2.82461 0.517842 0.243889 1.56741
500.00 1343.15 51.064601 54.1783 1.16529 16.0295 2.23989 8.11043 0.328373 3.81418 7.84754 3.37939 0.644158 0.304712 1.9583
500.00 1333.15 47.487624 55.3689 1.05465 16.1026 2.08043 7.41212 0.353108 3.53144 7.42301 3.5493 0.690989 0.327664 2.10581
500.00 1323.15 44.296850 56.4418 0.971069 16.0639 1.94912 6.81599 0.378542 3.22803 7.09898 3.7051 0.738679 0.351267 2.2575
500.00 1313.15 40.511640 57.7235 0.90777 15.7795 1.83481 6.26903 0.413912 2.87883 6.77889 3.87876 0.803872 0.384087 2.34704
500.00 1303.15 36.790953 59.1257 0.855085 15.3392 1.72885 5.76146 0.455771 2.54409 6.45721 4.04571 0.879879 0.42293 2.38416
500.00 1293.15 33.754214 60.436 0.807907 14.8852 1.62944 5.30192 0.496775 2.26082 6.16941 4.18242 0.95341 0.460979 2.41574
500.00 1283.15 31.221194 61.6663 0.765412 14.4241 1.53574 4.88368 0.537079 2.01857 5.91049 4.29264 1.02477 0.498379 2.44287
