Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.091659 48.5773 1.40175 15.5817 2.47422 9.60047 0.19492 7.15127 11.2167 2.28919 0.336114 0.156996 1.01945
500.00 1513.15 98.092293 48.577 1.40174 15.5816 2.48066 9.59459 0.194918 7.15122 11.2166 2.28917 0.336112 0.156995 1.01945
500.00 1503.15 98.092967 48.5767 1.40173 15.5814 2.4875 9.58836 0.194917 7.15118 11.2165 2.28916 0.33611 0.156994 1.01944
500.00 1493.15 98.093681 48.5763 1.40172 15.5813 2.49475 9.58175 0.194916 7.15112 11.2164 2.28914 0.336107 0.156993 1.01943
500.00 1483.15 98.094437 48.5759 1.40171 15.5812 2.50242 9.57476 0.194914 7.15107 11.2163 2.28912 0.336105 0.156992 1.01943
500.00 1473.15 98.095235 48.5755 1.4017 15.5811 2.51052 9.56737 0.194913 7.15101 11.2162 2.2891 0.336102 0.15699 1.01942
500.00 1463.15 98.096077 48.5751 1.40169 15.5809 2.51907 9.55958 0.194911 7.15095 11.2161 2.28908 0.336099 0.156989 1.01941
500.00 1453.15 98.096965 48.5747 1.40167 15.5808 2.52808 9.55136 0.194909 7.15088 11.216 2.28906 0.336096 0.156988 1.0194
500.00 1443.15 98.097900 48.5742 1.40166 15.5807 2.53757 9.54271 0.194907 7.15082 11.2159 2.28904 0.336093 0.156986 1.01939
500.00 1433.15 98.098884 48.5737 1.40165 15.5805 2.54755 9.53361 0.194905 7.15074 11.2158 2.28902 0.336089 0.156984 1.01938
500.00 1423.15 98.099918 48.5732 1.40163 15.5803 2.55805 9.52404 0.194903 7.15067 11.2157 2.28899 0.336086 0.156983 1.01937
500.00 1413.15 94.666323 48.544 1.43186 15.782 2.5858 9.69846 0.201973 6.94271 10.8906 2.35547 0.34806 0.162677 1.05634
500.00 1403.15 87.126293 48.6388 1.52091 15.7019 2.67583 10.143 0.215706 6.53004 10.3949 2.47766 0.37671 0.176755 1.14776
500.00 1393.15 80.521370 48.7648 1.6037 15.6216 2.75692 10.5389 0.228572 6.11422 9.93731 2.59492 0.405943 0.191254 1.24191
500.00 1383.15 74.716928 48.9165 1.67694 15.5525 2.82726 10.8822 0.240658 5.71441 9.50208 2.70738 0.435642 0.206111 1.33838
500.00 1373.15 69.542981 49.1016 1.73886 15.4963 2.8863 11.1677 0.251871 5.32892 9.08693 2.81604 0.466039 0.221446 1.43796
500.00 1363.15 64.870020 49.3304 1.78716 15.4549 2.93307 11.3882 0.262074 4.95622 8.68972 2.92193 0.497411 0.237398 1.54154
500.00 1353.15 60.597478 49.615 1.81895 15.43 2.96616 11.5347 0.271079 4.595 8.30856 3.02616 0.530089 0.254136 1.65023
500.00 1343.15 49.550748 53.8237 1.22117 16.3655 2.17732 7.84438 0.33292 3.97417 7.79725 3.48955 0.645142 0.310792 2.01813
500.00 1333.15 45.593805 54.884 1.12402 16.4632 2.02347 7.16799 0.353819 3.66764 7.45445 3.63276 0.697616 0.337765 2.19328
500.00 1323.15 38.888010 55.9007 1.03337 16.41 1.88925 6.52811 0.436269 3.3377 7.07283 3.87013 0.806463 0.396009 2.31911
500.00 1313.15 31.198103 56.9114 0.968727 16.154 1.76892 5.92847 0.612858 2.98779 6.73093 4.09563 0.977748 0.49362 2.36994
500.00 1303.15 26.220262 58.0534 0.942244 15.8075 1.6475 5.39514 0.729207 2.67121 6.51953 4.11914 1.12996 0.587332 2.39775
500.00 1293.15 22.161481 59.0479 0.926644 15.4813 1.52922 4.90636 0.862758 2.40718 6.37408 4.06014 1.29253 0.694899 2.41692
500.00 1283.15 18.868560 59.9001 0.919752 15.1828 1.41522 4.45929 1.01333 2.18466 6.28391 3.93317 1.46212 0.816173 2.42939
