Title: Nd3

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 feldspar_1 spinel_0 rhm-oxide_0 apatite water 
500.00 1113.15 19.480726 17.179282 0.000000 0.013273 0.041084 0.371032 0.000000 0.026820 0.000000 0.004549 1.844687 
500.00 1103.15 19.029359 16.746408 0.000000 0.009002 0.041283 0.347037 0.000000 0.024117 0.000000 0.006088 1.855425 
500.00 1093.15 18.606829 16.331350 0.000000 0.012444 0.037394 0.332908 0.000000 0.007911 0.013348 0.005929 1.865545 
500.00 1083.15 18.202922 15.943524 0.000000 0.008081 0.038180 0.313138 0.000000 0.008136 0.012301 0.004519 1.875042 
500.00 1073.15 17.824129 15.450932 0.027199 0.000000 0.030016 0.238878 0.169440 0.000000 0.012843 0.008198 1.886622 
500.00 1063.15 17.343178 14.904004 0.022778 0.000000 0.031488 0.147876 0.317195 0.000000 0.011785 0.009347 1.898706 
500.00 1053.15 16.808365 14.413835 0.020444 0.000000 0.028529 0.134759 0.283395 0.000000 0.010374 0.007513 1.909517 
500.00 1043.15 16.329035 13.972261 0.018353 0.000000 0.025904 0.123379 0.254884 0.000000 0.009192 0.005826 1.919237 
500.00 1033.15 15.897208 13.572688 0.016482 0.000000 0.023549 0.113433 0.230605 0.000000 0.008193 0.004242 1.928015 
500.00 1023.15 15.506438 13.209738 0.014812 0.000000 0.021419 0.104681 0.209752 0.000000 0.007341 0.002722 1.935974 
