Title: Nd3

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 100.094002 49.4418 1.03349 15.8046 2.20877 0.01767 8.36693 0.175498 6.46419 11.2221 2.15473 0.682493 0.155998 2.27173
500.00 1513.15 100.094572 49.4415 1.03348 15.8045 2.21445 0.0176699 8.36176 0.175497 6.46415 11.2221 2.15472 0.682489 0.155998 2.27172
500.00 1503.15 100.095178 49.4412 1.03348 15.8044 2.22048 0.0176698 8.35627 0.175496 6.46411 11.222 2.1547 0.682485 0.155997 2.2717
500.00 1493.15 100.095821 49.4409 1.03347 15.8043 2.22687 0.0176697 8.35045 0.175495 6.46407 11.2219 2.15469 0.682481 0.155996 2.27169
500.00 1483.15 100.096501 49.4405 1.03346 15.8042 2.23363 0.0176696 8.3443 0.175494 6.46403 11.2219 2.15468 0.682476 0.155995 2.27167
500.00 1473.15 100.097220 49.4402 1.03346 15.8041 2.24078 0.0176695 8.33779 0.175493 6.46398 11.2218 2.15466 0.682471 0.155993 2.27166
500.00 1463.15 100.097978 49.4398 1.03345 15.804 2.24833 0.0176693 8.33092 0.175491 6.46393 11.2217 2.15464 0.682466 0.155992 2.27164
500.00 1453.15 100.098778 49.4394 1.03344 15.8038 2.25629 0.0176692 8.32368 0.17549 6.46388 11.2216 2.15463 0.682461 0.155991 2.27162
500.00 1443.15 100.099620 49.439 1.03343 15.8037 2.26467 0.017669 8.31605 0.175488 6.46382 11.2215 2.15461 0.682455 0.15599 2.2716
500.00 1433.15 100.100506 49.4386 1.03342 15.8036 2.27348 0.0176689 8.30803 0.175487 6.46377 11.2214 2.15459 0.682449 0.155988 2.27158
500.00 1423.15 100.101437 49.4381 1.03341 15.8034 2.28275 0.0176687 8.29959 0.175485 6.46371 11.2213 2.15457 0.682443 0.155987 2.27156
500.00 1413.15 100.102416 49.4376 1.0334 15.8033 2.29248 0.0176686 8.29073 0.175484 6.46364 11.2212 2.15455 0.682436 0.155985 2.27154
