Title: Nd3

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 100.094002 0.9961395259475268 0.879646 290.869860 -1204889.287599 45.489894 -11357.807840 8871.950406 152.001125 -7.007 0.000 2.491755 0.070579 1.741 1.00001 0.000
500.00 1513.15 100.094572 0.9961853921252223 0.881571 289.868613 -1206419.247127 45.345522 -11156.736107 8834.425822 151.996997 -7.116 0.000 2.494359 0.071100 1.779 1.00001 0.000
500.00 1503.15 100.095178 0.9962321275161831 0.883515 288.860772 -1207949.739384 45.200915 -10954.961151 8796.017312 151.993054 -7.225 0.000 2.496964 0.071630 1.817 1 0.000
500.00 1493.15 100.095821 0.9962797544156212 0.885480 287.846245 -1209480.786246 45.056074 -10752.470145 8756.696923 151.989300 -7.336 0.000 2.499570 0.072169 1.855 1 0.000
500.00 1483.15 100.096501 0.9963282958155499 0.887464 286.824939 -1211012.410491 44.910998 -10549.250042 8716.435360 151.985742 -7.449 0.000 2.502176 0.072718 1.894 0.999997 0.000
500.00 1473.15 100.097220 0.9963777755817683 0.889469 285.812971 -1212520.697351 44.765687 -10345.287164 8675.201768 148.484912 -7.563 0.000 2.504783 0.073277 1.933 0.999994 0.000
500.00 1463.15 100.097978 0.9964282186552584 0.891494 284.801676 -1214018.524973 44.620142 -10140.566747 8632.963485 148.472798 -7.679 0.000 2.507391 0.073846 1.973 0.99999 0.000
500.00 1453.15 100.098778 0.9964796503199755 0.893540 283.783540 -1215516.907388 44.474362 -9935.074994 8589.686643 148.460314 -7.796 0.000 2.509998 0.074425 2.013 0.999987 0.000
500.00 1443.15 100.099620 0.9965320966175497 0.895608 282.758469 -1217015.865107 44.328350 -9728.798010 8545.335720 148.447455 -7.915 0.000 2.512606 0.075015 2.054 0.999983 0.000
500.00 1433.15 100.100506 0.9965855844033799 0.897697 281.726368 -1218515.419662 44.182106 -9521.721739 8499.873407 148.434217 -8.035 0.000 2.515214 0.075616 2.096 0.999979 0.000
500.00 1423.15 100.101437 0.9966401413706406 0.899807 280.687139 -1220015.593657 44.035632 -9313.831972 8453.260500 148.420596 -8.157 0.000 2.517821 0.076229 2.138 0.999975 0.000
500.00 1413.15 100.102416 0.9966957960744829 0.901940 279.640680 -1221516.410829 43.888930 -9105.114374 8405.455786 148.406589 -8.281 0.000 2.520429 0.076854 2.180 0.999971 0.000
500.00 1403.15 100.103442 0.9967525779562984 0.904096 278.586891 -1223017.896103 43.742003 -8895.554508 8356.415921 148.392190 -8.407 0.000 2.523036 0.077491 2.223 0.999967 0.000
500.00 1393.15 100.104976 0.9769711183727133 0.884757 276.975050 -1225295.998517 43.807204 -9395.822200 8544.723805 147.639920 -8.535 0.000 2.523294 0.456634 2.282 0.999945 0.000
500.00 1383.15 98.152121 0.9446647321887542 0.844409 270.064752 -1203602.235836 43.595819 -10987.805164 9081.218562 143.431181 -8.664 0.000 2.518719 0.800705 2.370 0.999906 0.000
500.00 1373.15 93.142540 0.9458627002343213 0.826932 256.404382 -1142819.238660 42.392586 -12387.780028 9524.416136 135.817837 -8.795 0.000 2.513140 0.687285 2.466 0.999885 0.000
500.00 1363.15 88.581814 0.9223726089365948 0.778974 243.504575 -1088768.632191 41.818164 -14887.203119 10386.684947 128.320951 -8.929 0.000 2.508206 0.743962 2.566 0.999858 0.000
500.00 1353.15 82.315504 0.8814247478205195 0.707611 226.038893 -1012205.443856 41.139430 -18637.491387 11695.852910 117.905081 -9.064 0.000 2.492378 0.811440 2.738 0.999857 0.000
500.00 1343.15 73.345915 0.8669032516307902 0.654300 202.512545 -904255.818616 39.466303 -22128.703262 12906.992264 104.427375 -9.201 0.000 2.462313 0.715513 2.995 0.999902 0.000
500.00 1333.15 64.508264 0.8802974449249621 0.619507 180.152680 -802194.044462 37.622809 -24822.764816 13877.618800 92.059943 -9.340 0.000 2.436395 0.539412 3.239 0.999943 0.000
500.00 1323.15 57.820284 0.8833267019357280 0.582841 163.044751 -724755.242427 36.297189 -27152.589623 14778.031749 82.608404 -9.481 0.000 2.414230 0.445530 3.463 0.999978 0.000
