Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.208887 49.0424 1.34774 15.3345 2.45896 9.57395 0.197844 7.20495 11.069 2.24776 0.345895 0.158845 1.01824
500.00 1513.15 98.209519 49.0421 1.34773 15.3344 2.46537 9.56811 0.197842 7.2049 11.0689 2.24775 0.345893 0.158844 1.01823
500.00 1503.15 98.210189 49.0418 1.34772 15.3343 2.47217 9.56191 0.197841 7.20485 11.0688 2.24773 0.345891 0.158843 1.01822
500.00 1493.15 98.210900 49.0414 1.34771 15.3341 2.47938 9.55534 0.19784 7.2048 11.0687 2.24771 0.345888 0.158842 1.01822
500.00 1483.15 98.211653 49.041 1.3477 15.334 2.487 9.54838 0.197838 7.20475 11.0686 2.2477 0.345886 0.158841 1.01821
500.00 1473.15 98.212447 49.0406 1.34769 15.3339 2.49506 9.54104 0.197836 7.20469 11.0686 2.24768 0.345883 0.158839 1.0182
500.00 1463.15 98.213286 49.0402 1.34768 15.3338 2.50356 9.53329 0.197835 7.20463 11.0685 2.24766 0.34588 0.158838 1.01819
500.00 1453.15 98.214170 49.0398 1.34767 15.3336 2.51252 9.52512 0.197833 7.20456 11.0684 2.24764 0.345877 0.158837 1.01818
500.00 1443.15 98.215101 49.0393 1.34765 15.3335 2.52196 9.51651 0.197831 7.20449 11.0683 2.24762 0.345874 0.158835 1.01817
500.00 1433.15 98.216081 49.0388 1.34764 15.3333 2.53189 9.50746 0.197829 7.20442 11.0681 2.2476 0.34587 0.158833 1.01816
500.00 1423.15 98.217110 49.0383 1.34763 15.3332 2.54233 9.49795 0.197827 7.20435 11.068 2.24757 0.345866 0.158832 1.01815
500.00 1413.15 95.235234 49.023 1.37152 15.6594 2.5554 9.60236 0.20353 6.90388 10.7974 2.313 0.356696 0.163805 1.05003
500.00 1403.15 88.232460 49.1314 1.44852 15.6874 2.62734 9.97452 0.216252 6.468 10.3238 2.42873 0.38381 0.176806 1.13337
500.00 1393.15 81.588436 49.2862 1.52942 15.6065 2.70417 10.3502 0.229064 6.05234 9.87032 2.54145 0.413426 0.191204 1.22566
500.00 1383.15 75.747774 49.4638 1.6025 15.5364 2.77032 10.6731 0.24111 5.65363 9.44037 2.6492 0.4435 0.205947 1.32017
500.00 1373.15 70.541811 49.6714 1.66642 15.4785 2.82532 10.9382 0.2523 5.27032 9.03174 2.75284 0.474254 0.221145 1.4176
500.00 1363.15 65.842657 49.9179 1.71943 15.4346 2.86827 11.1391 0.262506 4.90103 8.64233 2.85326 0.505945 0.236928 1.51877
500.00 1353.15 61.551590 50.2142 1.75926 15.4063 2.89788 11.2677 0.271544 4.5446 8.27021 2.95137 0.538874 0.253446 1.62465
500.00 1343.15 51.007019 54.1097 1.21846 16.2471 2.17843 7.90629 0.329283 3.96206 7.76993 3.36519 0.647233 0.30584 1.96051
500.00 1333.15 46.470001 55.049 1.11345 16.3841 2.02861 7.22266 0.366678 3.65619 7.44434 3.54061 0.70679 0.3357 2.15193
500.00 1323.15 40.115277 55.8587 1.01573 16.4064 1.9016 6.60104 0.46763 3.34082 7.10449 3.79077 0.809367 0.388879 2.31457
500.00 1313.15 33.486950 57.1244 0.969838 16.0785 1.7768 6.00605 0.580226 2.96412 6.79433 3.93491 0.948704 0.465853 2.35625
500.00 1303.15 28.453078 58.3231 0.942753 15.729 1.65446 5.46714 0.682879 2.64516 6.56892 3.96474 1.08921 0.548271 2.38437
500.00 1293.15 24.328510 59.3839 0.925759 15.3969 1.53589 4.97438 0.798651 2.37853 6.40363 3.91878 1.23818 0.641223 2.40419
500.00 1283.15 20.955381 60.3135 0.916839 15.0899 1.42188 4.52405 0.927208 2.15322 6.28821 3.81011 1.39305 0.744439 2.41751
500.00 1273.15 18.203139 61.1193 0.91394 14.8113 1.31349 4.11351 1.0674 1.96083 6.21232 3.65411 1.55078 0.856995 2.42606
500.00 1263.15 15.957310 61.81 0.915153 14.5606 1.21162 3.7403 1.21762 1.79485 6.16649 3.46604 1.70841 0.977608 2.43135
500.00 1253.15 14.118130 62.3954 0.91886 14.3355 1.11685 3.40184 1.37624 1.65021 6.14287 3.25914 1.8635 1.10496 2.43464
500.00 1243.15 12.509169 63.1096 0.924458 14.1792 1.02549 3.1006 1.55326 1.51391 5.9771 3.05098 2.02499 1.10195 2.43841
500.00 1233.15 11.184738 63.7303 0.930211 14.041 0.942208 2.8284 1.73719 1.3941 5.82686 2.84095 2.18047 1.10648 2.44179
500.00 1223.15 10.079524 64.2739 0.935463 13.9192 0.866398 2.58248 1.92767 1.28768 5.68406 2.63472 2.32949 1.11347 2.4454
500.00 1213.15 9.141769 64.761 0.939818 13.8094 0.797149 2.35897 2.11664 1.19185 5.54597 2.4355 2.47261 1.12205 2.44909
500.00 1203.15 8.230073 65.5001 0.943628 13.6789 0.72565 2.12981 2.11902 1.08933 5.3793 2.24155 2.63741 1.11484 2.44051
500.00 1193.15 7.430693 66.2009 0.945282 13.5596 0.660311 1.92123 2.10531 0.996377 5.21182 2.05875 2.80194 1.10747 2.43101
500.00 1183.15 6.724522 66.8636 0.944723 13.4502 0.600751 1.73178 2.07843 0.911978 5.04437 1.88736 2.96576 1.1002 2.42081
500.00 1173.15 6.095818 67.4888 0.94196 13.3495 0.546557 1.55998 2.04088 0.835244 4.87783 1.72727 3.12853 1.09331 2.4101
500.00 1163.15 5.480546 68.0825 0.928841 13.262 0.497841 1.40557 1.98698 0.763241 4.7078 1.57721 3.30404 1.08585 2.39819
