Title: Mr2

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 100.094276 0.9985528382360656 0.950829 288.250937 -1199475.338541 41.739465 -4575.516434 6342.522444 152.298653 -7.007 0.000 2.518436 0.070579 1.617 0.999904 0.000
500.00 1513.15 100.094877 0.9985954108979596 0.952494 287.247946 -1201008.525525 41.624458 -4428.550172 6302.348044 152.295192 -7.116 0.000 2.521102 0.071100 1.654 0.999902 0.000
500.00 1503.15 100.095515 0.9986387820796094 0.954175 286.238350 -1202542.276639 41.509301 -4280.961378 6261.203139 152.291905 -7.225 0.000 2.523769 0.071630 1.691 0.999899 0.000
500.00 1493.15 100.096192 0.9986829718146770 0.955871 285.222059 -1204076.614608 41.393996 -4132.739891 6219.056595 152.288798 -7.336 0.000 2.526437 0.072169 1.728 0.999897 0.000
500.00 1483.15 100.096908 0.9987280007394188 0.957583 284.198979 -1205611.563095 41.278545 -3983.875433 6175.875802 152.285875 -7.449 0.000 2.529107 0.072718 1.766 0.999894 0.000
500.00 1473.15 100.097665 0.9987738902368164 0.959311 283.184396 -1207124.436683 41.162950 -3834.357285 6131.626477 148.965144 -7.563 0.000 2.531776 0.073277 1.804 0.999891 0.000
500.00 1463.15 100.098463 0.9988206626008278 0.961055 282.170084 -1208627.454230 41.047215 -3684.173922 6086.272433 148.954060 -7.679 0.000 2.534447 0.073846 1.843 0.999887 0.000
500.00 1453.15 100.099306 0.9988683404338800 0.962815 281.148910 -1210131.066721 40.931341 -3533.314698 6039.776051 148.942619 -7.796 0.000 2.537118 0.074425 1.883 0.999884 0.000
500.00 1443.15 100.100192 0.9989169469860039 0.964591 280.120781 -1211635.295980 40.815334 -3381.768994 5992.097889 148.930817 -7.915 0.000 2.539789 0.075015 1.923 0.99988 0.000
500.00 1433.15 100.101126 0.9989665061990433 0.966384 279.085600 -1213140.164902 40.699197 -3229.526156 5943.196542 148.918647 -8.035 0.000 2.542461 0.075616 1.963 0.999877 0.000
500.00 1423.15 100.102106 0.9990170427240193 0.968194 278.043268 -1214645.697513 40.582935 -3076.575532 5893.028528 148.906107 -8.157 0.000 2.545133 0.076229 2.004 0.999873 0.000
500.00 1413.15 100.103137 0.9990685819389911 0.970020 276.993685 -1216151.919024 40.466552 -2922.906488 5841.548161 148.893190 -8.281 0.000 2.547804 0.076854 2.046 0.999869 0.000
500.00 1403.15 100.102163 0.9917582366057041 0.965240 275.729371 -1217915.585993 40.373361 -2858.411423 5806.211769 148.493064 -8.407 0.000 2.547528 0.587881 2.110 0.99988 0.000
500.00 1393.15 99.369293 0.9793287973102240 0.950840 272.398222 -1211173.865147 40.194124 -3251.771173 5915.525882 146.753409 -8.535 0.000 2.546306 1.039552 2.180 0.99988 0.000
500.00 1383.15 97.430352 0.9441320467783545 0.904027 265.426549 -1190138.608462 40.028994 -4939.224570 6457.425780 142.430143 -8.664 0.000 2.541973 1.416880 2.265 0.999857 0.000
500.00 1373.15 92.170953 0.9239009480604669 0.854753 250.728577 -1127038.654045 39.252788 -7528.788805 7293.944350 133.872208 -8.795 0.000 2.538098 1.230254 2.358 0.999837 0.000
500.00 1363.15 85.448020 0.8885542500710251 0.777288 232.184046 -1044567.352487 38.542333 -11520.497538 8648.880604 122.890765 -8.929 0.000 2.534345 1.109391 2.466 0.999815 0.000
500.00 1353.15 76.421799 0.8630193378547313 0.712344 208.071974 -931646.866543 36.897394 -15356.555788 9929.205914 108.800949 -9.064 0.000 2.509300 0.986295 2.684 0.999835 0.000
