Title: Mr2

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 quartz spinel_0 rhm-oxide_0 apatite water 
500.00 1183.15 20.901663 24.172244 8.196890 0.000000 0.017533 0.012568 0.201985 0.000000 0.012627 0.000000 0.000000 15.730641 
500.00 1173.15 20.215934 23.861887 7.931993 0.000000 0.014375 0.012507 0.185335 0.000000 0.011092 0.000000 0.000000 15.706584 
500.00 1163.15 19.592277 23.558838 7.689248 0.000000 0.011717 0.012443 0.170507 0.000000 0.009785 0.000000 0.000000 15.665138 
500.00 1153.15 19.023120 23.261894 7.466128 0.000000 0.009473 0.012364 0.157259 0.000000 0.008666 0.000000 0.000000 15.608005 
500.00 1143.15 18.502040 22.970038 7.260464 0.000000 0.007574 0.012262 0.145386 0.000000 0.007705 0.000000 0.000000 15.536646 
500.00 1133.15 18.023559 22.682399 7.070389 0.000000 0.005964 0.012137 0.134716 0.000000 0.006876 0.000000 0.000000 15.452318 
500.00 1123.15 17.582977 22.398229 6.894284 0.000000 0.004596 0.011990 0.125098 0.000000 0.006157 0.000000 0.000000 15.356104 
500.00 1113.15 17.176243 22.116874 6.730744 0.000000 0.003432 0.011821 0.116405 0.000000 0.005533 0.000000 0.000000 15.248939 
500.00 1103.15 16.799847 21.837759 6.578539 0.000000 0.002441 0.011634 0.108527 0.000000 0.004988 0.000000 0.000000 15.131630 
500.00 1093.15 16.450601 21.560395 6.435224 0.000000 0.002491 0.010868 0.102321 0.000000 0.003457 0.000939 0.000000 15.005097 
500.00 1083.15 16.123337 21.290720 6.291395 0.008164 0.000000 0.007194 0.102576 0.000000 0.000000 0.002485 0.000000 14.878905 
500.00 1073.15 15.792791 21.015097 6.154378 0.009461 0.000000 0.004815 0.098142 0.000000 0.000000 0.002030 0.000000 14.746270 
500.00 1063.15 15.478699 20.737201 6.027530 0.008324 0.000000 0.004808 0.090892 0.000000 0.000000 0.001831 0.000000 14.603816 
500.00 1053.15 15.188894 20.460182 5.909499 0.007356 0.000000 0.004719 0.084363 0.000000 0.000000 0.001659 0.000332 14.452255 
500.00 1043.15 14.920981 20.183517 5.800023 0.006475 0.000000 0.004626 0.078441 0.000000 0.000000 0.001507 0.000482 14.291963 
500.00 1033.15 14.672197 20.049064 5.265245 0.010651 0.000000 0.009549 0.171913 0.245466 0.000000 0.002113 0.008038 14.336089 
