Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 100.121971 48.1522 1.39042 14.7568 2.50408 9.72949 0.194699 7.42629 10.935 2.32594 0.352314 0.155607 2.07719
500.00 1513.15 100.122623 48.1519 1.39041 14.7567 2.51056 9.72358 0.194697 7.42624 10.9349 2.32592 0.352312 0.155606 2.07718
500.00 1503.15 100.123314 48.1516 1.3904 14.7566 2.51744 9.7173 0.194696 7.42619 10.9349 2.3259 0.352309 0.155605 2.07716
500.00 1493.15 100.124048 48.1512 1.39039 14.7565 2.52473 9.71065 0.194695 7.42614 10.9348 2.32589 0.352307 0.155604 2.07715
500.00 1483.15 100.124824 48.1508 1.39038 14.7563 2.53245 9.70362 0.194693 7.42608 10.9347 2.32587 0.352304 0.155603 2.07713
500.00 1473.15 100.125644 48.1504 1.39037 14.7562 2.54061 9.69618 0.194692 7.42602 10.9346 2.32585 0.352301 0.155602 2.07712
500.00 1463.15 100.126510 48.15 1.39035 14.7561 2.54922 9.68833 0.19469 7.42596 10.9345 2.32583 0.352298 0.1556 2.0771
500.00 1453.15 100.127423 48.1496 1.39034 14.756 2.55829 9.68005 0.194688 7.42589 10.9344 2.32581 0.352295 0.155599 2.07708
500.00 1443.15 100.128384 48.1491 1.39033 14.7558 2.56785 9.67134 0.194686 7.42582 10.9343 2.32579 0.352292 0.155597 2.07706
500.00 1433.15 100.129396 48.1486 1.39031 14.7557 2.57791 9.66217 0.194684 7.42574 10.9342 2.32576 0.352288 0.155596 2.07704
500.00 1423.15 100.130459 48.1481 1.3903 14.7555 2.58848 9.65253 0.194682 7.42566 10.9341 2.32574 0.352284 0.155594 2.07702
500.00 1413.15 100.129973 48.1484 1.3903 14.7556 2.58365 9.65693 0.194683 7.4257 10.9341 2.32575 0.352286 0.155595 2.07703
500.00 1403.15 100.128773 48.1489 1.39032 14.7558 2.57171 9.66782 0.194686 7.42579 10.9343 2.32578 0.35229 0.155597 2.07705
500.00 1393.15 100.128166 48.1492 1.39033 14.7558 2.56568 9.67332 0.194687 7.42583 10.9343 2.32579 0.352292 0.155598 2.07706
500.00 1383.15 100.130545 48.1481 1.3903 14.7555 2.58934 9.65174 0.194682 7.42566 10.9341 2.32574 0.352284 0.155594 2.07701
500.00 1373.15 100.133736 48.1465 1.39025 14.755 2.62106 9.62282 0.194676 7.42542 10.9337 2.32566 0.352273 0.155589 2.07695
500.00 1363.15 100.137587 48.1447 1.3902 14.7545 2.65934 9.58791 0.194668 7.42513 10.9333 2.32557 0.352259 0.155583 2.07687
500.00 1353.15 100.134545 48.1462 1.39024 14.7549 2.6291 9.61549 0.194674 7.42536 10.9336 2.32564 0.35227 0.155588 2.07693
500.00 1343.15 100.275192 48.0786 1.38829 14.7342 4.02538 8.34229 0.194401 7.41495 10.9183 2.32238 0.351776 0.15537 2.07402
500.00 1333.15 100.303895 48.0649 1.38789 14.73 4.30984 8.08291 0.194346 7.41282 10.9152 2.32172 0.351675 0.155325 2.07343
500.00 1323.15 100.327042 48.0538 1.38757 14.7266 4.53913 7.87383 0.194301 7.41111 10.9127 2.32118 0.351594 0.155289 2.07295
