Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.073529 49.0771 1.41618 15.742 2.51032 9.68964 0.196893 7.22489 11.332 2.31275 0.339643 0.158656 0
500.00 1513.15 98.074172 49.0767 1.41617 15.7419 2.51685 9.68368 0.196892 7.22484 11.3319 2.31274 0.339641 0.158655 0
500.00 1503.15 98.074855 49.0764 1.41616 15.7418 2.52378 9.67736 0.19689 7.22479 11.3319 2.31272 0.339639 0.158654 0
500.00 1493.15 98.075578 49.076 1.41615 15.7416 2.53113 9.67067 0.196889 7.22473 11.3318 2.31271 0.339636 0.158653 0
500.00 1483.15 96.134382 49.0861 1.44475 15.3927 2.58489 9.86356 0.200865 7.37062 11.2394 2.30976 0.345504 0.161857 0
500.00 1473.15 92.292234 49.0833 1.50489 14.6757 2.68925 10.2771 0.209227 7.67746 11.0645 2.29256 0.357386 0.168595 0
500.00 1463.15 88.642190 49.046 1.56686 13.9603 2.79615 10.7037 0.217842 7.9936 10.9117 2.25935 0.368866 0.175537 0
500.00 1453.15 80.200319 48.9275 1.71836 13.3503 2.96514 11.5052 0.237155 7.89115 10.5357 2.27442 0.401204 0.194014 0
500.00 1443.15 66.954784 48.2436 2.02016 12.7684 3.23787 12.8732 0.288404 7.50128 10.0324 2.33687 0.465445 0.232396 0
500.00 1433.15 56.060437 47.4668 2.36744 12.067 3.52343 14.3125 0.34445 7.06454 9.71766 2.32814 0.530521 0.277558 0
500.00 1423.15 47.061279 46.4537 2.76344 11.2993 3.81533 15.8823 0.410316 6.72163 9.49301 2.23978 0.590452 0.330633 0
500.00 1413.15 39.262951 45.0799 3.24305 10.3965 4.13023 17.7165 0.491812 6.48397 9.37485 2.0506 0.636313 0.396302 0
500.00 1403.15 32.109863 43.0705 3.88421 9.20395 4.50028 20.1106 0.601373 6.38493 9.3991 1.71673 0.643798 0.484586 0
500.00 1393.15 25.599314 40.2052 4.77084 7.61157 4.93186 23.3227 0.754317 6.43069 9.5485 1.24731 0.5692 0.607829 0
500.00 1383.15 21.216754 37.7287 5.58743 6.34526 5.2489 26.0379 0.91013 6.43141 9.57751 0.926559 0.472822 0.733383 0
500.00 1373.15 18.426317 36.0899 6.16979 5.59842 5.43501 27.7838 1.04796 6.35721 9.4857 0.773927 0.413885 0.844444 0
500.00 1363.15 16.279800 34.9007 6.59942 5.1114 5.56028 29.0015 1.18613 6.25667 9.35807 0.692019 0.378018 0.955786 0
500.00 1353.15 14.380661 33.9557 6.91501 4.75563 5.65644 29.9238 1.34278 6.14453 9.22852 0.641897 0.353719 1.08201 0
500.00 1343.15 12.538261 33.1535 7.11647 4.46897 5.73863 30.6579 1.54009 6.02507 9.11603 0.607744 0.334592 1.241 0
