Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.073529 1.0000000000000000 1.000000 265.348767 -1168615.610064 36.181591 -199.583028 2408.367407 146.320419 -7.007 0.000 2.710592 0.000000 2.118 0 0.000
500.00 1513.15 98.074172 1.0000000000000000 1.000000 264.386179 -1170088.220310 36.158077 -199.762511 2408.511494 146.323718 -7.116 0.000 2.712372 0.000000 2.160 0 0.000
500.00 1503.15 98.074855 1.0000000000000000 1.000000 263.417228 -1171561.476671 36.134596 -199.943226 2408.664446 146.327220 -7.225 0.000 2.714154 0.000000 2.202 0 0.000
500.00 1493.15 98.075578 1.0000000000000000 1.000000 262.441828 -1173035.402989 36.111147 -200.125244 2408.826536 146.330932 -7.336 0.000 2.715936 0.000000 2.245 0 0.000
500.00 1483.15 98.075833 0.9802045844422809 0.979814 261.020194 -1175154.403057 36.055366 -196.653381 2386.616697 145.801933 -7.449 0.000 2.721229 2.667557 2.266 0 0.000
500.00 1473.15 98.075533 0.9410321939382400 0.939664 259.184766 -1177862.453680 35.966941 -189.492851 2342.859906 141.727799 -7.563 0.000 2.730793 2.665010 2.259 0 0.000
500.00 1463.15 98.075192 0.9038186683926069 0.901254 257.402390 -1180473.593265 35.880400 -182.551292 2301.790140 140.878340 -7.679 0.000 2.741171 2.662394 2.248 0 0.000
500.00 1453.15 98.071617 0.8177729845277753 0.817927 254.389945 -1184801.836801 35.604406 -169.022527 2197.176139 138.386724 -7.796 0.000 2.753961 2.756810 2.252 0 0.000
500.00 1443.15 98.066557 0.6827483861006020 0.686877 250.354826 -1190558.235717 35.095865 -147.257387 2041.882816 134.626346 -7.915 0.000 2.777452 2.831094 2.205 0 0.000
500.00 1433.15 98.060559 0.5716920002517183 0.576095 246.894407 -1195432.638993 34.695717 -129.067546 1910.670264 131.550175 -8.035 0.000 2.804698 2.855661 2.147 0 0.000
500.00 1423.15 98.054706 0.4799492150210893 0.482520 243.894882 -1199616.773935 34.362552 -113.645414 1802.343847 129.064971 -8.157 0.000 2.838330 2.867710 2.056 0 0.000
500.00 1413.15 98.048392 0.4004446181072505 0.399760 241.184540 -1203353.050075 34.072691 -99.886135 1708.642141 126.966220 -8.281 0.000 2.882555 2.874340 1.916 0 0.000
500.00 1403.15 98.040507 0.3275162889771906 0.322282 238.621569 -1206827.939889 33.807736 -86.836076 1623.096626 125.099035 -8.407 0.000 2.947042 2.877545 1.692 0 0.000
500.00 1393.15 98.030700 0.2611356867514157 0.250732 236.181378 -1210073.202962 33.565384 -74.715593 1544.295945 123.419475 -8.535 0.000 3.041772 2.880037 1.360 0 0.000
500.00 1383.15 98.024765 0.2164427975750261 0.203211 234.220855 -1212694.937776 33.389370 -66.904676 1486.011816 122.199340 -8.664 0.000 3.126967 2.887055 1.089 0 0.000
500.00 1373.15 98.023706 0.1879781701486722 0.173930 232.645698 -1214849.114393 33.264393 -62.316936 1443.159404 121.328971 -8.795 0.000 3.184809 2.896694 0.928 0 0.000
500.00 1363.15 98.025501 0.1660771872869058 0.152115 231.232768 -1216814.161925 33.160605 -59.031588 1405.628741 120.600686 -8.929 0.000 3.227419 2.907404 0.821 0 0.000
500.00 1353.15 98.029279 0.1466976122458858 0.133349 229.884327 -1218711.142100 33.064808 -56.292461 1368.626963 119.920435 -9.064 0.000 3.261545 2.919097 0.742 0 0.000
500.00 1343.15 98.034684 0.1278961715079012 0.115574 228.551904 -1220600.534709 32.970399 -53.761297 1329.444422 119.239867 -9.201 0.000 3.290424 2.931989 0.677 0 0.000
