Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 100.113552 48.5954 1.33547 15.1947 2.42877 9.49369 0.19604 7.13931 10.968 2.22725 0.342792 0.157375 1.92121
500.00 1513.15 100.114185 48.5951 1.33546 15.1946 2.43507 9.48795 0.196039 7.13927 10.968 2.22724 0.34279 0.157374 1.92119
500.00 1503.15 100.114857 48.5947 1.33545 15.1945 2.44175 9.48186 0.196038 7.13922 10.9679 2.22722 0.342788 0.157373 1.92118
500.00 1493.15 100.115569 48.5944 1.33544 15.1944 2.44883 9.47541 0.196036 7.13917 10.9678 2.22721 0.342785 0.157372 1.92117
500.00 1483.15 100.116323 48.594 1.33543 15.1943 2.45633 9.46857 0.196035 7.13911 10.9677 2.22719 0.342783 0.157371 1.92115
500.00 1473.15 100.117119 48.5936 1.33542 15.1942 2.46425 9.46135 0.196033 7.13906 10.9676 2.22717 0.34278 0.15737 1.92114
500.00 1463.15 100.117960 48.5932 1.33541 15.194 2.47261 9.45373 0.196032 7.139 10.9675 2.22716 0.342777 0.157368 1.92112
500.00 1453.15 100.118846 48.5928 1.33539 15.1939 2.48143 9.44569 0.19603 7.13893 10.9674 2.22714 0.342774 0.157367 1.9211
500.00 1443.15 100.119780 48.5923 1.33538 15.1938 2.49071 9.43723 0.196028 7.13887 10.9673 2.22712 0.342771 0.157365 1.92109
500.00 1433.15 100.120762 48.5919 1.33537 15.1936 2.50048 9.42833 0.196026 7.1388 10.9672 2.22709 0.342767 0.157364 1.92107
500.00 1423.15 100.121795 48.5914 1.33536 15.1935 2.51075 9.41897 0.196024 7.13872 10.9671 2.22707 0.342764 0.157362 1.92105
500.00 1413.15 100.122879 48.5908 1.33534 15.1933 2.52153 9.40914 0.196022 7.13865 10.967 2.22705 0.34276 0.157361 1.92103
500.00 1403.15 100.122152 48.5912 1.33535 15.1934 2.5143 9.41573 0.196024 7.1387 10.9671 2.22706 0.342763 0.157362 1.92104
500.00 1393.15 100.120887 48.5918 1.33537 15.1936 2.50172 9.42719 0.196026 7.13879 10.9672 2.22709 0.342767 0.157364 1.92107
500.00 1383.15 100.123027 48.5908 1.33534 15.1933 2.523 9.4078 0.196022 7.13864 10.967 2.22704 0.34276 0.15736 1.92102
500.00 1373.15 100.126022 48.5893 1.3353 15.1928 2.55278 9.38066 0.196016 7.13842 10.9667 2.22698 0.342749 0.157356 1.92097
500.00 1363.15 100.127568 48.5886 1.33528 15.1926 2.56815 9.36665 0.196013 7.13831 10.9665 2.22694 0.342744 0.157353 1.92094
500.00 1353.15 100.124173 48.5902 1.33532 15.1931 2.53439 9.39741 0.19602 7.13855 10.9669 2.22702 0.342756 0.157359 1.921
500.00 1343.15 100.250409 48.529 1.33364 15.174 3.78803 8.25467 0.195773 7.12957 10.953 2.22421 0.342324 0.15716 1.91858
500.00 1333.15 100.281318 48.5141 1.33323 15.1693 4.09451 7.9753 0.195712 7.12737 10.9497 2.22353 0.342219 0.157112 1.91799
500.00 1323.15 100.320830 48.495 1.33271 15.1633 4.48601 7.61843 0.195635 7.12456 10.9454 2.22265 0.342084 0.15705 1.91724
500.00 1313.15 100.332563 48.4893 1.33255 15.1615 4.6022 7.51252 0.195612 7.12373 10.9441 2.22239 0.342044 0.157032 1.91701
500.00 1303.15 100.334078 48.4885 1.33253 15.1613 4.61721 7.49884 0.195609 7.12362 10.9439 2.22236 0.342039 0.157029 1.91698
500.00 1293.15 100.331554 48.4898 1.33256 15.1617 4.59221 7.52163 0.195614 7.1238 10.9442 2.22241 0.342047 0.157033 1.91703
500.00 1283.15 100.326214 48.4924 1.33263 15.1625 4.53933 7.56983 0.195625 7.12418 10.9448 2.22253 0.342066 0.157042 1.91713
