Title: Mr2

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 0.144853 -6.36088e-011 6.31521e-012 2.62835e-011 -4.30299e-011 -2.84407e-015 1.04764e-009 1.69906e-013 0 -7.58398e-011 8.90696e-013 -5.6408e-014 7.96827e-013 100
500.00 1513.15 0.140592 -1.40859e-012 0 7.2339e-013 0 0 0 0 0 5.1896e-014 0 0 0 100
500.00 1503.15 0.136252 -9.17974e-013 0 4.21897e-013 0 0 0 0 0 5.17642e-013 0 0 0 100
500.00 1493.15 0.131830 -8.69704e-013 0 2.34796e-013 0 0 0 0 0 9.22425e-014 0 0 0 100
500.00 1483.15 0.127323 4.91174e-013 0 3.47295e-014 0 0 0 0 0 -3.43826e-013 0 0 0 100
500.00 1473.15 0.122731 -4.84075e-012 0 -1.80145e-013 0 0 0 0 0 4.55773e-013 0 0 0 100
500.00 1463.15 0.118050 -4.9444e-012 0 -4.12034e-013 0 0 0 0 0 0 0 0 0 100
500.00 1453.15 0.113278 -3.58847e-012 0 -6.63602e-013 0 0 0 0 0 -5.15274e-013 0 0 0 100
500.00 1443.15 0.108414 -6.72984e-012 0 -9.38099e-013 0 0 0 0 0 3.81362e-013 0 0 0 100
500.00 1433.15 0.103454 2.72025e-012 0 -1.23953e-012 0 0 0 0 0 -1.41052e-013 0 0 0 100
500.00 1423.15 0.098396 -3.17786e-012 0 1.12349e-012 0 0 0 0 0 4.69623e-013 0 0 0 100
500.00 1413.15 0.093238 1.0061e-012 0 7.11385e-013 0 0 0 0 0 -5.21689e-013 0 0 0 100
500.00 1403.15 0.825018 35.127 0 5.35972e-015 0 0 14.6719 0.251646 38.4819 0.376619 0 0 0 11.0909
500.00 1393.15 2.804135 42.8724 0.324496 2.49074 1.25214 0 10.5937 0.141765 27.9205 10.4887 0.0639921 0 0 3.85158
500.00 1383.15 8.226553 46.0154 0.675829 4.62277 2.64131 0.0977074 7.421 0.0543563 19.1418 17.0624 0.115081 0 0 2.15236
500.00 1373.15 15.518609 45.6465 0.744006 8.68891 2.85085 0.0958943 6.74318 0.0439525 15.6705 17.3527 0.300131 0.00365117 0 1.85968
500.00 1363.15 26.055925 44.6708 0.795594 12.6614 3.1563 0.0713568 6.7269 0.0496192 13.1157 16.3863 0.550348 0.00918785 0 1.80654
500.00 1353.15 36.764631 43.5172 1.0028 14.002 4.28141 0.0525799 7.34143 0.0534995 11.7349 15.5273 0.709308 0.0128892 0 1.76463
500.00 1343.15 46.216192 43.0058 1.13426 14.6351 4.96704 0.0420048 7.78923 0.0580726 10.8601 14.8751 0.860053 0.0166145 0 1.75667
500.00 1333.15 54.559729 43.1447 1.19238 15.0402 5.23883 0.0356176 7.97997 0.0577929 10.1909 14.31 1.01614 0.0211511 0 1.77226
500.00 1323.15 65.331704 44.4382 1.21477 15.3744 5.4362 0.0297604 7.66056 0.000446089 9.35302 13.4584 1.19279 0.0298316 0 1.81166
500.00 1313.15 70.889123 44.7806 1.20789 15.5885 5.28219 0.0274305 7.76909 0 9.03997 13.0839 1.34782 0.0374662 0 1.83513
500.00 1303.15 75.327720 45.1213 1.19856 15.7231 5.11006 0.0258159 7.85617 0 8.78654 12.7927 1.4839 0.0457067 0 1.85609
500.00 1293.15 78.896117 45.4415 1.18909 15.8075 4.9345 0.0246493 7.93188 0 8.58068 12.5626 1.5992 0.0543362 0 1.87406
500.00 1283.15 81.768633 45.7308 1.18052 15.86 4.76229 0.023784 8.00256 0 8.41387 12.3799 1.6941 0.0631076 0 1.88904
500.00 1273.15 84.087606 45.9866 1.17322 15.8924 4.59691 0.0231285 8.07101 0 8.27856 12.2344 1.77061 0.0718167 0 1.90135
500.00 1263.15 85.970265 46.2107 1.1672 15.912 4.43994 0.0226223 8.13824 0 8.16825 12.1178 1.83151 0.0803245 0 1.91139
500.00 1253.15 87.511463 46.4065 1.16234 15.9238 4.29183 0.0222241 8.2044 0 8.07755 12.0235 1.87967 0.0885571 0 1.91958
500.00 1243.15 88.785990 46.5782 1.15845 15.9306 4.1524 0.0219052 8.26936 0 8.00217 11.9465 1.91767 0.096489 0 1.92629
500.00 1233.15 89.892374 46.7225 1.15522 15.9303 4.01592 0.0216357 8.33372 0 7.9364 11.8908 1.94744 0.10439 0.00977604 1.93193
500.00 1223.15 90.837784 46.8485 1.15264 15.9273 3.88598 0.0214106 8.39685 0 7.87981 11.8469 1.97071 0.112117 0.0211424 1.93664
500.00 1213.15 91.698400 46.958 1.15044 15.9247 3.73874 0.0212097 8.47753 0.0111131 7.82816 11.8075 1.98918 0.119771 0.0320875 1.94155
500.00 1203.15 92.494705 47.0569 1.1486 15.922 3.57798 0.0210271 8.5711 0.0307523 7.77995 11.7713 2.0035 0.127468 0.0427224 1.94662
500.00 1193.15 93.197300 47.1506 1.14718 15.9186 3.42525 0.0208686 8.66059 0.04892 7.73679 11.7389 2.01426 0.135126 0.051907 1.95109
500.00 1183.15 93.821617 47.2395 1.1461 15.9146 3.28004 0.0207298 8.74622 0.065568 7.69791 11.7095 2.0222 0.14278 0.0598872 1.95505
500.00 1173.15 94.380441 47.3243 1.14527 15.9102 3.14173 0.020607 8.82831 0.0807275 7.66264 11.6824 2.02789 0.150466 0.0668635 1.95856
500.00 1163.15 94.884412 47.4056 1.14464 15.9056 3.00967 0.0204976 8.90716 0.0944749 7.63043 11.6573 2.0318 0.158221 0.0730005 1.9617
500.00 1153.15 95.430430 47.5035 1.1447 15.8982 2.86839 0.0203804 8.9872 0.109382 7.59464 11.6277 2.0336 0.167806 0.0794944 1.965
500.00 1143.15 96.132944 47.6447 1.14553 15.8849 2.6968 0.0202315 9.07591 0.127753 7.54728 11.5857 2.03234 0.182341 0.0875989 1.96903
500.00 1133.15 96.776954 47.7804 1.14555 15.8722 2.5311 0.0200969 9.16359 0.143198 7.50352 11.5453 2.02979 0.198064 0.0947197 1.97255
500.00 1123.15 97.371510 47.9108 1.14493 15.8602 2.3714 0.0199744 9.24952 0.156117 7.46282 11.5063 2.02621 0.215089 0.101043 1.97562
500.00 1113.15 97.924651 48.0362 1.1438 15.849 2.2177 0.0198617 9.33315 0.166868 7.42473 11.4684 2.02179 0.233519 0.106726 1.97828
500.00 1103.15 98.443647 48.1568 1.14227 15.8387 2.06986 0.0197572 9.41409 0.175773 7.38882 11.4314 2.01668 0.253449 0.111907 1.98056
500.00 1093.15 99.012428 48.2913 1.14001 15.8281 1.90649 0.019644 9.50295 0.183942 7.34924 11.3886 2.00988 0.279592 0.117458 1.98272
500.00 1083.15 100.024387 48.535 1.13486 15.8098 1.61127 0.0194464 9.66401 0.195666 7.27878 11.3095 1.9958 0.332633 0.127183 1.98601
500.00 1073.15 100.024180 48.5351 1.13487 15.8099 1.60921 0.0194465 9.66588 0.195667 7.2788 11.3095 1.9958 0.332633 0.127183 1.98602
