Title: Mr2

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 100.094276 48.5011 1.13407 15.7988 2.30706 0.0194329 9.03017 0.19553 7.2737 11.3016 1.9944 0.3324 0.127094 1.98463
500.00 1513.15 100.094877 48.5008 1.13406 15.7987 2.31304 0.0194327 9.02472 0.195528 7.27366 11.3015 1.99439 0.332398 0.127093 1.98461
500.00 1503.15 100.095515 48.5005 1.13406 15.7986 2.31939 0.0194326 9.01894 0.195527 7.27361 11.3015 1.99438 0.332396 0.127093 1.9846
500.00 1493.15 100.096192 48.5002 1.13405 15.7985 2.32612 0.0194325 9.0128 0.195526 7.27356 11.3014 1.99436 0.332394 0.127092 1.98459
500.00 1483.15 100.096908 48.4998 1.13404 15.7984 2.33324 0.0194324 9.00631 0.195524 7.27351 11.3013 1.99435 0.332392 0.127091 1.98457
500.00 1473.15 100.097665 48.4995 1.13403 15.7983 2.34077 0.0194322 8.99946 0.195523 7.27345 11.3012 1.99433 0.332389 0.12709 1.98456
500.00 1463.15 100.098463 48.4991 1.13402 15.7981 2.34872 0.0194321 8.99222 0.195521 7.2734 11.3011 1.99432 0.332386 0.127089 1.98454
500.00 1453.15 100.099306 48.4987 1.13401 15.798 2.3571 0.0194319 8.98459 0.19552 7.27334 11.301 1.9943 0.332384 0.127088 1.98453
500.00 1443.15 100.100192 48.4982 1.134 15.7979 2.36592 0.0194317 8.97655 0.195518 7.27327 11.3009 1.99428 0.332381 0.127087 1.98451
500.00 1433.15 100.101126 48.4978 1.13399 15.7977 2.3752 0.0194315 8.96809 0.195516 7.2732 11.3008 1.99427 0.332378 0.127086 1.98449
500.00 1423.15 100.102106 48.4973 1.13398 15.7976 2.38496 0.0194313 8.9592 0.195514 7.27313 11.3007 1.99425 0.332374 0.127084 1.98447
500.00 1413.15 100.103137 48.4968 1.13397 15.7974 2.3952 0.0194311 8.94987 0.195512 7.27306 11.3006 1.99423 0.332371 0.127083 1.98445
500.00 1403.15 100.102163 48.4973 1.13398 15.7975 2.38552 0.0194313 8.95869 0.195514 7.27313 11.3007 1.99424 0.332374 0.127084 1.98447
500.00 1393.15 100.101696 48.4975 1.13399 15.7976 2.38087 0.0194314 8.96292 0.195515 7.27316 11.3008 1.99425 0.332376 0.127085 1.98448
500.00 1383.15 100.106833 48.495 1.13393 15.7968 2.43198 0.0194304 8.91637 0.195505 7.27279 11.3002 1.99415 0.332359 0.127078 1.98438
500.00 1373.15 100.113650 48.4917 1.13385 15.7957 2.49977 0.0194291 8.85461 0.195492 7.27229 11.2994 1.99402 0.332336 0.12707 1.98424
500.00 1363.15 100.128770 48.4844 1.13368 15.7933 2.65011 0.0194262 8.71766 0.195462 7.27119 11.2977 1.99371 0.332286 0.12705 1.98394
500.00 1353.15 100.170818 48.4641 1.13321 15.7867 3.06797 0.019418 8.337 0.19538 7.26814 11.293 1.99288 0.332146 0.126997 1.98311
500.00 1343.15 100.211512 48.4444 1.13274 15.7803 3.47204 0.0194101 7.96891 0.195301 7.26519 11.2884 1.99207 0.332011 0.126946 1.9823
500.00 1333.15 100.241911 48.4297 1.1324 15.7755 3.77367 0.0194042 7.69414 0.195242 7.26299 11.285 1.99146 0.331911 0.126907 1.9817
500.00 1323.15 100.284925 48.4089 1.13192 15.7688 4.20017 0.0193959 7.30561 0.195158 7.25987 11.2801 1.99061 0.331768 0.126853 1.98085
500.00 1313.15 100.289842 48.4065 1.13186 15.768 4.24889 0.019395 7.26123 0.195148 7.25952 11.2796 1.99051 0.331752 0.126846 1.98076
500.00 1303.15 100.289323 48.4068 1.13187 15.7681 4.24375 0.0193951 7.26591 0.195149 7.25955 11.2796 1.99052 0.331754 0.126847 1.98077
500.00 1293.15 100.285253 48.4088 1.13191 15.7687 4.20341 0.0193959 7.30266 0.195157 7.25985 11.2801 1.9906 0.331767 0.126852 1.98085
500.00 1283.15 100.278842 48.4118 1.13198 15.7697 4.13987 0.0193971 7.36054 0.19517 7.26031 11.2808 1.99073 0.331788 0.12686 1.98097
500.00 1273.15 100.270963 48.4157 1.13207 15.771 4.06177 0.0193986 7.43169 0.195185 7.26088 11.2817 1.99089 0.331815 0.12687 1.98113
500.00 1263.15 100.262235 48.4199 1.13217 15.7723 3.97523 0.0194003 7.51052 0.195202 7.26152 11.2827 1.99106 0.331843 0.126881 1.9813
500.00 1253.15 100.253079 48.4243 1.13228 15.7738 3.88444 0.0194021 7.59323 0.19522 7.26218 11.2837 1.99124 0.331874 0.126893 1.98148
500.00 1243.15 100.243776 48.4288 1.13238 15.7752 3.79217 0.0194039 7.67729 0.195238 7.26285 11.2848 1.99143 0.331905 0.126905 1.98167
500.00 1233.15 100.234135 48.4334 1.13249 15.7767 3.69653 0.0194057 7.76441 0.195257 7.26355 11.2858 1.99162 0.331936 0.126917 1.98186
