Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.115128 49.777 1.37023 14.8129 2.49751 9.88002 0.190592 7.06823 10.7415 2.15369 0.331855 0.157264 1.01921
500.00 1513.15 98.115771 49.7767 1.37022 14.8128 2.50403 9.87407 0.190591 7.06818 10.7414 2.15368 0.331853 0.157263 1.0192
500.00 1503.15 98.116454 49.7764 1.37021 14.8127 2.51096 9.86775 0.19059 7.06813 10.7413 2.15367 0.331851 0.157262 1.0192
500.00 1493.15 98.117177 49.776 1.3702 14.8126 2.5183 9.86106 0.190588 7.06808 10.7412 2.15365 0.331848 0.157261 1.01919
500.00 1483.15 98.117943 49.7756 1.37019 14.8125 2.52607 9.85398 0.190587 7.06802 10.7412 2.15363 0.331846 0.15726 1.01918
500.00 1473.15 98.118752 49.7752 1.37018 14.8124 2.53428 9.84649 0.190585 7.06797 10.7411 2.15361 0.331843 0.157258 1.01917
500.00 1463.15 98.119606 49.7748 1.37016 14.8122 2.54294 9.83859 0.190584 7.0679 10.741 2.1536 0.33184 0.157257 1.01916
500.00 1453.15 98.120505 49.7743 1.37015 14.8121 2.55207 9.83026 0.190582 7.06784 10.7409 2.15358 0.331837 0.157256 1.01915
500.00 1443.15 98.121453 49.7738 1.37014 14.8119 2.56169 9.82149 0.19058 7.06777 10.7408 2.15356 0.331834 0.157254 1.01915
500.00 1433.15 98.122450 49.7733 1.37012 14.8118 2.5718 9.81227 0.190578 7.0677 10.7407 2.15353 0.33183 0.157252 1.01913
500.00 1423.15 98.123498 49.7728 1.37011 14.8116 2.58243 9.80257 0.190576 7.06762 10.7405 2.15351 0.331827 0.157251 1.01912
500.00 1413.15 96.676039 49.7917 1.3841 14.9755 2.59367 9.82968 0.192548 6.86667 10.6515 2.18381 0.336795 0.159605 1.03438
500.00 1403.15 92.224271 49.7853 1.42178 15.4604 2.60541 9.99808 0.201692 6.42848 10.2129 2.28127 0.353052 0.16731 1.08431
500.00 1393.15 85.850140 49.9323 1.50269 15.4199 2.6768 10.3676 0.213334 6.0171 9.76931 2.37843 0.378031 0.179732 1.16482
500.00 1383.15 80.115330 50.0992 1.58589 15.3189 2.7503 10.7359 0.224784 5.62452 9.34504 2.4709 0.403704 0.192597 1.2482
500.00 1373.15 75.133497 50.2702 1.66613 15.2165 2.81918 11.0784 0.235747 5.24866 8.941 2.55879 0.429078 0.205368 1.33096
500.00 1363.15 70.760056 50.4459 1.74355 15.1123 2.8839 11.3956 0.246217 4.88854 8.55617 2.64236 0.454193 0.218061 1.41323
500.00 1353.15 66.884346 50.6274 1.81829 15.0061 2.94483 11.6876 0.256173 4.5432 8.18969 2.72182 0.47909 0.230697 1.49512
500.00 1343.15 55.194715 55.0339 1.24625 15.6877 2.21617 8.13723 0.310437 3.77463 7.77991 3.14461 0.57787 0.279556 1.81177
500.00 1333.15 50.953806 56.2724 1.15273 15.6555 2.06936 7.44144 0.336275 3.40481 7.47907 3.29904 0.623968 0.302823 1.96256
500.00 1323.15 47.467399 57.4044 1.07193 15.5748 1.938 6.83399 0.360974 3.0852 7.19625 3.43493 0.667781 0.325065 2.10671
500.00 1313.15 44.537447 58.4498 1.00096 15.4575 1.81898 6.29594 0.384721 2.80599 6.92972 3.55495 0.70967 0.34645 2.2453
500.00 1303.15 41.687759 59.5351 0.940057 15.2453 1.70965 5.80537 0.41102 2.54106 6.66258 3.66901 0.755622 0.370133 2.35509
500.00 1293.15 38.350694 60.8819 0.891919 14.8131 1.60677 5.33693 0.446785 2.25929 6.37274 3.78507 0.817114 0.40234 2.38606
