Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.115128 49.777 1.37023 14.8129 2.49751 9.88002 0.190592 7.06823 10.7415 2.15369 0.331855 0.157264 1.01921
500.00 1513.15 98.115771 49.7767 1.37022 14.8128 2.50403 9.87407 0.190591 7.06818 10.7414 2.15368 0.331853 0.157263 1.0192
500.00 1503.15 98.116454 49.7764 1.37021 14.8127 2.51096 9.86775 0.19059 7.06813 10.7413 2.15367 0.331851 0.157262 1.0192
500.00 1493.15 98.117177 49.776 1.3702 14.8126 2.5183 9.86106 0.190588 7.06808 10.7412 2.15365 0.331848 0.157261 1.01919
500.00 1483.15 98.117943 49.7756 1.37019 14.8125 2.52607 9.85398 0.190587 7.06802 10.7412 2.15363 0.331846 0.15726 1.01918
500.00 1473.15 98.118752 49.7752 1.37018 14.8124 2.53428 9.84649 0.190585 7.06797 10.7411 2.15361 0.331843 0.157258 1.01917
500.00 1463.15 98.119606 49.7748 1.37016 14.8122 2.54294 9.83859 0.190584 7.0679 10.741 2.1536 0.33184 0.157257 1.01916
500.00 1453.15 98.120505 49.7743 1.37015 14.8121 2.55207 9.83026 0.190582 7.06784 10.7409 2.15358 0.331837 0.157256 1.01915
500.00 1443.15 98.121453 49.7738 1.37014 14.8119 2.56169 9.82149 0.19058 7.06777 10.7408 2.15356 0.331834 0.157254 1.01915
500.00 1433.15 98.122450 49.7733 1.37012 14.8118 2.5718 9.81227 0.190578 7.0677 10.7407 2.15353 0.33183 0.157252 1.01913
500.00 1423.15 98.123498 49.7728 1.37011 14.8116 2.58243 9.80257 0.190576 7.06762 10.7405 2.15351 0.331827 0.157251 1.01912
500.00 1413.15 98.123751 49.7727 1.37011 14.8116 2.58501 9.80023 0.190576 7.06761 10.7405 2.15351 0.331826 0.15725 1.01912
500.00 1403.15 96.678958 49.7912 1.38406 14.9751 2.60309 9.82109 0.192546 6.86707 10.6514 2.18375 0.336785 0.1596 1.03435
500.00 1393.15 92.224066 49.7864 1.42179 15.4605 2.58159 10.0198 0.201697 6.42911 10.2132 2.28127 0.353053 0.16731 1.08432
500.00 1383.15 85.850747 49.9335 1.50268 15.4202 2.649 10.3928 0.213337 6.01771 9.76967 2.37844 0.378029 0.179731 1.16481
500.00 1373.15 80.116114 50.1004 1.58589 15.3192 2.72269 10.761 0.224787 5.62515 9.3454 2.4709 0.4037 0.192595 1.24819
500.00 1363.15 75.134429 50.2713 1.66612 15.2168 2.79171 11.1034 0.235751 5.2493 8.94136 2.5588 0.429073 0.205365 1.33095
500.00 1353.15 70.761110 50.447 1.74354 15.1126 2.85644 11.4206 0.246221 4.8892 8.55654 2.64236 0.454187 0.218058 1.41321
500.00 1343.15 67.040717 50.5113 1.81406 14.9717 5.22142 9.60617 0.255583 4.53336 8.1711 2.71551 0.477973 0.230159 1.49163
500.00 1333.15 55.224885 55.0066 1.24578 15.6799 2.68882 7.7082 0.310268 3.77341 7.77631 3.14295 0.577555 0.279403 1.81078
500.00 1323.15 50.977727 56.249 1.15241 15.649 2.4594 7.08809 0.336117 3.40411 7.47627 3.29756 0.623676 0.302681 1.96164
500.00 1313.15 47.486977 57.384 1.07173 15.5693 2.26565 6.53777 0.360825 3.08488 7.19404 3.43359 0.667507 0.324931 2.10584
500.00 1303.15 44.554300 58.4312 1.00084 15.4526 2.10733 6.03578 0.384576 2.80594 6.9279 3.55368 0.709403 0.346319 2.24445
500.00 1293.15 41.721142 59.4912 0.939583 15.2341 1.97661 5.56176 0.410691 2.54008 6.6581 3.66617 0.755019 0.369836 2.39687
