Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.119589 49.2157 1.42214 15.2741 2.49234 9.95267 0.195068 7.13058 10.6107 2.18366 0.344783 0.159092 1.01916
500.00 1513.15 98.120232 49.2153 1.42213 15.274 2.49886 9.94672 0.195067 7.13054 10.6107 2.18365 0.344781 0.159091 1.01916
500.00 1503.15 98.120915 49.215 1.42212 15.2739 2.50579 9.9404 0.195065 7.13049 10.6106 2.18363 0.344779 0.159089 1.01915
500.00 1493.15 98.121638 49.2146 1.42211 15.2738 2.51313 9.93371 0.195064 7.13044 10.6105 2.18362 0.344776 0.159088 1.01914
500.00 1483.15 98.122403 49.2142 1.4221 15.2737 2.5209 9.92662 0.195062 7.13038 10.6104 2.1836 0.344773 0.159087 1.01914
500.00 1473.15 98.123212 49.2138 1.42209 15.2736 2.5291 9.91914 0.195061 7.13032 10.6103 2.18358 0.344771 0.159086 1.01913
500.00 1463.15 98.124066 49.2134 1.42208 15.2734 2.53776 9.91124 0.195059 7.13026 10.6102 2.18356 0.344768 0.159084 1.01912
500.00 1453.15 98.124965 49.213 1.42206 15.2733 2.54689 9.90291 0.195057 7.13019 10.6101 2.18354 0.344764 0.159083 1.01911
500.00 1443.15 98.125913 49.2125 1.42205 15.2731 2.5565 9.89415 0.195056 7.13012 10.61 2.18352 0.344761 0.159081 1.0191
500.00 1433.15 98.126910 49.212 1.42204 15.273 2.56662 9.88492 0.195054 7.13005 10.6099 2.1835 0.344758 0.15908 1.01909
500.00 1423.15 98.127957 49.2115 1.42202 15.2728 2.57725 9.87523 0.195051 7.12998 10.6098 2.18348 0.344754 0.159078 1.01908
500.00 1413.15 98.127139 49.2119 1.42203 15.2729 2.56895 9.8828 0.195053 7.13004 10.6099 2.18349 0.344757 0.159079 1.01909
500.00 1403.15 98.125999 49.2124 1.42205 15.2731 2.55738 9.89334 0.195055 7.13012 10.61 2.18352 0.344761 0.159081 1.0191
500.00 1393.15 98.123349 49.2138 1.42209 15.2735 2.53049 9.91787 0.195061 7.13031 10.6103 2.18358 0.34477 0.159085 1.01913
500.00 1383.15 98.120754 49.2151 1.42213 15.2739 2.50416 9.94188 0.195066 7.1305 10.6106 2.18364 0.344779 0.15909 1.01915
500.00 1373.15 98.118197 49.2164 1.42216 15.2743 2.47822 9.96555 0.195071 7.13069 10.6109 2.18369 0.344788 0.159094 1.01918
500.00 1363.15 98.115649 49.2176 1.4222 15.2747 2.45236 9.98913 0.195076 7.13087 10.6112 2.18375 0.344797 0.159098 1.01921
500.00 1353.15 98.113066 49.2189 1.42224 15.2751 2.42615 10.013 0.195081 7.13106 10.6114 2.18381 0.344806 0.159102 1.01923
500.00 1343.15 98.288278 49.1312 1.4197 15.2479 4.20109 8.39418 0.194733 7.11835 10.5925 2.17991 0.344192 0.158819 1.01742
500.00 1333.15 98.319616 49.1155 1.41925 15.243 4.51789 8.10525 0.194671 7.11608 10.5891 2.17922 0.344082 0.158768 1.01709
500.00 1323.15 98.333426 49.1086 1.41905 15.2409 4.65743 7.97798 0.194644 7.11508 10.5877 2.17891 0.344034 0.158746 1.01695
500.00 1313.15 98.340285 49.1052 1.41895 15.2398 4.72672 7.91478 0.19463 7.11458 10.5869 2.17876 0.34401 0.158735 1.01688
500.00 1303.15 98.341253 49.1047 1.41894 15.2397 4.73649 7.90586 0.194628 7.11451 10.5868 2.17874 0.344006 0.158733 1.01687
500.00 1293.15 98.338171 49.1063 1.41898 15.2402 4.70536 7.93426 0.194634 7.11473 10.5871 2.17881 0.344017 0.158738 1.0169
500.00 1283.15 98.332297 49.1092 1.41907 15.2411 4.64603 7.98838 0.194646 7.11516 10.5878 2.17894 0.344038 0.158747 1.01696
500.00 1273.15 98.324543 49.1131 1.41918 15.2423 4.56768 8.05983 0.194661 7.11572 10.5886 2.17911 0.344065 0.15876 1.01704
500.00 1263.15 98.315580 49.1175 1.41931 15.2437 4.4771 8.14245 0.194679 7.11637 10.5896 2.17931 0.344096 0.158774 1.01713
500.00 1253.15 98.305894 49.1224 1.41945 15.2452 4.3792 8.23174 0.194698 7.11707 10.5906 2.17952 0.34413 0.15879 1.01723
500.00 1243.15 98.295828 49.1274 1.41959 15.2467 4.27743 8.32456 0.194718 7.1178 10.5917 2.17975 0.344165 0.158806 1.01734
500.00 1233.15 98.285197 49.1327 1.41975 15.2484 4.16994 8.4226 0.194739 7.11857 10.5928 2.17998 0.344202 0.158824 1.01745
500.00 1223.15 98.274456 49.1381 1.4199 15.25 4.0613 8.52168 0.194761 7.11935 10.594 2.18022 0.34424 0.158841 1.01756
