Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 100.101174 0.9983578472348345 0.944362 288.506695 -1187617.099042 41.861207 -5121.037811 6575.788747 151.800243 -7.007 0.000 2.527988 0.070579 1.566 0.999784 0.000
500.00 1513.15 100.101823 0.9984003356319783 0.946048 287.507084 -1189146.049857 41.744010 -4970.644770 6536.194697 151.797032 -7.116 0.000 2.530693 0.071100 1.603 0.999781 0.000
500.00 1503.15 100.102512 0.9984436176975678 0.947749 286.500893 -1190675.615622 41.626664 -4819.638797 6495.650234 151.794013 -7.225 0.000 2.533399 0.071630 1.639 0.999778 0.000
500.00 1493.15 100.103242 0.9984877131736265 0.949466 285.488031 -1192205.820934 41.509171 -4668.010213 6454.125106 151.791192 -7.336 0.000 2.536107 0.072169 1.676 0.999774 0.000
500.00 1483.15 100.104015 0.9985326423867159 0.951198 284.468405 -1193736.691407 41.391535 -4515.749250 6411.587633 151.788573 -7.449 0.000 2.538815 0.072718 1.714 0.99977 0.000
500.00 1473.15 100.104832 0.9985784263936801 0.952947 283.457129 -1195245.797913 41.273757 -4362.845720 6368.004511 148.505312 -7.563 0.000 2.541524 0.073277 1.752 0.999766 0.000
500.00 1463.15 100.105694 0.9986250871460031 0.954713 282.446067 -1196745.224312 41.155841 -4209.288642 6323.340589 148.494629 -7.679 0.000 2.544234 0.073846 1.790 0.999762 0.000
500.00 1453.15 100.106603 0.9986726468778909 0.956494 281.428167 -1198245.306926 41.037789 -4055.067958 6277.559346 148.483614 -7.796 0.000 2.546945 0.074425 1.829 0.999758 0.000
500.00 1443.15 100.107560 0.9987211284483097 0.958293 280.403335 -1199746.069892 40.919607 -3900.173663 6230.622502 148.472261 -7.915 0.000 2.549656 0.075015 1.868 0.999753 0.000
500.00 1433.15 100.108567 0.9987705553837560 0.960108 279.371474 -1201247.538521 40.801297 -3744.595752 6182.489884 148.460568 -8.035 0.000 2.552367 0.075616 1.908 0.999749 0.000
500.00 1423.15 100.109626 0.9988209518946869 0.961939 278.332485 -1202749.739359 40.682864 -3588.324250 6133.119316 148.448529 -8.157 0.000 2.555078 0.076229 1.949 0.999744 0.000
500.00 1413.15 100.110738 0.9988723428905362 0.963788 277.286270 -1204252.700250 40.564315 -3431.349240 6082.466497 148.436142 -8.281 0.000 2.557790 0.076854 1.990 0.999739 0.000
500.00 1403.15 100.110042 0.9923090677824733 0.959735 276.046677 -1205986.347846 40.466386 -3354.027462 6046.073218 148.077601 -8.407 0.000 2.557872 0.472535 2.051 0.999744 0.000
500.00 1393.15 100.108803 0.9842417697012214 0.954376 274.761385 -1207762.408270 40.372270 -3292.302106 6011.797224 147.642135 -8.535 0.000 2.557241 0.856443 2.118 0.999752 0.000
500.00 1383.15 100.115155 0.9394485976483309 0.905452 272.479001 -1211038.267162 40.689899 -4604.422276 6445.321205 145.921833 -8.664 0.000 2.552823 1.575748 2.202 0.999748 0.000
500.00 1373.15 100.128929 0.8845338222271039 0.846863 269.939634 -1214772.951730 41.101482 -6230.822364 6991.953282 143.853411 -8.795 0.000 2.544505 1.836864 2.306 0.999759 0.000
