Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 100.115114 0.9977762485387571 0.925885 288.863357 -1185777.389643 42.560247 -6750.194456 7171.645896 151.999195 -7.007 0.000 2.534964 0.070579 1.532 0.999772 0.000
500.00 1513.15 100.115771 0.9978182840737547 0.927609 287.862478 -1187308.433785 42.437644 -6590.227189 7133.884700 151.995983 -7.116 0.000 2.537684 0.071100 1.568 0.999769 0.000
500.00 1503.15 100.116469 0.9978611039801740 0.929351 286.855011 -1188840.100510 42.314881 -6429.653842 7095.226418 151.992971 -7.225 0.000 2.540405 0.071630 1.604 0.999766 0.000
500.00 1493.15 100.117208 0.9979047277060621 0.931108 285.840867 -1190372.414794 42.191961 -6268.464910 7055.642858 151.990164 -7.336 0.000 2.543127 0.072169 1.641 0.999763 0.000
500.00 1483.15 100.117991 0.9979491752722837 0.932882 284.819952 -1191905.402651 42.068885 -6106.650805 7015.104503 151.987568 -7.449 0.000 2.545849 0.072718 1.678 0.999759 0.000
500.00 1473.15 100.118818 0.9979944673993266 0.934673 283.807100 -1193417.046768 41.945656 -5944.201566 6973.580337 148.764446 -7.563 0.000 2.548573 0.073277 1.716 0.999756 0.000
500.00 1463.15 100.119691 0.9980406256514833 0.936481 282.794324 -1194919.210351 41.822276 -5781.106549 6931.037643 148.753947 -7.679 0.000 2.551298 0.073846 1.754 0.999752 0.000
500.00 1453.15 100.120611 0.9980876719095884 0.938306 281.774698 -1196422.041292 41.698748 -5617.355905 6887.442419 148.743135 -7.796 0.000 2.554023 0.074425 1.793 0.999748 0.000
500.00 1443.15 100.121581 0.9981356286679002 0.940148 280.748128 -1197925.564307 41.575076 -5452.939832 6842.759025 148.732006 -7.915 0.000 2.556748 0.075015 1.832 0.999744 0.000
500.00 1433.15 100.122601 0.9981845190725585 0.942008 279.714517 -1199429.805310 41.451264 -5287.848538 6796.950069 148.720557 -8.035 0.000 2.559474 0.075616 1.872 0.99974 0.000
500.00 1423.15 100.123673 0.9982343669371774 0.943885 278.673767 -1200934.791482 41.327315 -5122.072263 6749.976305 148.708785 -8.157 0.000 2.562200 0.076229 1.912 0.999735 0.000
500.00 1413.15 100.124160 0.9959341653986743 0.943713 277.559216 -1202523.767094 41.210599 -4984.192799 6707.242813 148.573643 -8.281 0.000 2.564014 0.175499 1.959 0.999733 0.000
500.00 1403.15 100.122962 0.9876625941970567 0.938326 276.271189 -1204317.247662 41.111850 -4916.718937 6677.014909 148.127073 -8.407 0.000 2.563430 0.487181 2.025 0.999738 0.000
500.00 1393.15 100.121666 0.9795344382667496 0.933106 274.984251 -1206094.663589 41.011655 -4844.634726 6645.103470 147.690032 -8.535 0.000 2.562768 0.746895 2.091 0.999744 0.000
500.00 1383.15 100.120257 0.9715315138668068 0.928035 273.697636 -1207856.869059 40.910184 -4768.431788 6611.595778 147.261715 -8.664 0.000 2.562022 0.968136 2.158 0.999751 0.000
500.00 1373.15 100.124655 0.9038607909177765 0.853207 270.786456 -1211947.658263 41.481718 -6962.767894 7366.281392 144.749855 -8.795 0.000 2.557004 1.580809 2.244 0.999754 0.000
500.00 1363.15 100.122581 0.8185694325631293 0.750294 267.632969 -1216226.341382 42.739291 -10535.745183 8643.944450 141.890943 -8.929 0.000 2.555811 1.702105 2.329 0.999746 0.000
500.00 1353.15 100.118410 0.7345011078949992 0.653377 264.569652 -1220316.539657 44.053325 -14176.793745 9982.517986 139.153929 -9.064 0.000 2.554841 1.740766 2.418 0.999749 0.000
500.00 1343.15 100.282804 0.5613164770934433 0.491695 259.451312 -1230033.327732 46.336086 -20284.010782 12117.991949 133.635420 -9.201 0.000 2.470697 1.867815 2.941 0.999855 0.000
500.00 1333.15 100.311578 0.4803735058878626 0.414050 256.577151 -1234367.708335 47.620246 -23767.444075 13471.368662 131.225045 -9.340 0.000 2.443911 1.868058 3.184 0.999898 0.000
500.00 1323.15 100.350789 0.3768575622224179 0.316698 253.409529 -1239238.346605 49.329575 -28617.713727 15418.489789 128.764477 -9.481 0.000 2.420725 1.855188 3.358 0.99993 0.000
500.00 1313.15 100.372922 0.3012826316351243 0.248721 250.849272 -1242988.066182 50.586627 -32216.144850 16944.548724 127.018939 -9.625 0.000 2.403492 1.845360 3.500 0.99997 0.000
500.00 1303.15 100.373227 0.2526969115681410 0.206508 248.806523 -1245665.637400 51.405302 -34530.395249 18006.094865 125.788922 -9.771 0.000 2.389316 1.838925 3.671 1.00002 0.000
500.00 1293.15 100.369724 0.2133100841965350 0.172999 246.972251 -1247987.891313 52.040236 -36385.402824 18918.820882 124.809079 -9.919 0.000 2.378112 1.834682 3.828 1.00006 0.000
