Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 99.892483 47.7829 1.35166 15.5827 2.51137 10.0889 0.193328 7.29136 10.6996 2.17804 0.341419 0.157341 1.82145
500.00 1513.15 99.897347 47.7806 1.35159 15.5819 2.51781 10.0825 0.193318 7.291 10.6991 2.17793 0.341403 0.157333 1.82557
500.00 1503.15 99.902330 47.7782 1.35153 15.5811 2.52465 10.0757 0.193309 7.29064 10.6986 2.17782 0.341386 0.157325 1.82977
500.00 1493.15 99.907436 47.7757 1.35146 15.5803 2.53191 10.0686 0.193299 7.29027 10.698 2.17771 0.341368 0.157317 1.83404
500.00 1483.15 99.912666 47.7732 1.35139 15.5795 2.5396 10.061 0.193289 7.28988 10.6974 2.1776 0.34135 0.157309 1.8384
500.00 1473.15 99.918026 47.7707 1.35131 15.5787 2.54772 10.053 0.193278 7.28949 10.6969 2.17748 0.341332 0.1573 1.84284
500.00 1463.15 99.923519 47.768 1.35124 15.5778 2.5563 10.0446 0.193268 7.28909 10.6963 2.17736 0.341313 0.157292 1.84736
500.00 1453.15 99.929148 47.7654 1.35116 15.5769 2.56535 10.0358 0.193257 7.28868 10.6957 2.17724 0.341294 0.157283 1.85197
500.00 1443.15 99.934917 47.7626 1.35108 15.576 2.57488 10.0265 0.193246 7.28826 10.6951 2.17711 0.341274 0.157274 1.85666
500.00 1433.15 99.940830 47.7598 1.351 15.5751 2.58492 10.0167 0.193234 7.28783 10.6944 2.17698 0.341254 0.157264 1.86145
500.00 1423.15 99.946891 47.7569 1.35092 15.5742 2.59547 10.0065 0.193222 7.28739 10.6938 2.17685 0.341233 0.157255 1.86633
500.00 1413.15 99.717072 47.7742 1.35404 15.6101 2.60633 9.98611 0.193024 7.20265 10.7175 2.18187 0.34202 0.157617 1.87462
500.00 1403.15 98.887705 47.8447 1.36539 15.741 2.6161 9.9355 0.192268 6.90546 10.8039 2.20017 0.344888 0.158939 1.89162
500.00 1393.15 98.072620 47.917 1.37674 15.8718 2.62465 9.87651 0.191392 6.61636 10.8902 2.21845 0.347755 0.16026 1.90884
500.00 1383.15 97.269985 47.9912 1.3881 16.0028 2.63185 9.80867 0.190393 6.33523 10.9765 2.23676 0.350624 0.161583 1.92629
500.00 1373.15 90.498750 47.9984 1.40653 16.7426 2.63948 10.078 0.204118 5.81574 10.2009 2.39174 0.376858 0.173673 1.97189
500.00 1363.15 81.957284 48.3019 1.48122 16.6492 2.72834 10.5327 0.219055 5.35059 9.57676 2.55468 0.414584 0.191772 1.99915
500.00 1353.15 73.537083 48.7081 1.5683 16.3673 2.82867 11.0053 0.234133 4.90197 8.97229 2.71808 0.459452 0.213731 2.02266
500.00 1343.15 56.290390 52.8825 1.16193 16.7414 2.21697 8.11547 0.29223 4.15729 8.15847 3.2103 0.593636 0.279215 2.19057
500.00 1333.15 48.187025 54.5874 1.08016 16.6043 2.04476 7.33419 0.32386 3.73827 7.61111 3.4163 0.685776 0.32617 2.24771
500.00 1323.15 37.817954 55.8202 0.990576 16.4324 1.90316 6.60743 0.451022 3.33472 7.13314 3.74631 0.85461 0.4156 2.31084
500.00 1313.15 30.240618 56.799 0.930249 16.2028 1.77817 5.98836 0.638611 2.988 6.80153 3.95417 1.03857 0.519736 2.36076
500.00 1303.15 25.364004 57.9142 0.906382 15.8804 1.65314 5.44017 0.761393 2.67259 6.59858 3.96371 1.20195 0.619663 2.38782
