Title: Hr

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 0.222631 -3.69388e-011 4.98052e-012 1.60881e-011 -3.03611e-011 7.60461e-010 9.67292e-014 0 -4.67335e-011 5.79522e-013 -3.67013e-014 6.49787e-013 100
500.00 1513.15 0.218424 2.09963e-012 0 -5.66843e-013 0 0 0 0 3.34037e-013 0 0 0 100
500.00 1503.15 0.214139 -1.41154e-012 0 5.36888e-013 0 0 0 0 -2.27148e-014 0 0 0 100
500.00 1493.15 0.209773 1.78873e-012 0 4.21586e-013 0 0 0 0 2.08688e-013 0 0 0 100
500.00 1483.15 0.205324 1.37061e-012 0 2.1536e-013 0 0 0 0 -1.65829e-013 0 0 0 100
500.00 1473.15 0.200792 -1.81683e-012 0 -4.40443e-014 0 0 0 0 3.02809e-013 0 0 0 100
500.00 1463.15 0.196172 -2.65659e-012 0 -1.80326e-013 0 0 0 0 -2.35554e-013 0 0 0 100
500.00 1453.15 0.191463 1.4154e-012 0 -3.69521e-013 0 0 0 0 8.89172e-014 0 0 0 100
500.00 1443.15 0.186664 -1.73098e-012 0 -6.15912e-013 0 0 0 0 -3.25727e-013 0 0 0 100
500.00 1433.15 0.181771 -1.72024e-013 0 7.29799e-013 0 0 0 0 1.33798e-014 0 0 0 100
500.00 1423.15 0.176782 2.41734e-012 0 5.50289e-013 0 0 0 0 3.7145e-013 0 0 0 100
500.00 1413.15 0.407088 22.7273 0 8.68974e-014 0 9.56495 0.157782 24.87 0.230278 0 0 0 42.4496
500.00 1403.15 1.235258 33.9177 0 -1.43188e-014 0 14.7795 0.242121 36.8234 0.350482 0 0 0 13.8868
500.00 1393.15 2.049046 36.0197 0 -3.88442e-014 0 16.2536 0.264345 38.7828 0.379684 0 0 0 8.29984
500.00 1383.15 2.850272 36.8543 0 4.0336e-014 0 17.2248 0.278015 39.3379 0.396405 0 0 0 5.90865
500.00 1373.15 9.625905 44.6039 0.803221 4.30154 2.23568 9.05721 0.0872215 20.9887 15.1302 0.116381 0 0 2.67597
500.00 1363.15 18.165297 44.8358 0.74997 10.5735 1.91088 7.58936 0.0748039 15.9553 15.6301 0.451155 0.00699141 0 2.22218
500.00 1353.15 26.581327 44.8172 0.74082 13.2795 1.73595 7.35649 0.0787973 13.8396 15.3873 0.665498 0.0119793 0 2.08686
500.00 1343.15 43.992414 40.8338 1.58244 13.9617 6.67037 9.10104 0.0650625 11.2369 13.8562 0.837881 0.0156665 0 1.83904
500.00 1333.15 52.124554 41.1082 1.59178 14.5129 6.68455 9.16926 0.0711013 10.5174 13.4688 1.0158 0.0203304 0 1.83985
500.00 1323.15 62.532835 42.5719 1.56012 14.9546 6.62249 8.7356 0.0360652 9.63077 12.7781 1.21363 0.028555 0 1.86815
500.00 1313.15 70.132304 43.5678 1.52411 15.2085 6.4794 8.48641 0 9.09699 12.3071 1.39726 0.0384724 0 1.89386
500.00 1303.15 75.009223 44.0508 1.49356 15.3821 6.22007 8.50568 0 8.80644 12.0178 1.56026 0.0482484 0 1.91506
