Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.101379 1.0000000000000000 1.000000 265.143798 -1166422.668252 36.218228 -201.852405 2375.999175 145.973147 -7.007 0.000 2.708619 0.000000 2.176 0 0.000
500.00 1513.15 98.102030 1.0000000000000000 1.000000 264.183508 -1167891.954475 36.195045 -202.070882 2376.145049 145.976488 -7.116 0.000 2.710372 0.000000 2.218 0 0.000
500.00 1503.15 98.102721 1.0000000000000000 1.000000 263.216871 -1169361.897099 36.171894 -202.290607 2376.299902 145.980033 -7.225 0.000 2.712126 0.000000 2.261 0 0.000
500.00 1493.15 98.103454 1.0000000000000000 1.000000 262.243801 -1170832.520377 36.148777 -202.511650 2376.464012 145.983791 -7.336 0.000 2.713880 0.000000 2.305 0 0.000
500.00 1483.15 98.104229 1.0000000000000000 1.000000 261.264206 -1172303.849590 36.125694 -202.734089 2376.637665 145.987767 -7.449 0.000 2.715636 0.000000 2.349 0 0.000
500.00 1473.15 98.104362 0.9789542663119736 0.978519 259.828838 -1174426.949625 36.067766 -199.028358 2353.127634 142.087513 -7.563 0.000 2.721210 2.664945 2.369 0 0.000
500.00 1463.15 96.040249 0.9622661180914224 0.961339 253.010761 -1148554.914336 35.208894 -191.186845 2293.870705 138.691739 -7.679 0.000 2.730358 2.662312 2.366 0 0.000
500.00 1453.15 92.415560 0.9402249528298612 0.940571 241.987911 -1101702.223851 33.694350 -179.338473 2197.843245 132.820241 -7.796 0.000 2.741751 2.758750 2.360 0 0.000
500.00 1443.15 86.886573 0.8400471341584109 0.847642 224.517382 -1032507.042015 31.211766 -153.869709 1975.837687 122.034232 -7.915 0.000 2.758834 2.922540 2.360 0 0.000
500.00 1433.15 72.986366 0.8645896456762013 0.871391 187.977031 -854941.085412 26.096560 -132.427697 1704.384732 102.147690 -8.035 0.000 2.774952 2.944686 2.364 0 0.000
500.00 1423.15 63.101702 0.8802721013948994 0.885735 161.937123 -729436.618824 22.464492 -116.231790 1503.003764 87.962134 -8.157 0.000 2.791629 2.943242 2.364 0 0.000
500.00 1413.15 55.545751 0.8922938830708609 0.896645 141.971907 -633899.473083 19.678595 -103.345282 1346.731505 77.099655 -8.281 0.000 2.808950 2.941486 2.358 0 0.000
500.00 1403.15 49.562685 0.9017026269804548 0.905108 126.123988 -558548.892100 17.465921 -92.776578 1221.511312 68.493043 -8.407 0.000 2.827004 2.939500 2.347 0 0.000
500.00 1393.15 44.690705 0.9091666135581503 0.911745 113.193438 -497425.202219 15.659163 -83.892843 1118.557310 61.486298 -8.535 0.000 2.845893 2.937353 2.330 0 0.000
500.00 1383.15 40.631465 0.9151231220316384 0.916962 102.402860 -446688.176472 14.149928 -76.269568 1032.083220 55.653556 -8.664 0.000 2.865738 2.935087 2.309 0 0.000
500.00 1373.15 37.183160 0.9198564422628754 0.921014 93.225139 -403747.024565 12.864706 -69.609191 958.107728 50.705639 -8.795 0.000 2.886690 2.932695 2.282 0 0.000
500.00 1363.15 34.203679 0.9235355594361024 0.924044 85.288269 -366782.224175 11.751580 -63.693666 893.780147 46.438266 -8.929 0.000 2.908957 2.930061 2.248 0 0.000
500.00 1353.15 31.588913 0.9262192116267566 0.926079 78.319098 -334464.693516 10.772355 -58.354008 836.971290 42.701373 -9.064 0.000 2.932849 2.926846 2.208 0 0.000
500.00 1343.15 29.258884 0.9278103873977630 0.926970 72.107072 -305776.793204 9.897449 -53.446411 785.994968 39.379288 -9.201 0.000 2.958885 2.922179 2.159 0 0.000
500.00 1333.15 27.358089 0.5576416440215146 0.666963 63.837206 -287144.942786 9.025130 -43.441678 406.106482 32.756903 -9.340 0.000 2.534462 4.026374 4.873 0 0.000
500.00 1323.15 15.262954 0.9456739913879838 0.955374 37.878129 -190524.207130 5.997859 -40.263249 275.537856 20.346293 -9.481 0.000 2.518897 3.097847 5.077 0 0.000
