Title: Mr1

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 0.459915 -1.61019e-011 1.98901e-012 8.36464e-012 -1.37332e-011 -8.95754e-016 3.26275e-010 5.35129e-014 0 -2.37751e-011 2.80529e-013 -1.7766e-014 2.50965e-013 100
500.00 1513.15 0.455563 1.08677e-012 0 -2.91191e-013 0 0 0 0 0 1.70834e-013 0 0 0 100
500.00 1503.15 0.451130 6.35364e-013 0 2.54846e-013 0 0 0 0 0 5.39103e-015 0 0 0 100
500.00 1493.15 0.446613 2.53215e-012 0 1.98018e-013 0 0 0 0 0 -1.19802e-013 0 0 0 100
500.00 1483.15 0.442009 8.37121e-013 0 1.0004e-013 0 0 0 0 0 1.65068e-014 0 0 0 100
500.00 1473.15 0.437318 -1.15594e-012 0 2.02227e-014 0 0 0 0 0 -1.55717e-013 0 0 0 100
500.00 1463.15 0.432536 -1.00004e-012 0 -8.1785e-014 0 0 0 0 0 -1.68684e-014 0 0 0 100
500.00 1453.15 0.427661 -8.40836e-013 0 -1.86114e-013 0 0 0 0 0 1.30798e-013 0 0 0 100
500.00 1443.15 0.422690 2.33024e-012 0 -2.5107e-013 0 0 0 0 0 -5.75375e-015 0 0 0 100
500.00 1433.15 0.417622 3.86847e-013 0 -3.17646e-013 0 0 0 0 0 -1.39766e-013 0 0 0 100
500.00 1423.15 0.412454 -2.40071e-013 0 2.57301e-013 0 0 0 0 0 5.89655e-015 0 0 0 100
500.00 1413.15 0.407183 -7.55134e-013 0 1.73755e-013 0 0 0 0 0 -1.79187e-013 0 0 0 100
500.00 1403.15 0.466229 5.43156 0 3.79373e-014 0 0 2.27465 0.0400843 5.94534 0.0595569 0 0 0 86.2488
500.00 1393.15 4.003262 43.5784 0.524881 3.9962 2.06599 0 5.42887 0.0255371 15.9192 17.2641 0.109942 0 0 11.0868
500.00 1383.15 5.429517 44.8612 0.686254 4.80825 2.47921 0 4.7932 0.00114812 13.7141 19.1711 0.133202 0 0 9.35225
500.00 1373.15 5.338485 41.8636 0.972782 5.37643 4.18198 0.22557 5.71973 0 12.8834 17.9984 0.135735 0 0 10.6424
500.00 1363.15 8.357157 41.7001 0.604542 16.1047 2.48571 0.051839 5.05747 0.0380609 9.60785 15.1977 0.755827 0.014195 0 8.38202
500.00 1353.15 10.451115 37.4558 1.37186 16.5366 6.62513 0.00636749 7.40742 0.0390751 8.27296 13.174 0.864447 0.0170522 0 8.22933
500.00 1343.15 9.790140 34.7028 1.77439 15.6536 8.78383 0 8.55759 0.0343703 7.3433 11.947 0.932916 0.0187112 0 10.2515
500.00 1333.15 7.705035 33.7421 1.59843 15.4657 7.93479 0 8.02778 0.0399468 6.55035 11.0338 1.0868 0.0224164 0 14.4979
500.00 1323.15 7.337344 35.5878 1.25899 16.1813 6.33959 0 7.2203 0 6.13892 9.12548 1.33759 0.0294982 0 16.7805
500.00 1313.15 6.094574 34.1689 1.11758 15.6781 5.57648 0 6.6528 0 5.36166 8.19569 1.49066 0.0345994 0 21.7235
500.00 1303.15 5.179595 32.3748 1.00845 14.879 4.97687 0 6.06994 0 4.59596 7.43055 1.6024 0.0390767 0 27.0229
500.00 1293.15 4.546020 30.5802 0.906114 14.019 4.42827 0 5.5056 0 3.93342 6.70891 1.69042 0.043358 0 32.1847
500.00 1283.15 4.087877 28.8201 0.812136 13.1334 3.93361 0 4.97356 0 3.36562 6.04253 1.75453 0.0473873 0 37.1171
500.00 1273.15 3.744658 27.1147 0.727 12.2485 3.49174 0 4.48061 0 2.88199 5.43601 1.79571 0.0511182 0 41.7726
500.00 1263.15 3.479713 25.4734 0.650588 11.3818 3.09949 0 4.02917 0 2.47148 4.88932 1.81553 0.0545084 0 46.1347
500.00 1253.15 3.270244 23.9023 0.582408 10.5463 2.75255 0 3.61898 0 2.12358 4.39975 1.81635 0.0575336 0 50.2003
500.00 1243.15 3.101417 22.4055 0.5218 9.75069 2.44634 0 3.24827 0 1.82882 3.96316 1.8009 0.0601856 0 53.9743
500.00 1233.15 2.963225 20.9859 0.468055 9.00066 2.17639 0 2.91452 0 1.57891 3.57482 1.77206 0.0624715 0 57.4663
500.00 1223.15 2.848685 19.6451 0.420466 8.29928 1.93852 0 2.61487 0 1.36679 3.22988 1.73265 0.0644107 0 60.688
500.00 1213.15 2.752772 18.3841 0.378364 7.64769 1.72894 0 2.34633 0 1.18642 2.92366 1.68523 0.0660314 0 63.6533
500.00 1203.15 2.671771 17.2022 0.34113 7.04552 1.54424 0 2.10601 0 1.03278 2.65177 1.63207 0.0673673 0 66.3769
500.00 1193.15 2.602866 16.0981 0.308201 6.49133 1.3814 0 1.8911 0 0.901609 2.41021 1.57511 0.0684551 0 68.8745
