Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 100.113762 47.6631 1.39622 15.3847 2.53679 9.97798 0.196867 6.99808 11.0954 2.22724 0.349968 0.158598 2.01512
500.00 1513.15 100.114424 47.6627 1.39621 15.3846 2.54337 9.97198 0.196866 6.99804 11.0953 2.22723 0.349965 0.158597 2.0151
500.00 1503.15 100.115127 47.6624 1.3962 15.3845 2.55036 9.9656 0.196864 6.99799 11.0952 2.22721 0.349963 0.158596 2.01509
500.00 1493.15 100.115872 47.6621 1.39619 15.3844 2.55776 9.95884 0.196863 6.99793 11.0951 2.22719 0.34996 0.158594 2.01507
500.00 1483.15 100.116661 47.6617 1.39618 15.3843 2.5656 9.95169 0.196861 6.99788 11.095 2.22718 0.349958 0.158593 2.01506
500.00 1473.15 100.117494 47.6613 1.39617 15.3841 2.57389 9.94414 0.19686 6.99782 11.095 2.22716 0.349955 0.158592 2.01504
500.00 1463.15 100.118373 47.6609 1.39615 15.384 2.58264 9.93616 0.196858 6.99776 11.0949 2.22714 0.349952 0.15859 2.01502
500.00 1453.15 100.119300 47.6604 1.39614 15.3839 2.59185 9.92775 0.196856 6.9977 11.0948 2.22712 0.349948 0.158589 2.01501
500.00 1443.15 100.120277 47.66 1.39613 15.3837 2.60156 9.91889 0.196854 6.99763 11.0946 2.2271 0.349945 0.158587 2.01499
500.00 1433.15 100.121304 47.6595 1.39611 15.3836 2.61178 9.90958 0.196852 6.99756 11.0945 2.22707 0.349941 0.158586 2.01497
500.00 1423.15 100.122384 47.659 1.3961 15.3834 2.62252 9.89978 0.19685 6.99748 11.0944 2.22705 0.349938 0.158584 2.01494
500.00 1413.15 100.123519 47.6584 1.39608 15.3832 2.6338 9.88949 0.196848 6.9974 11.0943 2.22702 0.349934 0.158582 2.01492
500.00 1403.15 100.124618 47.6579 1.39607 15.383 2.64473 9.87952 0.196846 6.99732 11.0942 2.227 0.34993 0.158581 2.0149
500.00 1393.15 100.092042 47.661 1.39652 15.3881 2.63449 9.8874 0.196819 6.98611 11.0976 2.22772 0.350044 0.158632 2.01555
500.00 1383.15 99.285391 47.7276 1.40787 15.5131 2.68474 9.79914 0.195996 6.6967 11.1843 2.24582 0.352888 0.159921 2.03193
500.00 1373.15 94.251682 47.6769 1.42957 16.0441 2.70765 9.99755 0.206015 6.2357 10.6642 2.35764 0.371734 0.168462 2.14045
500.00 1363.15 89.520770 47.6545 1.44265 16.5739 2.68075 10.2273 0.216515 5.78539 10.1232 2.4735 0.391379 0.177365 2.25357
500.00 1353.15 82.539946 47.7568 1.50496 16.5747 2.72699 10.6872 0.231229 5.32846 9.51147 2.61839 0.423312 0.192365 2.44416
500.00 1343.15 75.308668 47.8136 1.59701 16.1859 5.21372 9.08616 0.247057 4.87158 8.86963 2.76379 0.461803 0.210836 2.67885
500.00 1333.15 58.511562 52.0909 1.09571 16.5039 2.80252 7.53039 0.314343 4.06204 7.97631 3.31491 0.589717 0.271362 3.44788
500.00 1323.15 52.189925 53.5761 0.992763 16.263 2.55682 6.87575 0.345972 3.62972 7.38198 3.55037 0.65776 0.304231 3.86552
500.00 1313.15 46.651413 54.8843 0.909523 15.9081 2.31374 6.32494 0.387046 3.21873 6.88312 3.77411 0.731586 0.34035 4.32443
500.00 1303.15 41.948728 56.0862 0.847582 15.4194 2.12815 5.81465 0.430436 2.8129 6.4961 3.9685 0.808334 0.378505 4.80923
500.00 1293.15 38.214843 57.1768 0.792595 14.9127 1.96684 5.3484 0.472493 2.47475 6.15297 4.12611 0.881705 0.415488 5.27913
500.00 1283.15 35.164892 58.172 0.743455 14.3966 1.82376 4.92178 0.513474 2.18939 5.84685 4.25193 0.952184 0.451525 5.737
500.00 1273.15 32.619600 59.084 0.699283 13.8777 1.69491 4.53072 0.55354 1.94607 5.57224 4.35007 1.02008 0.486757 6.18466
500.00 1263.15 30.460195 59.9222 0.659374 13.3611 1.57756 4.17159 0.592782 1.73678 5.32467 4.42402 1.08557 0.521264 6.6231
500.00 1253.15 28.604694 60.6943 0.623161 12.8509 1.46983 3.84129 0.631234 1.55545 5.10045 4.47681 1.14874 0.555077 7.05272
500.00 1243.15 26.994096 61.4068 0.590175 12.3503 1.37035 3.53712 0.668896 1.39737 4.89651 4.51116 1.20963 0.588196 7.47352
500.00 1233.15 25.584457 62.0649 0.560028 11.8617 1.27811 3.25677 0.705751 1.25882 4.71023 4.52949 1.26823 0.620604 7.88529
500.00 1223.15 24.342091 62.6735 0.532393 11.387 1.19236 2.99817 0.741771 1.1368 4.53943 4.53396 1.32454 0.652278 8.28774
500.00 1213.15 23.240563 63.2367 0.506991 10.9274 1.11249 2.75954 0.776928 1.02889 4.38224 4.5265 1.37856 0.683194 8.68055
500.00 1203.15 22.258729 63.7583 0.483583 10.4836 1.03798 2.53926 0.811199 0.933087 4.23706 4.50883 1.43028 0.71333 9.06345
500.00 1193.15 21.379419 64.2416 0.46196 10.0562 0.968441 2.33588 0.844562 0.847748 4.10253 4.48246 1.47971 0.742668 9.43622
500.00 1183.15 20.588516 64.6898 0.441939 9.64522 0.903277 2.14828 0.877006 0.771487 3.97748 4.44871 1.52687 0.771198 9.79871
500.00 1173.15 19.872057 65.111 0.423397 9.25103 0.841269 1.97587 0.908625 0.702922 3.85727 4.40906 1.57196 0.795726 10.1519
500.00 1163.15 19.205502 65.5519 0.406482 8.87776 0.783983 1.81589 0.94016 0.640459 3.70834 4.36715 1.61622 0.788943 10.5027
500.00 1153.15 18.601114 65.961 0.390672 8.5197 0.730596 1.66816 0.970708 0.584358 3.56944 4.32055 1.65819 0.783977 10.8427
500.00 1143.15 18.051263 66.3404 0.375862 8.17648 0.680846 1.53176 1.00028 0.533848 3.43988 4.27008 1.69791 0.780795 11.1718
500.00 1133.15 17.549487 66.6923 0.361956 7.84767 0.63449 1.40585 1.02888 0.488267 3.31907 4.21643 1.73542 0.779391 11.4902
500.00 1123.15 17.090291 67.0184 0.348869 7.53279 0.591306 1.28964 1.05652 0.447047 3.20652 4.1602 1.77079 0.779781 11.7981
500.00 1113.15 16.668970 67.3203 0.336522 7.23133 0.551089 1.18241 1.08323 0.409698 3.10184 4.10194 1.80404 0.782003 12.0956
500.00 1103.15 16.280892 67.6019 0.324856 6.94305 0.47721 1.11634 1.10905 0.375808 3.00481 4.04224 1.83531 0.786143 12.3833
500.00 1093.15 15.898216 67.8896 0.322458 6.65164 0.411546 1.04222 1.10533 0.338126 2.92547 3.97811 1.86673 0.788145 12.6806
500.00 1083.15 15.531458 68.1688 0.315688 6.36439 0.383089 0.947676 1.08543 0.298777 2.85896 3.91178 1.89741 0.788718 12.9793
500.00 1073.15 15.192368 68.4421 0.294428 6.09138 0.352377 0.856804 1.06906 0.264646 2.79738 3.84639 1.92625 0.790868 13.2683
500.00 1063.15 14.882271 68.693 0.274875 5.83239 0.323434 0.772739 1.05328 0.233938 2.74245 3.78187 1.95285 0.794908 13.5443
500.00 1053.15 14.598316 68.9225 0.25686 5.58674 0.296237 0.695234 1.03815 0.206289 2.69408 3.71838 1.97726 0.800916 13.8073
500.00 1043.15 14.338008 69.1316 0.240234 5.35376 0.270745 0.623988 1.0237 0.181389 2.65228 3.65609 1.99952 0.808993 14.0577
500.00 1033.15 14.099163 69.3209 0.224872 5.13284 0.246901 0.558671 1.00993 0.15897 2.61706 3.59512 2.01969 0.819262 14.2957
500.00 1023.15 13.879866 69.4914 0.210664 4.92336 0.224641 0.498935 0.996854 0.138803 2.58851 3.53558 2.03781 0.831874 14.5216
