Title: Hr

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 quartz spinel_0 rhm-oxide_0 apatite water 
500.00 1293.15 42.079551 29.987510 15.896774 0.000000 0.172365 0.064488 0.772439 0.000000 0.091639 0.000000 0.000000 12.989804 
500.00 1283.15 38.823395 29.262683 14.814549 0.000000 0.137538 0.045613 0.666459 0.000000 0.073145 0.000000 0.000000 13.525379 
500.00 1273.15 36.112867 28.636856 13.890962 0.000000 0.111071 0.033822 0.582266 0.000000 0.059424 0.000000 0.000000 13.959311 
500.00 1263.15 33.817041 28.083086 13.092314 0.000000 0.090451 0.026449 0.513525 0.000000 0.048964 0.000000 0.000000 14.311383 
500.00 1253.15 31.845786 27.583465 12.394405 0.000000 0.074090 0.021860 0.456242 0.000000 0.040815 0.000000 0.000000 14.596053 
500.00 1243.15 30.134565 27.125597 11.779269 0.000000 0.060931 0.019029 0.407762 0.000000 0.034355 0.000000 0.000000 14.824251 
500.00 1233.15 28.635637 26.700607 11.233181 0.000000 0.050236 0.017305 0.366249 0.000000 0.029160 0.000000 0.000000 15.004476 
500.00 1223.15 27.312692 26.301951 10.745406 0.000000 0.041475 0.016269 0.330382 0.000000 0.024932 0.000000 0.000000 15.143489 
500.00 1213.15 26.137464 25.924676 10.307372 0.000000 0.034251 0.015652 0.299173 0.000000 0.021455 0.000000 0.000000 15.246773 
500.00 1203.15 25.087514 25.564948 9.912128 0.000000 0.028265 0.015281 0.271864 0.000000 0.018572 0.000000 0.000000 15.318839 
500.00 1193.15 24.144742 25.219739 9.553959 0.000000 0.023281 0.015047 0.247851 0.000000 0.016162 0.000000 0.000000 15.363439 
500.00 1183.15 23.294353 24.886620 9.228116 0.000000 0.019118 0.014880 0.226647 0.000000 0.014134 0.000000 0.000000 15.383726 
500.00 1173.15 22.524117 24.563611 8.930613 0.000000 0.015627 0.014739 0.207852 0.000000 0.012417 0.000000 0.000000 15.382363 
500.00 1163.15 21.823834 24.249081 8.658082 0.000000 0.012692 0.014600 0.191133 0.000000 0.010956 0.000000 0.000000 15.361618 
500.00 1153.15 21.184924 23.941666 8.407656 0.000000 0.010218 0.014449 0.176211 0.000000 0.009705 0.000000 0.000000 15.323427 
500.00 1143.15 20.600121 23.640217 8.176882 0.000000 0.008126 0.014278 0.162851 0.000000 0.008631 0.000000 0.000000 15.269449 
500.00 1133.15 20.063229 23.343846 7.962823 0.000000 0.006459 0.013982 0.150936 0.000000 0.007703 0.000000 0.000643 15.201300 
500.00 1123.15 19.567740 23.051464 7.762088 0.000000 0.005256 0.013451 0.140335 0.000000 0.006896 0.000000 0.002893 15.120545 
500.00 1113.15 19.102624 22.760116 7.572815 0.000000 0.005808 0.012091 0.132666 0.000000 0.003806 0.002099 0.002649 15.028182 
500.00 1103.15 18.667046 22.469367 7.396311 0.000000 0.005207 0.011518 0.124072 0.000000 0.002661 0.002795 0.002256 14.924548 
500.00 1093.15 18.261412 22.180481 7.232573 0.000000 0.004053 0.011381 0.115485 0.000000 0.002472 0.002500 0.001791 14.810225 
500.00 1083.15 17.886341 21.894234 7.080388 0.000000 0.003056 0.011234 0.107713 0.000000 0.002301 0.002243 0.001344 14.685955 
500.00 1073.15 17.538711 21.611859 6.936768 0.002502 0.000654 0.011122 0.101581 0.000000 0.001387 0.002216 0.001036 14.554594 
500.00 1063.15 17.211957 21.337740 6.791997 0.010060 0.000000 0.005431 0.102580 0.000000 0.000000 0.002072 0.001378 14.424220 
500.00 1053.15 16.878371 21.053329 6.658426 0.008451 0.000000 0.005318 0.095084 0.000000 0.000000 0.001814 0.000926 14.283309 
500.00 1043.15 16.573626 20.770796 6.534791 0.007420 0.000000 0.005249 0.088380 0.000000 0.000000 0.001645 0.000498 14.132813 
500.00 1033.15 16.292141 20.746645 5.635321 0.015267 0.000000 0.014867 0.260595 0.444905 0.000000 0.002851 0.014438 14.358401 
