Title: Hr

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 quartz spinel_0 rhm-oxide_0 apatite water 
500.00 1383.15 98.581635 97.672903 0.783231 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.125501 
500.00 1373.15 97.802449 91.847296 0.000000 0.000000 5.754323 0.000000 0.000000 0.000000 0.000000 0.000000 0.200829 
500.00 1363.15 92.052094 87.595803 0.000000 0.000000 4.201857 0.000000 0.000000 0.000000 0.000000 0.000000 0.254434 
500.00 1353.15 87.849137 80.291445 0.835180 0.000000 2.796734 3.541035 0.000000 0.000000 0.000000 0.000000 0.384743 
500.00 1343.15 80.818296 64.997272 0.361484 0.000000 5.183828 5.297105 0.000000 4.375644 0.000000 0.000000 0.602963 
500.00 1333.15 65.645582 57.010078 0.000000 0.849202 1.950894 3.723747 0.000000 1.371009 0.000000 0.000000 0.740652 
500.00 1323.15 57.782396 50.247928 0.000000 1.277606 0.763318 3.642049 0.000000 0.986279 0.000000 0.000000 0.865215 
500.00 1313.15 51.136795 45.097436 0.000000 0.950298 0.478926 2.923905 0.000000 0.722965 0.000000 0.000000 0.963265 
500.00 1303.15 46.079204 41.021376 0.000000 0.730331 0.312810 2.421146 0.000000 0.550383 0.000000 0.000000 1.043157 
500.00 1293.15 42.079551 37.700889 0.000000 0.574500 0.212382 2.050657 0.000000 0.431178 0.000000 0.000000 1.109945 
500.00 1283.15 38.823395 34.935229 0.000000 0.459499 0.150346 1.766130 0.000000 0.345326 0.000000 0.000000 1.166865 
500.00 1273.15 36.112867 32.591510 0.000000 0.371936 0.111570 1.540356 0.000000 0.281400 0.000000 0.000000 1.216094 
500.00 1263.15 33.817041 30.578216 0.000000 0.303579 0.087318 1.356268 0.000000 0.232507 0.000000 0.000000 1.259154 
500.00 1253.15 31.845786 28.829788 0.000000 0.249231 0.072220 1.203093 0.000000 0.194302 0.000000 0.000000 1.297153 
500.00 1243.15 30.134565 27.297711 0.000000 0.205423 0.062914 1.073663 0.000000 0.163929 0.000000 0.000000 1.330925 
500.00 1233.15 28.635637 25.945071 0.000000 0.169742 0.057255 0.963013 0.000000 0.139438 0.000000 0.000000 1.361117 
500.00 1223.15 27.312692 24.743115 0.000000 0.140446 0.053866 0.867563 0.000000 0.119456 0.000000 0.000000 1.388246 
500.00 1213.15 26.137464 23.669007 0.000000 0.116239 0.051858 0.784642 0.000000 0.102989 0.000000 0.000000 1.412729 
500.00 1203.15 25.087514 22.704321 0.000000 0.096131 0.050663 0.712188 0.000000 0.089302 0.000000 0.000000 1.434910 
500.00 1193.15 24.144742 21.833985 0.000000 0.079354 0.049919 0.648570 0.000000 0.077839 0.000000 0.000000 1.455076 
500.00 1183.15 23.294353 21.045538 0.000000 0.065303 0.049398 0.592470 0.000000 0.068175 0.000000 0.000000 1.473469 
500.00 1173.15 22.524117 20.328579 0.000000 0.053494 0.048963 0.542807 0.000000 0.059978 0.000000 0.000000 1.490296 
500.00 1163.15 21.823834 19.674360 0.000000 0.043539 0.048531 0.498683 0.000000 0.052988 0.000000 0.000000 1.505733 
500.00 1153.15 21.184924 19.075466 0.000000 0.035125 0.048058 0.459347 0.000000 0.046998 0.000000 0.000000 1.519930 
500.00 1143.15 20.600121 18.525579 0.000000 0.027995 0.047521 0.424165 0.000000 0.041841 0.000000 0.000000 1.533020 
500.00 1133.15 20.063229 18.017062 0.000000 0.022300 0.046562 0.392817 0.000000 0.037384 0.000000 0.001970 1.545134 
500.00 1123.15 19.567740 17.541018 0.000000 0.018182 0.044821 0.364946 0.000000 0.033503 0.000000 0.008861 1.556407 
500.00 1113.15 19.102624 17.094039 0.000000 0.020148 0.040328 0.344762 0.000000 0.018525 0.009785 0.008114 1.566923 
500.00 1103.15 18.667046 16.678627 0.000000 0.018121 0.038459 0.322217 0.000000 0.012975 0.013041 0.006909 1.576697 
500.00 1093.15 18.261412 16.294475 0.000000 0.014151 0.038045 0.299728 0.000000 0.012077 0.011676 0.005484 1.585775 
500.00 1083.15 17.886341 15.938568 0.000000 0.010701 0.037596 0.279386 0.000000 0.011265 0.010488 0.004115 1.594221 
500.00 1073.15 17.538711 15.603186 0.009953 0.002298 0.037267 0.263326 0.000000 0.006803 0.010368 0.003173 1.602337 
500.00 1063.15 17.211957 15.262825 0.040175 0.000000 0.018212 0.265795 0.000000 0.000000 0.009704 0.004221 1.611026 
500.00 1053.15 16.878371 14.950039 0.033865 0.000000 0.017844 0.246265 0.000000 0.000000 0.008500 0.002835 1.619022 
500.00 1043.15 16.573626 14.661709 0.029830 0.000000 0.017624 0.228806 0.000000 0.000000 0.007709 0.001526 1.626422 
500.00 1033.15 16.292141 12.642349 0.061638 0.000000 0.049952 0.673701 1.128620 0.000000 0.013368 0.044216 1.678297 
