Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 99.933458 48.8104 1.41041 15.1484 2.46534 9.87653 0.193435 7.07186 10.5234 2.16565 0.341931 0.157802 1.83482
500.00 1513.15 99.938249 48.8081 1.41035 15.1477 2.47166 9.87026 0.193426 7.07152 10.5229 2.16554 0.341915 0.157794 1.83888
500.00 1503.15 99.943157 48.8057 1.41028 15.1469 2.47838 9.86362 0.193416 7.07117 10.5224 2.16544 0.341898 0.157787 1.84302
500.00 1493.15 99.948185 48.8033 1.41021 15.1462 2.4855 9.8566 0.193407 7.07082 10.5218 2.16533 0.341881 0.157779 1.84723
500.00 1483.15 99.953336 48.8007 1.41013 15.1454 2.49305 9.84919 0.193397 7.07045 10.5213 2.16522 0.341863 0.157771 1.85152
500.00 1473.15 99.958614 48.7982 1.41006 15.1446 2.50102 9.84138 0.193386 7.07008 10.5207 2.1651 0.341845 0.157762 1.85589
500.00 1463.15 99.964022 48.7955 1.40998 15.1438 2.50944 9.83314 0.193376 7.0697 10.5202 2.16498 0.341827 0.157754 1.86034
500.00 1453.15 99.969564 48.7928 1.40991 15.1429 2.51832 9.82448 0.193365 7.06931 10.5196 2.16486 0.341808 0.157745 1.86488
500.00 1443.15 99.975243 48.79 1.40983 15.1421 2.52768 9.81538 0.193354 7.0689 10.519 2.16474 0.341789 0.157736 1.8695
500.00 1433.15 99.981064 48.7872 1.40974 15.1412 2.53752 9.80582 0.193343 7.06849 10.5184 2.16462 0.341769 0.157727 1.87421
500.00 1423.15 99.987030 48.7843 1.40966 15.1403 2.54788 9.79578 0.193332 7.06807 10.5178 2.16449 0.341748 0.157717 1.87902
500.00 1413.15 99.993145 48.7813 1.40957 15.1393 2.55875 9.78525 0.19332 7.06764 10.5171 2.16435 0.341727 0.157708 1.88391
500.00 1403.15 99.261090 48.8507 1.41997 15.251 2.56796 9.73777 0.19262 6.8055 10.5918 2.18032 0.344248 0.158871 1.89924
500.00 1393.15 98.454849 48.9295 1.4316 15.3759 2.57654 9.68156 0.191776 6.51647 10.6753 2.19817 0.347067 0.160172 1.91603
500.00 1383.15 97.672903 49.0079 1.44306 15.499 2.58477 9.62148 0.190882 6.23549 10.7575 2.21577 0.349845 0.161454 1.9329
500.00 1373.15 91.847296 49.0513 1.46933 16.1328 2.59614 9.84725 0.202993 5.71403 10.1227 2.34628 0.372035 0.171695 1.97349
500.00 1363.15 87.595803 49.1121 1.48257 16.6298 2.6039 10.0085 0.212845 5.30787 9.6123 2.45189 0.390092 0.180028 2.00807
500.00 1353.15 80.291445 49.4233 1.56941 16.438 2.69849 10.483 0.227937 4.90536 9.02026 2.58544 0.42401 0.196406 2.02846
500.00 1343.15 64.997272 52.9961 1.20519 16.6785 2.21834 8.23302 0.278457 4.22694 8.23543 2.99496 0.520379 0.242621 2.17003
500.00 1333.15 57.010078 54.7448 1.10334 16.503 2.06096 7.49061 0.317479 3.76633 7.67431 3.23987 0.590102 0.276613 2.23253
500.00 1323.15 50.247928 56.4153 1.03552 16.1292 1.93468 6.84997 0.360204 3.28013 7.26809 3.4627 0.665367 0.313838 2.28508
500.00 1313.15 45.097436 57.9535 0.975522 15.7228 1.81794 6.27861 0.401343 2.88043 6.90759 3.64687 0.737047 0.349681 2.32864
500.00 1303.15 41.021376 59.3808 0.922088 15.2956 1.70936 5.76541 0.441222 2.54662 6.58538 3.79806 0.805767 0.384426 2.36527
500.00 1293.15 37.700889 60.7133 0.874185 14.856 1.60781 5.30147 0.480082 2.2642 6.29552 3.92074 0.871983 0.418285 2.39643
500.00 1283.15 34.935229 61.9635 0.830986 14.4101 1.51242 4.87982 0.518088 2.02269 6.03326 4.01855 0.936008 0.451398 2.42322
500.00 1273.15 32.591510 63.1409 0.791831 13.9626 1.42254 4.49494 0.555345 1.81431 5.79471 4.09452 0.998048 0.483859 2.44643
500.00 1263.15 30.578216 64.2528 0.756177 13.5173 1.33764 4.1424 0.591909 1.63315 5.57665 4.15127 1.05823 0.515717 2.46668
500.00 1253.15 28.829788 65.3053 0.723581 13.0771 1.25735 3.81861 0.627806 1.47462 5.37641 4.19113 1.11662 0.546993 2.48448
500.00 1243.15 27.297711 66.303 0.693672 12.6442 1.18135 3.5206 0.663042 1.33513 5.19172 4.21612 1.17325 0.577693 2.5002
500.00 1233.15 25.945071 67.2501 0.666138 12.2203 1.10939 3.24587 0.697609 1.21177 5.02065 4.22808 1.22815 0.607811 2.51417
500.00 1223.15 24.743115 68.15 0.640715 11.8065 1.04127 2.99227 0.731497 1.1022 4.86159 4.22862 1.28132 0.637337 2.52666
500.00 1213.15 23.669007 69.0058 0.617174 11.4038 0.97679 2.75796 0.764693 1.00449 4.71315 4.21919 1.33278 0.66626 2.53789
500.00 1203.15 22.704321 69.8204 0.59532 11.0126 0.9158 2.54132 0.797184 0.917056 4.57417 4.20108 1.38253 0.694568 2.54803
500.00 1193.15 21.833985 70.5961 0.57498 10.6333 0.858142 2.34091 0.828961 0.838554 4.44362 4.17541 1.43058 0.722255 2.55723
500.00 1183.15 21.045538 71.3353 0.556004 10.2659 0.803674 2.15545 0.860017 0.76787 4.32067 4.14319 1.47696 0.749313 2.56564
500.00 1173.15 20.328579 72.04 0.53826 9.91062 0.752257 1.9838 0.890349 0.704052 4.20458 4.10531 1.52167 0.775741 2.57335
500.00 1163.15 19.674360 72.7122 0.521628 9.56719 0.70376 1.82492 0.919955 0.646293 4.09472 4.06254 1.56476 0.801536 2.58046
500.00 1153.15 19.075466 73.3538 0.506003 9.23546 0.658051 1.67787 0.948838 0.593899 3.99054 4.01558 1.60624 0.826701 2.58705
500.00 1143.15 18.525579 73.9663 0.49129 8.9152 0.615006 1.54177 0.977002 0.546271 3.89159 3.96502 1.64613 0.851239 2.59318
500.00 1133.15 18.017062 74.5597 0.477472 8.60693 0.574419 1.41589 1.00458 0.502806 3.79212 3.91181 1.68469 0.87063 2.59894
500.00 1123.15 17.541018 75.1535 0.464612 8.3119 0.536021 1.29953 1.03184 0.462909 3.68043 3.85722 1.72236 0.875262 2.6044
500.00 1113.15 17.094039 75.7235 0.435003 8.02312 0.505699 1.20574 1.05775 0.422509 3.57738 3.79948 1.75908 0.880509 2.61024
500.00 1103.15 16.678627 76.2675 0.401285 7.7431 0.478897 1.12255 1.08267 0.384251 3.48225 3.73964 1.79441 0.887423 2.61601
500.00 1093.15 16.294475 76.7843 0.37011 7.47295 0.453295 1.04407 1.10682 0.349369 3.39442 3.67834 1.82814 0.89668 2.62148
500.00 1083.15 15.938568 77.2747 0.341267 7.21232 0.428872 0.970124 1.13022 0.317534 3.31377 3.61586 1.86027 0.908417 2.62668
500.00 1073.15 15.603186 77.752 0.314574 6.95997 0.405402 0.900097 1.14396 0.288267 3.23914 3.55233 1.89138 0.922042 2.63087
500.00 1063.15 15.262825 78.272 0.294552 6.70105 0.372575 0.810542 1.12957 0.258291 3.18697 3.4846 1.92391 0.933658 2.63223
500.00 1053.15 14.950039 78.7592 0.276118 6.45225 0.341395 0.727291 1.11747 0.231123 3.14207 3.41696 1.95453 0.947989 2.6336
500.00 1043.15 14.661709 79.2153 0.258975 6.21322 0.312188 0.650848 1.10603 0.206398 3.1041 3.34962 1.98338 0.965109 2.63485
500.00 1033.15 12.642349 79.2359 0.250633 5.97235 0.26894 0.537961 1.18818 0.162009 3.09561 3.41819 2.25662 0.974372 2.63926
