Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.254690 1.0000000000000000 1.000000 265.754765 -1167230.181043 36.194526 -200.197362 2410.624192 146.512717 -7.007 0.000 2.714628 0.000000 2.103 0 0.000
500.00 1513.15 98.255347 1.0000000000000000 1.000000 264.790941 -1168704.949025 36.171003 -200.386008 2410.771441 146.516088 -7.116 0.000 2.716412 0.000000 2.145 0 0.000
500.00 1503.15 98.256045 1.0000000000000000 1.000000 263.820748 -1170180.379286 36.147511 -200.575912 2410.927755 146.519668 -7.225 0.000 2.718197 0.000000 2.188 0 0.000
500.00 1493.15 98.256784 1.0000000000000000 1.000000 262.844097 -1171656.496293 36.124054 -200.767148 2411.093410 146.523461 -7.336 0.000 2.719982 0.000000 2.231 0 0.000
500.00 1483.15 98.257567 1.0000000000000000 1.000000 261.860900 -1173133.325541 36.100631 -200.959793 2411.268699 146.527475 -7.449 0.000 2.721769 0.000000 2.274 0 0.000
500.00 1473.15 98.257235 0.9641815672743662 0.963335 260.092419 -1175741.509089 36.017822 -194.456557 2371.051417 142.412053 -7.563 0.000 2.730414 2.665043 2.274 0 0.000
500.00 1463.15 98.256738 0.9263491702142406 0.924350 258.289256 -1178380.501328 35.930340 -187.434167 2329.035888 141.543441 -7.679 0.000 2.740560 2.662371 2.264 0 0.000
500.00 1453.15 98.250822 0.8541325223876788 0.852835 255.631645 -1182153.220733 35.772780 -175.875262 2232.865186 139.423084 -7.796 0.000 2.750703 2.722311 2.290 0 0.000
500.00 1443.15 98.245732 0.6978743336834656 0.701830 251.222206 -1188452.144221 35.165348 -149.812209 2060.460553 135.263818 -7.915 0.000 2.778075 2.830888 2.213 0 0.000
500.00 1433.15 98.239106 0.5856450931507286 0.590233 247.725288 -1193368.256458 34.759636 -131.467453 1927.678177 132.142127 -8.035 0.000 2.804275 2.857881 2.160 0 0.000
500.00 1423.15 98.232723 0.4931304875686937 0.496190 244.700243 -1197579.769561 34.422330 -115.964253 1818.298251 129.623624 -8.157 0.000 2.836155 2.871079 2.078 0 0.000
500.00 1413.15 98.226056 0.4133359975261773 0.413452 241.977299 -1201327.862215 34.129867 -102.220211 1724.071149 127.503863 -8.281 0.000 2.877201 2.878578 1.953 0 0.000
500.00 1403.15 98.218155 0.3407975810077811 0.336746 239.420940 -1204793.210658 33.864421 -89.323965 1638.693832 125.631750 -8.407 0.000 2.935226 2.882620 1.755 0 0.000
500.00 1393.15 98.208061 0.2730401822523828 0.263882 236.953783 -1208071.136473 33.616853 -76.957668 1558.587443 123.919166 -8.535 0.000 3.022779 2.885049 1.447 0 0.000
500.00 1383.15 98.200310 0.2232126426154458 0.210622 234.872751 -1210829.133345 33.424545 -68.105084 1495.505115 122.592457 -8.664 0.000 3.113601 2.891108 1.150 0 0.000
500.00 1373.15 98.197910 0.1922786352179875 0.178544 233.234413 -1213047.566347 33.291505 -63.018364 1450.746829 121.671046 -8.795 0.000 3.176534 2.900323 0.968 0 0.000
500.00 1363.15 98.198790 0.1695838566936745 0.155760 231.797762 -1215029.505492 33.185138 -59.554040 1413.293733 120.929639 -8.929 0.000 3.221736 2.910667 0.851 0 0.000
500.00 1353.15 98.201826 0.1501408151420655 0.136801 230.443183 -1216922.226672 33.089224 -56.766221 1377.331724 120.253674 -9.064 0.000 3.257178 2.921926 0.766 0 0.000
500.00 1343.15 98.206587 0.1315649565081333 0.119142 229.111580 -1218799.592687 32.995586 -54.237849 1339.523287 119.583677 -9.201 0.000 3.286703 2.934379 0.699 0 0.000
500.00 1333.15 98.352315 0.0637504598489242 0.073765 226.577963 -1224772.093355 33.012431 -53.156657 1099.530275 116.808009 -9.340 0.000 2.574786 3.011462 4.474 0 0.000
