Title: Mr1

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 97.788809 1.0000000000000000 1.000000 264.371592 -1173023.376850 36.264987 -200.498100 2346.694028 145.905286 -7.007 0.000 2.696507 0.000000 2.225 0 0.000
500.00 1513.15 97.789420 1.0000000000000000 1.000000 263.411663 -1174491.329199 36.242062 -200.703619 2346.830943 145.908421 -7.116 0.000 2.698230 0.000000 2.268 0 0.000
500.00 1503.15 97.790069 1.0000000000000000 1.000000 262.445388 -1175959.893036 36.219167 -200.910309 2346.976280 145.911749 -7.225 0.000 2.699954 0.000000 2.312 0 0.000
500.00 1493.15 97.790756 1.0000000000000000 1.000000 261.472679 -1177429.090921 36.196303 -201.118236 2347.130297 145.915276 -7.336 0.000 2.701678 0.000000 2.356 0 0.000
500.00 1483.15 97.790994 0.9772699607621648 0.976954 259.991623 -1179636.233520 36.136778 -197.155035 2321.585363 145.307756 -7.449 0.000 2.707010 2.669045 2.376 0 0.000
500.00 1473.15 95.569110 0.9623928140221124 0.961736 252.783706 -1151614.241146 35.222141 -189.385354 2261.117773 138.431130 -7.563 0.000 2.715178 2.666757 2.377 0 0.000
500.00 1463.15 91.975960 0.9638851167602055 0.963112 242.330251 -1104501.500715 33.797309 -181.315475 2191.914425 133.217549 -7.679 0.000 2.723584 2.664343 2.376 0 0.000
500.00 1453.15 88.652119 0.8718661905549474 0.880529 230.522636 -1064020.070812 32.112390 -162.400835 2024.844249 125.646304 -7.796 0.000 2.733523 2.960856 2.407 0 0.000
500.00 1443.15 77.289461 0.8524148097220726 0.861117 199.906981 -919531.591293 27.856919 -140.080568 1757.113514 108.535247 -7.915 0.000 2.746479 2.948355 2.430 0 0.000
500.00 1433.15 65.880929 0.8661037155093886 0.873390 169.839977 -774198.705359 23.667286 -121.465133 1522.881879 92.098884 -8.035 0.000 2.760407 2.943815 2.445 0 0.000
500.00 1423.15 57.058787 0.8818733417192297 0.887856 146.593307 -662209.182513 20.425034 -107.012431 1343.337320 79.442703 -8.157 0.000 2.774747 2.942607 2.456 0 0.000
500.00 1413.15 50.327796 0.8825444374997697 0.890518 128.641222 -577366.280983 17.926996 -95.047038 1189.417439 69.545318 -8.281 0.000 2.782237 3.011840 2.505 0 0.000
500.00 1403.15 44.422749 0.8975172864386414 0.903585 113.182493 -505181.409922 15.802748 -85.460922 1064.863274 61.185814 -8.407 0.000 2.792201 2.987985 2.536 0 0.000
500.00 1393.15 39.958105 0.7883132441647003 0.824533 99.983572 -452434.755653 14.065388 -73.815467 842.560240 53.049824 -8.535 0.000 2.716087 3.427302 3.083 0 0.000
500.00 1383.15 31.552881 0.8298752404090477 0.860322 79.220203 -367124.918185 11.467572 -64.832519 643.852621 42.026580 -8.664 0.000 2.654112 3.351256 3.580 0 0.000
500.00 1373.15 26.214167 0.8755967863547612 0.897469 66.010323 -311995.077635 9.785656 -58.841120 525.402184 35.090606 -8.795 0.000 2.613550 3.250288 3.954 0 0.000
500.00 1363.15 22.972713 0.9000709895975049 0.917468 57.811912 -277570.193582 8.725356 -54.528069 449.538231 30.765190 -8.929 0.000 2.582943 3.187861 4.267 0 0.000
