Title: Hr

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 quartz spinel_0 rhm-oxide_0 apatite water 
500.00 1523.15 100.111287 99.908185 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.203102 
500.00 1513.15 100.111922 99.913123 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.198800 
500.00 1503.15 100.112597 99.918180 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.194417 
500.00 1493.15 100.113312 99.923361 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.189951 
500.00 1483.15 100.114069 99.928668 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.185401 
500.00 1473.15 100.114869 99.934106 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.180763 
500.00 1463.15 100.115713 99.939676 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.176037 
500.00 1453.15 100.116603 99.945384 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.171219 
500.00 1443.15 100.117541 99.951233 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166308 
500.00 1433.15 100.118527 99.957227 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161300 
500.00 1423.15 100.119564 99.963370 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.156193 
500.00 1413.15 100.120653 99.969667 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150986 
500.00 1403.15 100.120832 99.627919 0.345611 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.147302 
500.00 1393.15 99.775271 98.596313 0.762614 0.000000 0.267177 0.000000 0.000000 0.000000 0.000000 0.000000 0.149168 
500.00 1383.15 98.750519 93.307199 0.065713 0.000000 5.161494 0.000000 0.000000 0.000000 0.000000 0.000000 0.216114 
500.00 1373.15 93.528585 88.599604 0.072995 0.000000 4.580948 0.000000 0.000000 0.000000 0.000000 0.000000 0.275038 
500.00 1363.15 88.876132 81.382308 0.769315 0.000000 3.403599 2.924319 0.000000 0.000000 0.000000 0.000000 0.396591 
500.00 1353.15 81.779121 73.928801 1.031691 0.000000 2.357701 3.928580 0.000000 0.000000 0.000000 0.000000 0.532348 
500.00 1343.15 74.613367 58.431873 0.374112 0.000000 4.989979 5.371398 0.000000 4.694889 0.000000 0.000000 0.751116 
500.00 1333.15 59.221036 51.910183 0.428336 0.000000 1.727527 3.143417 0.000000 1.148123 0.000000 0.000000 0.863449 
500.00 1323.15 52.803357 46.092039 0.000000 0.838904 0.921925 3.088724 0.000000 0.890981 0.000000 0.000000 0.970785 
500.00 1313.15 47.084937 41.243376 0.000000 0.904614 0.382388 2.825064 0.000000 0.664882 0.000000 0.000000 1.064612 
500.00 1303.15 42.325401 37.392111 0.000000 0.696902 0.239243 2.348498 0.000000 0.507230 0.000000 0.000000 1.141417 
500.00 1293.15 38.547746 34.245701 0.000000 0.548677 0.155075 1.994578 0.000000 0.397851 0.000000 0.000000 1.205864 
500.00 1283.15 35.463521 31.619849 0.000000 0.438537 0.105115 1.720337 0.000000 0.318750 0.000000 0.000000 1.260933 
500.00 1273.15 32.891087 29.392304 0.000000 0.354187 0.075592 1.500726 0.000000 0.259643 0.000000 0.000000 1.308635 
500.00 1263.15 30.710005 27.478566 0.000000 0.288058 0.058553 1.320141 0.000000 0.214311 0.000000 0.000000 1.350376 
500.00 1253.15 28.837061 25.817742 0.000000 0.235356 0.049123 1.168824 0.000000 0.178826 0.000000 0.000000 1.387190 
500.00 1243.15 27.212316 24.364432 0.000000 0.192853 0.044278 1.040296 0.000000 0.150592 0.000000 0.000000 1.419864 
500.00 1233.15 25.791101 23.083814 0.000000 0.158275 0.042128 0.930040 0.000000 0.127829 0.000000 0.000000 1.449015 
500.00 1223.15 24.539171 21.948547 0.000000 0.129956 0.041495 0.834760 0.000000 0.109273 0.000000 0.000000 1.475140 
500.00 1213.15 23.429657 20.936767 0.000000 0.106641 0.041648 0.751951 0.000000 0.094005 0.000000 0.000000 1.498645 
500.00 1203.15 22.441080 20.030724 0.000000 0.087363 0.042144 0.679641 0.000000 0.081339 0.000000 0.000000 1.519869 
500.00 1193.15 21.556015 19.215835 0.000000 0.071362 0.042723 0.616241 0.000000 0.070758 0.000000 0.000000 1.539095 
500.00 1183.15 20.760149 18.479999 0.000000 0.058037 0.043239 0.560448 0.000000 0.061861 0.000000 0.000000 1.556565 
500.00 1173.15 20.041599 17.802632 0.000000 0.048667 0.042116 0.512825 0.000000 0.054425 0.000000 0.008346 1.572588 
500.00 1163.15 19.381106 17.179805 0.000000 0.040282 0.041350 0.469785 0.000000 0.048028 0.000000 0.014569 1.587288 
500.00 1153.15 18.772866 16.613176 0.000000 0.031904 0.041682 0.430230 0.000000 0.042496 0.000000 0.012648 1.600729 
500.00 1143.15 18.219582 16.096088 0.000000 0.024872 0.041817 0.395061 0.000000 0.037763 0.000000 0.010933 1.613050 
500.00 1133.15 17.714734 15.622879 0.000000 0.018951 0.041776 0.363685 0.000000 0.033694 0.000000 0.009382 1.624368 
500.00 1123.15 17.252776 15.188709 0.000000 0.013952 0.041585 0.335599 0.000000 0.030182 0.000000 0.007962 1.634787 
500.00 1113.15 16.828968 14.789422 0.000000 0.009720 0.041268 0.310378 0.000000 0.027139 0.000000 0.006644 1.644396 
500.00 1103.15 16.439241 14.421433 0.000000 0.006130 0.040847 0.287659 0.000000 0.024495 0.000000 0.005404 1.653275 
500.00 1093.15 16.079144 14.041285 0.042595 0.000000 0.020229 0.294538 0.000000 0.000000 0.010016 0.007555 1.662925 
500.00 1083.15 15.708690 13.689494 0.040025 0.000000 0.017753 0.273027 0.000000 0.000000 0.009942 0.006568 1.671881 
500.00 1073.15 15.365900 13.367688 0.035329 0.000000 0.017769 0.250744 0.000000 0.000000 0.008902 0.005381 1.680087 
500.00 1063.15 15.052342 13.072949 0.031197 0.000000 0.017581 0.230742 0.000000 0.000000 0.008008 0.004253 1.687612 
500.00 1053.15 14.765166 12.802721 0.027568 0.000000 0.017225 0.212734 0.000000 0.000000 0.007234 0.003168 1.694517 
500.00 1043.15 14.501878 12.554768 0.024383 0.000000 0.016732 0.196471 0.000000 0.000000 0.006562 0.002107 1.700856 
500.00 1033.15 14.260296 12.327130 0.021589 0.000000 0.016131 0.181741 0.000000 0.000000 0.005974 0.001055 1.706677 
500.00 1023.15 14.038468 11.985778 0.021369 0.000000 0.018220 0.200493 0.087842 0.000000 0.005896 0.003494 1.715376 
