Title: Mr1

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 quartz spinel_0 rhm-oxide_0 apatite water 
500.00 1343.15 56.552836 51.926020 0.140964 0.000000 1.812579 1.575156 0.000000 1.098116 0.000000 0.000000 0.000000 
500.00 1333.15 51.955793 47.908207 0.000000 0.531974 1.024712 1.664558 0.000000 0.826342 0.000000 0.000000 0.000000 
500.00 1323.15 47.931847 44.592218 0.000000 0.465053 0.741595 1.490819 0.000000 0.642163 0.000000 0.000000 0.000000 
500.00 1313.15 44.612884 40.992633 0.000000 0.603110 0.482448 1.923051 0.000000 0.571701 0.000000 0.000000 0.039941 
500.00 1303.15 41.050459 37.260001 0.000000 0.678938 0.261127 2.233814 0.000000 0.502922 0.000000 0.000000 0.113658 
500.00 1293.15 37.388250 34.213596 0.000000 0.535333 0.172530 1.896990 0.000000 0.394370 0.000000 0.000000 0.175431 
500.00 1283.15 34.401288 31.672025 0.000000 0.428947 0.118682 1.637388 0.000000 0.316056 0.000000 0.000000 0.228190 
500.00 1273.15 31.910774 29.515254 0.000000 0.347632 0.085808 1.430535 0.000000 0.257642 0.000000 0.000000 0.273903 
500.00 1263.15 29.798438 27.660609 0.000000 0.283927 0.065946 1.261123 0.000000 0.212889 0.000000 0.000000 0.313943 
500.00 1253.15 27.982856 26.048809 0.000000 0.233121 0.054198 1.119545 0.000000 0.177869 0.000000 0.000000 0.349313 
500.00 1243.15 26.405664 24.635895 0.000000 0.192070 0.047497 0.999438 0.000000 0.149996 0.000000 0.000000 0.380768 
500.00 1233.15 25.023603 23.388328 0.000000 0.158575 0.043896 0.896403 0.000000 0.127503 0.000000 0.000000 0.408898 
500.00 1223.15 23.803685 22.279900 0.000000 0.131043 0.042152 0.807273 0.000000 0.109144 0.000000 0.000000 0.434173 
500.00 1213.15 22.720145 21.289729 0.000000 0.108282 0.041474 0.729670 0.000000 0.094014 0.000000 0.000000 0.456977 
500.00 1203.15 21.752461 20.400904 0.000000 0.089374 0.041364 0.661752 0.000000 0.081441 0.000000 0.000000 0.477626 
500.00 1193.15 20.884027 19.599553 0.000000 0.073606 0.041513 0.602050 0.000000 0.070917 0.000000 0.000000 0.496387 
500.00 1183.15 20.101223 18.874175 0.000000 0.060409 0.041737 0.549366 0.000000 0.062052 0.000000 0.000000 0.513484 
500.00 1173.15 19.392766 18.215148 0.000000 0.049330 0.041926 0.502712 0.000000 0.054540 0.000000 0.000000 0.529111 
500.00 1163.15 18.749217 17.614359 0.000000 0.040002 0.042025 0.461259 0.000000 0.048141 0.000000 0.000000 0.543431 
500.00 1153.15 18.162623 17.064925 0.000000 0.032128 0.042006 0.424313 0.000000 0.042665 0.000000 0.000000 0.556586 
500.00 1143.15 17.626240 16.560971 0.000000 0.025466 0.041863 0.391282 0.000000 0.037958 0.000000 0.000000 0.568700 
500.00 1133.15 17.134312 16.097457 0.000000 0.019817 0.041600 0.361664 0.000000 0.033896 0.000000 0.000000 0.579879 
500.00 1123.15 16.681901 15.670035 0.000000 0.015018 0.041226 0.335029 0.000000 0.030376 0.000000 0.000000 0.590217 
500.00 1113.15 16.264753 15.274941 0.000000 0.010935 0.040754 0.311010 0.000000 0.027317 0.000000 0.000000 0.599795 
500.00 1103.15 15.879183 14.908900 0.000000 0.007457 0.040198 0.289291 0.000000 0.024650 0.000000 0.000000 0.608687 
500.00 1093.15 15.521987 14.569052 0.000000 0.004489 0.039572 0.269601 0.000000 0.022317 0.000000 0.000000 0.616955 
500.00 1083.15 15.189400 14.210848 0.046190 0.000000 0.014760 0.282760 0.000000 0.000000 0.008583 0.000000 0.626259 
500.00 1073.15 14.840623 13.884705 0.036587 0.000000 0.017233 0.258013 0.000000 0.000000 0.009433 0.000000 0.634652 
500.00 1063.15 14.522916 13.584184 0.032325 0.000000 0.017108 0.238400 0.000000 0.000000 0.008504 0.000000 0.642394 
500.00 1053.15 14.230176 13.306825 0.028583 0.000000 0.016803 0.220723 0.000000 0.000000 0.007698 0.000000 0.649543 
500.00 1043.15 13.960000 13.049484 0.025389 0.000000 0.016269 0.204768 0.000000 0.000000 0.006999 0.000927 0.656164 
500.00 1033.15 13.710241 12.812631 0.022384 0.000000 0.015816 0.190244 0.000000 0.000000 0.006376 0.000511 0.662279 
500.00 1023.15 13.478749 11.393914 0.041141 0.000000 0.038263 0.480406 0.786403 0.000000 0.009683 0.030362 0.698577 
500.00 1013.15 12.097965 10.205174 0.031810 0.000000 0.031629 0.395308 0.671214 0.000000 0.007736 0.026291 0.728803 
