Title: Mr1

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1123.15 15.670035 74.8513 0.394688 8.34322 0.554033 0 1.32483 1.14365 0.448614 3.48695 4.05003 1.98671 0.800892 2.61508
500.00 1113.15 15.274941 75.38 0.383267 8.05433 0.517564 0 1.21586 1.17323 0.412868 3.40237 3.99163 2.02723 0.821607 2.62001
500.00 1103.15 14.908900 75.8852 0.372425 7.77614 0.483304 0 1.11512 1.20204 0.380176 3.32175 3.93143 2.06592 0.841779 2.62469
500.00 1093.15 14.569052 76.368 0.362107 7.50829 0.451144 0 1.02205 1.23008 0.350235 3.24486 3.86982 2.10281 0.861415 2.62917
500.00 1083.15 14.210848 76.9119 0.342802 7.22438 0.414856 0 0.92102 1.21104 0.312765 3.20397 3.80124 2.1429 0.883128 2.62997
500.00 1073.15 13.884705 77.4229 0.321214 6.95518 0.381484 0 0.829803 1.19784 0.279543 3.16294 3.7335 2.18042 0.903872 2.6313
500.00 1063.15 13.584184 77.9078 0.301205 6.69776 0.349938 0 0.745472 1.18515 0.249406 3.1249 3.66619 2.21581 0.923868 2.63252
500.00 1053.15 13.306825 78.3676 0.282634 6.45162 0.320209 0 0.66775 1.17301 0.222049 3.08976 3.59949 2.2491 0.943125 2.63366
500.00 1043.15 13.049484 78.8092 0.265386 6.21673 0.292197 0 0.59624 1.1614 0.197237 3.05387 3.53381 2.2805 0.958714 2.63473
500.00 1033.15 12.812631 79.2192 0.249337 5.99158 0.266033 0 0.530813 1.1504 0.174678 3.02597 3.4687 2.30965 0.977812 2.63578
500.00 1023.15 11.393914 79.2204 0.241148 5.78495 0.229025 0 0.439172 1.21589 0.1365 3.02861 3.52683 2.54826 0.988516 2.6407
500.00 1013.15 10.205174 79.1491 0.234708 5.60207 0.194596 0 0.358117 1.28189 0.103023 3.05292 3.59567 2.78161 0.998619 2.64767
