Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.062564 1.0000000000000000 1.000000 274.897711 -1163747.093906 37.603536 -368.421358 3747.135035 147.668300 -7.007 0.000 2.607802 0.000000 1.764 0.390265 0.000
500.00 1513.15 98.063215 1.0000000000000000 1.000000 273.926309 -1165233.247893 37.566655 -367.284004 3744.464094 147.668219 -7.116 0.000 2.610379 0.000000 1.803 0.389313 0.000
500.00 1503.15 98.063906 1.0000000000000000 1.000000 272.948512 -1166720.019676 37.529835 -366.149650 3741.735833 147.668339 -7.225 0.000 2.612959 0.000000 1.843 0.388353 0.000
500.00 1493.15 98.064638 1.0000000000000000 1.000000 271.964231 -1168207.433279 37.493078 -365.018369 3738.950526 147.668665 -7.336 0.000 2.615540 0.000000 1.883 0.387382 0.000
500.00 1483.15 98.065412 1.0000000000000000 1.000000 270.973377 -1169695.513739 37.456385 -363.890235 3736.108461 147.669204 -7.449 0.000 2.618123 0.000000 1.923 0.386402 0.000
500.00 1473.15 98.066231 1.0000000000000000 1.000000 269.990678 -1171162.404311 37.419757 -362.765329 3733.209936 144.472824 -7.563 0.000 2.620707 0.000000 1.964 0.385412 0.000
500.00 1463.15 98.067095 1.0000000000000000 1.000000 269.008207 -1172619.880442 37.383196 -361.643730 3730.255265 144.465529 -7.679 0.000 2.623293 0.000000 2.006 0.384412 0.000
500.00 1453.15 98.068006 1.0000000000000000 1.000000 268.019092 -1174078.014815 37.346704 -360.525526 3727.244772 144.457928 -7.796 0.000 2.625881 0.000000 2.048 0.383402 0.000
500.00 1443.15 98.068964 1.0000000000000000 1.000000 267.023241 -1175536.831116 37.310283 -359.410804 3724.178798 144.450019 -7.915 0.000 2.628470 0.000000 2.091 0.382382 0.000
500.00 1433.15 98.069973 1.0000000000000000 1.000000 266.020562 -1176996.354207 37.273933 -358.299658 3721.057699 144.441802 -8.035 0.000 2.631060 0.000000 2.134 0.381353 0.000
500.00 1423.15 98.069749 0.9951715639432820 0.996139 264.876799 -1178625.869975 37.227015 -356.898484 3707.838200 144.185256 -8.157 0.000 2.631812 3.294452 2.194 0.381177 0.000
500.00 1413.15 98.070473 0.9549340846532000 0.963302 262.761874 -1181636.843159 36.997636 -351.396035 3649.531635 142.659030 -8.281 0.000 2.627697 3.255129 2.263 0.399167 0.000
500.00 1403.15 98.070898 0.8972318987119075 0.913716 260.243704 -1185189.643923 36.730411 -343.075980 3566.998669 140.620438 -8.407 0.000 2.621849 3.180130 2.325 0.43313 0.000
500.00 1393.15 98.069145 0.8290528503407971 0.852122 257.538673 -1188942.213729 36.483436 -332.476511 3468.497732 138.348673 -8.535 0.000 2.615272 3.107394 2.375 0.485812 0.000
500.00 1383.15 98.067475 0.7690985928909482 0.797505 255.051514 -1192366.749925 36.264271 -322.987093 3379.599568 136.349876 -8.664 0.000 2.607922 3.083603 2.427 0.540147 0.000
500.00 1373.15 98.065866 0.7156205219943891 0.748485 252.734101 -1195533.566694 36.067263 -314.382525 3297.945956 134.564405 -8.795 0.000 2.599588 3.074245 2.482 0.596194 0.000
500.00 1363.15 98.064280 0.6672894313774063 0.703996 250.549378 -1198496.085352 35.888217 -306.492941 3221.692521 132.946803 -8.929 0.000 2.590018 3.071343 2.543 0.654057 0.000
500.00 1353.15 98.062651 0.6230781667381130 0.663205 248.468217 -1201295.414644 35.724009 -299.187596 3149.374480 131.461951 -9.064 0.000 2.578921 3.072058 2.609 0.713893 0.000
500.00 1343.15 98.224810 0.5097114781967392 0.571034 244.754801 -1209089.750932 35.500572 -285.930028 2895.209182 127.803516 -9.201 0.000 2.469722 3.162387 3.106 0.848194 0.000
500.00 1333.15 98.244744 0.4691061150038965 0.533665 242.799873 -1212043.946573 35.379124 -279.196151 2820.145493 126.514012 -9.340 0.000 2.440980 3.161349 3.247 0.929711 0.000
500.00 1323.15 98.264772 0.4208566424328439 0.480809 240.748977 -1215106.006963 35.605935 -1174.645067 3110.236951 125.192120 -9.481 0.000 2.415668 3.078465 3.371 0.999918 0.000
