Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 99.842480 47.3497 1.42504 15.6868 2.51591 9.87462 0.19924 7.23391 11.034 2.34505 0.348581 0.160369 1.82686
500.00 1513.15 99.847477 47.3473 1.42497 15.686 2.52232 9.86824 0.19923 7.23354 11.0334 2.34493 0.348564 0.160361 1.83112
500.00 1503.15 99.852596 47.3449 1.4249 15.6852 2.52914 9.86149 0.19922 7.23317 11.0328 2.34481 0.348546 0.160353 1.83546
500.00 1493.15 99.857840 47.3424 1.42482 15.6844 2.53636 9.85435 0.199209 7.23279 11.0323 2.34469 0.348528 0.160344 1.83987
500.00 1483.15 99.863213 47.3398 1.42475 15.6835 2.54402 9.84681 0.199199 7.2324 11.0317 2.34456 0.348509 0.160336 1.84438
500.00 1473.15 99.868719 47.3372 1.42467 15.6827 2.55211 9.83886 0.199188 7.23201 11.0311 2.34443 0.34849 0.160327 1.84896
500.00 1463.15 99.874360 47.3346 1.42459 15.6818 2.56065 9.83049 0.199177 7.2316 11.0304 2.3443 0.34847 0.160318 1.85363
500.00 1453.15 99.880140 47.3318 1.4245 15.6809 2.56966 9.82168 0.199165 7.23118 11.0298 2.34416 0.34845 0.160308 1.8584
500.00 1443.15 99.886064 47.329 1.42442 15.68 2.57916 9.81241 0.199153 7.23075 11.0291 2.34403 0.348429 0.160299 1.86325
500.00 1433.15 99.892136 47.3261 1.42433 15.679 2.58915 9.80269 0.199141 7.23031 11.0285 2.34388 0.348408 0.160289 1.8682
500.00 1423.15 99.898360 47.3232 1.42424 15.678 2.59965 9.79248 0.199129 7.22986 11.0278 2.34374 0.348386 0.160279 1.87324
500.00 1413.15 99.904739 47.3202 1.42415 15.677 2.61069 9.78177 0.199116 7.2294 11.0271 2.34359 0.348364 0.160269 1.87839
500.00 1403.15 99.215813 47.374 1.43404 15.7859 2.62151 9.74036 0.198488 6.97934 11.1007 2.35986 0.350783 0.161382 1.89369
500.00 1393.15 98.424078 47.438 1.44558 15.9129 2.63191 9.68982 0.197699 6.69165 11.1864 2.37884 0.353605 0.16268 1.91091
500.00 1383.15 93.624180 47.4285 1.46348 16.4362 2.64917 9.87875 0.207163 6.24624 10.7084 2.49294 0.371733 0.17102 1.9464
500.00 1373.15 88.762228 47.4435 1.47151 16.9938 2.66287 10.0794 0.218055 5.79544 10.1573 2.62026 0.392095 0.180388 1.98532
500.00 1363.15 79.884328 47.6911 1.57163 16.7335 2.79397 10.7009 0.236475 5.32903 9.49413 2.80742 0.433671 0.200435 2.00778
500.00 1353.15 72.486328 47.9563 1.67001 16.4172 2.9231 11.3027 0.253967 4.8914 8.8777 2.98325 0.475673 0.220892 2.02778
500.00 1343.15 55.383657 52.7242 1.11387 16.7885 2.23057 8.00365 0.3279 4.06277 7.98271 3.63018 0.617211 0.289104 2.22933
500.00 1333.15 49.220755 54.3944 1.01094 16.5724 2.08413 7.31753 0.361689 3.64133 7.407 3.90431 0.69074 0.325302 2.2902
500.00 1323.15 44.383767 55.9356 0.92435 16.2972 1.95255 6.71024 0.393248 3.28321 6.90014 4.14006 0.761905 0.360754 2.34075
500.00 1313.15 39.747342 57.3861 0.860176 15.8721 1.84496 6.17044 0.439144 2.89816 6.51695 4.37744 0.845053 0.402835 2.38662
500.00 1303.15 35.967501 58.7469 0.805615 15.4011 1.74601 5.68366 0.485294 2.56214 6.19116 4.57992 0.927446 0.445169 2.42568
500.00 1293.15 32.871969 60.0211 0.756777 14.9145 1.65258 5.24132 0.530994 2.27747 5.90214 4.74915 1.00781 0.487091 2.45912
500.00 1283.15 30.283815 61.2196 0.712798 14.4195 1.56395 4.83736 0.576375 2.03377 5.64444 4.88908 1.08639 0.528719 2.48801
500.00 1273.15 28.085550 62.3508 0.672989 13.9216 1.47959 4.467 0.621488 1.82335 5.4136 5.00309 1.16324 0.570102 2.51317
