Title: Nd3

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 0.386410 -9.62966e-012 2.15215e-012 9.9558e-012 -1.54853e-011 -1.59922e-015 3.6357e-010 5.57307e-014 0 -2.80271e-011 3.33893e-013 -4.2291e-014 3.74376e-013 100
500.00 1513.15 0.381822 2.45682e-013 0 3.01105e-013 0 0 0 0 0 -1.14653e-013 0 0 0 100
500.00 1503.15 0.377146 -1.29891e-012 0 1.17246e-013 0 0 0 0 0 5.15887e-014 0 0 0 100
500.00 1493.15 0.372381 9.79652e-013 0 -1.18746e-013 0 0 0 0 0 -1.50215e-013 0 0 0 100
500.00 1483.15 0.367525 2.83599e-014 0 -2.64693e-013 0 0 0 0 0 -2.64696e-014 0 0 0 100
500.00 1473.15 0.362575 1.35111e-012 0 3.65872e-013 0 0 0 0 0 1.07324e-013 0 0 0 100
500.00 1463.15 0.357528 -1.02035e-012 0 2.22622e-013 0 0 0 0 0 -1.9727e-013 0 0 0 100
500.00 1453.15 0.352383 9.16935e-013 0 -2.5097e-014 0 0 0 0 0 2.7607e-014 0 0 0 100
500.00 1443.15 0.347136 -7.5064e-013 0 -2.29287e-013 0 0 0 0 0 2.10182e-013 0 0 0 100
500.00 1433.15 0.341785 -3.35453e-013 0 -3.88127e-013 0 0 0 0 0 -1.06736e-013 0 0 0 100
500.00 1423.15 0.336327 -8.98727e-013 0 2.89246e-013 0 0 0 0 0 3.61562e-014 0 0 0 100
500.00 1413.15 0.330759 2.17435e-012 0 2.67377e-014 0 0 0 0 0 -1.9853e-013 0 0 0 100
500.00 1403.15 0.325078 1.63521e-012 0 -1.36025e-013 0 0 0 0 0 -5.23702e-014 0 0 0 100
500.00 1393.15 2.305306 42.522 0.509355 4.16939 2.17563 0 4.15642 0 13.0373 18.2515 0.113098 0 0 15.0653
500.00 1383.15 7.446173 46.5228 0.680902 5.03608 2.83278 0.0665692 4.9976 0 14.1357 20.0312 0.135177 0 0 5.5612
500.00 1373.15 12.308728 46.5298 0.826787 5.51139 3.39003 0.0970392 5.5248 0 14.0183 20.0825 0.147152 0 0 3.8722
500.00 1363.15 19.371716 45.7174 0.877645 8.83976 3.67283 0.0836949 5.78461 0.00597982 12.6296 19.0137 0.324228 0.00683461 0 3.04373
500.00 1353.15 29.385492 44.2906 0.973452 12.0375 4.43882 0.0595379 6.44307 0.017822 11.2474 17.3235 0.558972 0.0165059 0 2.59281
500.00 1343.15 38.744303 43.4198 1.08778 13.4231 5.22422 0.0455276 7.02668 0.0242086 10.3663 16.2315 0.739 0.0241061 0 2.3877
500.00 1333.15 46.553256 43.1986 1.13981 14.1921 5.54756 0.0379468 7.34771 0.02954 9.7679 15.4998 0.910174 0.0318326 0 2.29706
500.00 1323.15 53.120155 43.3131 1.15765 14.6896 5.62454 0.0332721 7.52274 0.0342587 9.31114 14.9376 1.08024 0.0403993 0 2.25545
500.00 1313.15 61.088008 44.2626 1.15514 15.0996 5.64962 0.0289412 7.35734 0 8.74814 14.1549 1.2582 0.0535164 0 2.23192
