Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 100.115114 47.6766 1.34865 15.548 2.50578 10.0665 0.192898 7.27514 10.6758 2.17319 0.34066 0.156991 2.03977
500.00 1513.15 100.115771 47.6763 1.34864 15.5479 2.51232 10.0605 0.192897 7.2751 10.6757 2.17318 0.340658 0.15699 2.03976
500.00 1503.15 100.116469 47.676 1.34863 15.5478 2.51925 10.0542 0.192895 7.27504 10.6757 2.17317 0.340655 0.156989 2.03974
500.00 1493.15 100.117208 47.6756 1.34862 15.5477 2.52661 10.0475 0.192894 7.27499 10.6756 2.17315 0.340653 0.156987 2.03973
500.00 1483.15 100.117991 47.6753 1.34861 15.5476 2.53439 10.0404 0.192892 7.27493 10.6755 2.17313 0.34065 0.156986 2.03971
500.00 1473.15 100.118818 47.6749 1.3486 15.5474 2.54261 10.0329 0.192891 7.27487 10.6754 2.17311 0.340647 0.156985 2.0397
500.00 1463.15 100.119691 47.6745 1.34859 15.5473 2.55129 10.0249 0.192889 7.27481 10.6753 2.1731 0.340644 0.156984 2.03968
500.00 1453.15 100.120611 47.674 1.34858 15.5472 2.56045 10.0166 0.192887 7.27474 10.6752 2.17308 0.340641 0.156982 2.03966
500.00 1443.15 100.121581 47.6736 1.34857 15.547 2.57008 10.0078 0.192885 7.27467 10.6751 2.17305 0.340638 0.156981 2.03964
500.00 1433.15 100.122601 47.6731 1.34855 15.5468 2.58022 9.99854 0.192883 7.2746 10.675 2.17303 0.340635 0.156979 2.03962
500.00 1423.15 100.123673 47.6726 1.34854 15.5467 2.59088 9.98882 0.192881 7.27452 10.6749 2.17301 0.340631 0.156977 2.0396
500.00 1413.15 100.124160 47.6723 1.34853 15.5466 2.59573 9.9844 0.19288 7.27449 10.6749 2.173 0.340629 0.156977 2.03959
500.00 1403.15 99.889713 47.692 1.3517 15.5831 2.59017 9.9795 0.192693 7.19064 10.699 2.1781 0.341429 0.157345 2.04437
500.00 1393.15 99.062080 47.7618 1.36299 15.7133 2.60027 9.93007 0.191957 6.89395 10.785 2.1963 0.344281 0.15866 2.06145
500.00 1383.15 98.259588 47.8316 1.37412 15.8416 2.61004 9.87688 0.191172 6.60537 10.8697 2.21423 0.347093 0.159955 2.07829
500.00 1373.15 97.486600 47.8984 1.38502 15.9672 2.67803 9.76651 0.190327 6.32435 10.9525 2.23179 0.349845 0.161224 2.09477
500.00 1363.15 90.925738 47.8634 1.40238 16.6783 2.6321 10.086 0.20406 5.75399 10.2049 2.38092 0.375089 0.172857 2.24592
500.00 1353.15 83.151770 47.9848 1.47786 16.5391 2.69854 10.6206 0.219717 5.33945 9.54132 2.52494 0.408734 0.189018 2.45589
500.00 1343.15 75.897674 48.0613 1.57074 16.1552 5.07646 9.10475 0.23474 4.8841 8.9072 2.66209 0.445748 0.207083 2.69062
500.00 1333.15 59.532800 52.1542 1.1037 16.4657 2.81653 7.60449 0.296161 4.0994 8.0343 3.16721 0.56407 0.264008 3.43024
500.00 1323.15 53.091466 53.661 1.00096 16.2437 2.55183 6.94786 0.326373 3.66547 7.43972 3.39132 0.629361 0.296039 3.84642
500.00 1313.15 47.185537 55.0086 0.925461 15.8394 2.31694 6.38272 0.367223 3.20723 6.97836 3.60933 0.703806 0.333092 4.32785
500.00 1303.15 42.477466 56.2334 0.863944 15.361 2.12761 5.86391 0.407925 2.80225 6.59436 3.7911 0.776975 0.370011 4.80753
500.00 1293.15 38.745678 57.3453 0.809322 14.8657 1.96338 5.39058 0.447215 2.46504 6.25299 3.93754 0.8467 0.405649 5.27057
500.00 1283.15 35.701655 58.3608 0.760497 14.3619 1.81803 4.95808 0.485345 2.18064 5.94756 4.05355 0.913477 0.440236 5.71996
500.00 1273.15 33.163874 59.2922 0.716596 13.8559 1.6874 4.56209 0.522485 1.93824 5.67274 4.14314 0.977637 0.473924 6.15766
500.00 1263.15 31.012170 60.1495 0.676922 13.3525 1.56869 4.19883 0.558736 1.72982 5.42421 4.20968 1.03939 0.506806 6.5849
500.00 1253.15 29.163716 60.9405 0.640911 12.8556 1.45993 3.86504 0.59415 1.54929 5.19839 4.25613 1.09886 0.538928 7.00226
500.00 1243.15 27.559046 61.6717 0.608098 12.3682 1.35969 3.55791 0.628746 1.39194 4.9923 4.28507 1.15611 0.570308 7.40998
500.00 1233.15 26.154003 62.3485 0.578098 11.8925 1.26692 3.27501 0.662523 1.25403 4.80343 4.29882 1.21117 0.600946 7.80806
500.00 1223.15 24.914860 62.9758 0.550585 11.4301 1.18081 3.01422 0.695474 1.1326 4.62966 4.29944 1.26407 0.630834 8.19639
500.00 1213.15 23.815234 63.5577 0.525284 10.9822 1.10072 2.77367 0.727586 1.0252 4.46919 4.28875 1.31484 0.659962 8.57484
500.00 1203.15 22.834093 64.098 0.501956 10.5496 1.02611 2.55169 0.758849 0.92985 4.32049 4.26838 1.36347 0.688319 8.94329
500.00 1193.15 21.954401 64.6001 0.480395 10.1325 0.956563 2.34681 0.789255 0.844907 4.18224 4.23974 1.41002 0.715899 9.30164
500.00 1183.15 21.162188 65.0669 0.46042 9.7311 0.891682 2.15766 0.818801 0.768993 4.05332 4.20409 1.4545 0.742699 9.64985
500.00 1173.15 20.445877 65.5013 0.441873 9.34534 0.831136 1.98302 0.847488 0.700952 3.93278 4.16252 1.49694 0.76872 9.98793
500.00 1163.15 19.795760 65.9059 0.424613 8.97501 0.773308 1.82298 0.87532 0.639803 3.81979 4.116 1.53741 0.793965 10.3159
500.00 1153.15 19.187027 66.3315 0.408866 8.62417 0.720071 1.67406 0.903091 0.583786 3.67854 4.06797 1.57725 0.788758 10.6419
500.00 1143.15 18.632682 66.7273 0.394101 8.28754 0.670493 1.53671 0.929959 0.533428 3.54641 4.01622 1.61506 0.785337 10.9574
500.00 1133.15 18.126125 67.0954 0.38023 7.96457 0.624324 1.40992 0.955948 0.487975 3.42296 3.9614 1.65091 0.783706 11.2626
500.00 1123.15 17.661930 67.4375 0.367169 7.65482 0.581339 1.29291 0.981072 0.446864 3.30773 3.90407 1.68486 0.783884 11.5578
500.00 1113.15 17.235454 67.7552 0.35484 7.35781 0.541326 1.18494 1.00535 0.409606 3.20034 3.84474 1.71694 0.785906 11.843
500.00 1103.15 16.842708 68.0498 0.343175 7.07307 0.504091 1.08536 1.02879 0.375778 3.10047 3.78383 1.74722 0.789832 12.1186
500.00 1093.15 16.480252 68.3227 0.332109 6.80011 0.469455 0.993537 1.05142 0.345013 3.00789 3.72171 1.77572 0.795745 12.3846
500.00 1083.15 16.144213 68.5786 0.321601 6.53882 0.382163 0.958552 1.0733 0.317005 2.92258 3.65892 1.80259 0.803793 12.6421
500.00 1073.15 15.796908 68.86 0.300928 6.26801 0.351132 0.872564 1.06038 0.28254 2.85592 3.59095 1.83094 0.807252 12.9194
500.00 1063.15 15.475070 69.1264 0.281077 6.00796 0.322041 0.786542 1.0453 0.251507 2.79865 3.52309 1.85763 0.812261 13.1876
500.00 1053.15 15.179785 69.3707 0.26277 5.76055 0.294743 0.707288 1.03087 0.223481 2.74796 3.45615 1.88238 0.819358 13.4437
500.00 1043.15 14.908543 69.5939 0.245861 5.52514 0.269192 0.634485 1.01712 0.198145 2.70384 3.39026 1.90526 0.828655 13.6881
500.00 1033.15 14.659148 69.7968 0.230222 5.30115 0.245326 0.567788 1.00408 0.17523 2.66637 3.32556 1.92629 0.84029 13.9209
500.00 1023.15 14.429109 69.9829 0.215753 5.08824 0.201504 0.526278 0.991754 0.154511 2.63472 3.26227 1.94562 0.853686 14.1428
