Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 100.115188 0.9981623469417431 0.938325 288.427961 -1189041.659355 42.264801 -5673.194541 6731.692912 151.454494 -7.007 0.000 2.519818 0.070579 1.655 0.999823 0.000
500.00 1513.15 100.115833 0.9982033616140044 0.939977 287.430676 -1190566.992577 42.147838 -5523.255345 6693.884595 151.451220 -7.116 0.000 2.522490 0.071100 1.692 0.99982 0.000
500.00 1503.15 100.116518 0.9982451375143246 0.941644 286.426827 -1192092.934317 42.030734 -5372.737239 6655.176993 151.448140 -7.225 0.000 2.525163 0.071630 1.729 0.999817 0.000
500.00 1493.15 100.117244 0.9982876933112702 0.943326 285.416323 -1193619.508998 41.913492 -5221.631626 6615.541999 151.445257 -7.336 0.000 2.527837 0.072169 1.767 0.999814 0.000
500.00 1483.15 100.118012 0.9983310482113472 0.945023 284.399073 -1195146.742060 41.796114 -5069.929862 6574.950194 151.442579 -7.449 0.000 2.530512 0.072718 1.805 0.99981 0.000
500.00 1473.15 100.118823 0.9983752220945927 0.946736 283.391159 -1196650.771662 41.678604 -4917.622948 6533.370664 147.949963 -7.563 0.000 2.533187 0.073277 1.844 0.999806 0.000
500.00 1463.15 100.119680 0.9984202356682238 0.948465 282.383934 -1198144.451079 41.560963 -4764.701183 6490.770791 147.938713 -7.679 0.000 2.535863 0.073846 1.883 0.999802 0.000
500.00 1453.15 100.120583 0.9984661098871953 0.950210 281.369901 -1199638.774119 41.443195 -4611.155783 6447.116710 147.927098 -7.796 0.000 2.538540 0.074425 1.923 0.999798 0.000
500.00 1443.15 100.121534 0.9985128662748921 0.951970 280.348968 -1201133.764387 41.325305 -4456.978067 6402.372942 147.915114 -7.915 0.000 2.541217 0.075015 1.963 0.999794 0.000
500.00 1433.15 100.122535 0.9985605269614218 0.953746 279.321039 -1202629.446651 41.207297 -4302.159411 6356.502274 147.902757 -8.035 0.000 2.543895 0.075616 2.004 0.999789 0.000
500.00 1423.15 100.123587 0.9986091146961892 0.955539 278.286015 -1204125.846901 41.089176 -4146.691278 6309.465662 147.890021 -8.157 0.000 2.546573 0.076229 2.045 0.999784 0.000
500.00 1413.15 100.124692 0.9986586528599294 0.957348 277.243798 -1205622.992415 40.970947 -3990.565248 6261.222114 147.876904 -8.281 0.000 2.549250 0.076854 2.087 0.99978 0.000
500.00 1403.15 100.124333 0.9934809179416796 0.954505 276.046628 -1207302.562733 40.870687 -3901.259859 6225.510220 147.591316 -8.407 0.000 2.549818 0.351033 2.146 0.999782 0.000
500.00 1393.15 99.603242 0.9905153291765060 0.952748 273.540021 -1202760.191188 40.622558 -3846.749966 6188.846533 146.516282 -8.535 0.000 2.549114 0.492166 2.215 0.99979 0.000
500.00 1383.15 98.790822 0.9651963267063998 0.922557 269.675089 -1195657.319453 40.577844 -4771.000455 6487.130983 144.234479 -8.664 0.000 2.547123 1.094138 2.292 0.999783 0.000
500.00 1373.15 95.525158 0.9501681621591080 0.893654 259.952583 -1157281.856225 39.924066 -6196.226317 6937.973618 138.666883 -8.795 0.000 2.543983 1.121161 2.375 0.99978 0.000
500.00 1363.15 90.996270 0.9522212742009688 0.878380 247.590389 -1102432.682281 38.828130 -7437.820638 7321.221420 131.818655 -8.929 0.000 2.540578 0.920676 2.461 0.999792 0.000
