Title: Nd1

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 99.163169 51.719 0.939101 15.4169 1.99867 0.0194444 7.39693 0.166299 6.58349 9.7236 2.61187 1.35974 0.117388 1.94755
500.00 1513.15 99.168503 51.7162 0.93905 15.4161 2.00368 0.0194434 7.39193 0.16629 6.58313 9.72308 2.61173 1.35967 0.117381 1.95231
500.00 1503.15 99.173961 51.7134 0.938998 15.4152 2.00901 0.0194423 7.38663 0.166281 6.58277 9.72255 2.61159 1.35959 0.117375 1.95716
500.00 1493.15 99.179544 51.7105 0.938946 15.4144 2.01466 0.0194412 7.38103 0.166272 6.5824 9.722 2.61144 1.35951 0.117368 1.9621
500.00 1483.15 99.185258 51.7075 0.938891 15.4135 2.02064 0.0194401 7.37512 0.166262 6.58202 9.72144 2.61129 1.35944 0.117361 1.96714
500.00 1473.15 99.191106 51.7044 0.938836 15.4126 2.02696 0.019439 7.36889 0.166252 6.58163 9.72087 2.61114 1.35936 0.117355 1.97227
500.00 1463.15 99.197091 51.7013 0.938779 15.4116 2.03364 0.0194378 7.36233 0.166242 6.58124 9.72028 2.61098 1.35927 0.117347 1.9775
500.00 1453.15 99.203217 51.6981 0.938722 15.4107 2.04068 0.0194366 7.35542 0.166232 6.58083 9.71968 2.61082 1.35919 0.11734 1.98284
500.00 1443.15 99.209488 51.6949 0.938662 15.4097 2.04811 0.0194354 7.34816 0.166221 6.58041 9.71906 2.61065 1.3591 0.117333 1.98828
500.00 1433.15 99.215909 51.6915 0.938601 15.4087 2.05592 0.0194341 7.34054 0.166211 6.57999 9.71844 2.61049 1.35902 0.117325 1.99383
500.00 1423.15 98.911971 51.7269 0.941486 15.4561 2.06204 0.0194938 7.31466 0.165897 6.4632 9.74707 2.61851 1.36319 0.117686 2.00382
500.00 1413.15 98.164204 51.8194 0.948657 15.5738 2.0647 0.0196423 7.25929 0.165087 6.18024 9.81824 2.63845 1.37358 0.118582 2.0203
500.00 1403.15 97.442942 51.9106 0.955679 15.6891 2.06701 0.0197877 7.20142 0.164239 5.90628 9.88788 2.65798 1.38374 0.11946 2.03681
500.00 1393.15 96.746804 52.0006 0.962556 15.802 2.06896 0.0199301 7.14105 0.163353 5.64112 9.95602 2.67711 1.3937 0.120319 2.05334
500.00 1383.15 93.773776 52.107 0.975171 16.1703 2.06946 0.0179103 7.16045 0.167846 5.27584 9.6561 2.75777 1.43789 0.124134 2.08019
500.00 1373.15 89.638508 52.2815 0.98517 16.6905 2.05917 0.0103786 7.1807 0.175592 4.8351 9.15511 2.87793 1.50422 0.129861 2.11483
500.00 1363.15 85.949344 52.4812 0.988589 17.183 2.04309 0.00459306 7.1696 0.183129 4.42321 8.67606 2.9944 1.56879 0.135435 2.14899
500.00 1353.15 82.611995 52.7178 0.983623 17.6527 2.01849 0.00101749 7.1152 0.190527 4.03751 8.21864 3.10828 1.63216 0.140906 2.18319
500.00 1343.15 78.105558 53.2963 0.955103 17.9689 1.9565 5.69307e-006 6.88656 0.20152 3.69401 7.69404 3.25244 1.72475 0.149036 2.22087
500.00 1333.15 70.577188 54.7594 0.884398 17.8803 1.80596 0 6.24386 0.220807 3.35725 7.04772 3.46806 1.90154 0.164933 2.2658
500.00 1323.15 64.288848 56.186 0.828706 17.6761 1.67 0 5.65466 0.237748 3.01996 6.50878 3.65525 2.07886 0.181066 2.30282
500.00 1313.15 59.155967 57.5042 0.781317 17.4277 1.54764 0 5.13403 0.253315 2.73134 6.03003 3.8114 2.24972 0.196777 2.33251
500.00 1303.15 54.386073 58.7166 0.741925 17.1296 1.43733 0 4.6608 0.275545 2.45989 5.61359 3.95748 2.4353 0.214035 2.35788
500.00 1293.15 50.036936 59.8888 0.715114 16.7388 1.33905 0 4.23307 0.299495 2.18262 5.28 4.08005 2.63221 0.232639 2.37814
500.00 1283.15 46.359988 60.9852 0.691407 16.3372 1.24713 0 3.84722 0.323249 1.94563 4.97821 4.17503 2.82472 0.25109 2.39395
500.00 1273.15 43.207147 62.0139 0.669982 15.9378 1.16052 0 3.49758 0.346837 1.74085 4.69803 4.24585 3.01301 0.269412 2.4062
500.00 1263.15 40.464306 62.982 0.65079 15.5407 1.07905 0 3.18025 0.370347 1.56285 4.43898 4.29439 3.19761 0.287674 2.41535
500.00 1253.15 38.050331 63.8953 0.633739 15.1462 1.00251 0 2.89179 0.393842 1.40729 4.20037 4.32243 3.37876 0.305924 2.42177
500.00 1243.15 35.905775 64.7585 0.618724 14.755 0.930682 0 2.62929 0.417365 1.27071 3.98156 4.33158 3.5565 0.324196 2.42582
