Title: Nd1

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 0.920679 8.58128e-012 8.12935e-013 3.80384e-012 -5.83724e-012 -4.47463e-016 1.33747e-010 2.33903e-014 0 -1.02758e-011 1.86847e-013 -3.54992e-014 1.15337e-013 100
500.00 1513.15 0.915854 -6.60075e-013 0 -3.86251e-014 0 0 0 0 0 7.70097e-014 0 0 0 100
500.00 1503.15 0.910937 -6.63638e-013 0 1.16501e-013 0 0 0 0 0 -5.33968e-014 0 0 0 100
500.00 1493.15 0.905925 -6.9032e-014 0 0 0 0 0 0 0 1.87923e-014 0 0 0 100
500.00 1483.15 0.900817 -6.24811e-013 0 1.57079e-013 0 0 0 0 0 5.93963e-014 0 0 0 100
500.00 1473.15 0.895610 3.49135e-013 0 3.94981e-014 0 0 0 0 0 -3.80174e-014 0 0 0 100
500.00 1463.15 0.890301 -2.1073e-013 0 -1.19201e-013 0 0 0 0 0 2.73172e-015 0 0 0 100
500.00 1453.15 0.884887 -2.35577e-014 0 3.99768e-014 0 0 0 0 -1.2642e-013 4.3975e-014 0 0 0 100
500.00 1443.15 0.879366 3.55584e-013 0 -1.20683e-013 0 0 0 0 0 8.57364e-014 0 0 0 100
500.00 1433.15 0.873735 -7.15752e-014 0 0 0 0 0 0 0 -8.6289e-014 0 0 0 100
500.00 1423.15 1.177654 10.3691 0 6.00769e-014 0 0 4.08261 0.0692756 11.5071 0.10355 0 0 0 73.8683
500.00 1413.15 1.617397 18.3232 0 -6.56145e-014 0 0 7.4646 0.126005 20.189 0.186668 0 0 0 53.7106
500.00 1403.15 1.589708 17.945 0 -4.45049e-014 0 0 7.56661 0.127051 19.6239 0.186516 0 0 0 54.551
500.00 1393.15 1.563086 17.5775 0 2.26315e-014 0 0 7.67405 0.12816 19.07 0.186422 0 0 0 55.3639
500.00 1383.15 3.840777 37.6645 0.437077 3.23945 1.94361 0.0647415 4.73974 0.0168324 13.2963 15.0294 0.102933 0 0 23.4654
500.00 1373.15 5.044077 39.6358 0.622691 4.01525 2.7893 0.151059 4.70833 0 12.1709 16.8236 0.125496 0 0 18.9575
500.00 1363.15 4.652661 37.7764 0.719193 4.14015 3.06895 0.117072 4.88855 0 11.4477 16.1135 0.130459 0 0 21.598
500.00 1353.15 4.350825 35.7752 0.854133 4.26485 3.5575 0.0727122 5.17878 0 10.7216 15.3452 0.134548 0 0 24.0954
500.00 1343.15 5.575524 34.5138 1.19593 9.84108 5.8631 0.0154355 5.94172 0 8.07916 13.9954 0.492812 0.0221773 0 20.0394
500.00 1333.15 8.690331 34.2991 1.40262 16.291 7.70856 0 6.88368 0.017937 5.93742 11.9186 1.06677 0.0583591 0 14.4159
500.00 1323.15 7.575175 33.3671 1.20799 16.5821 6.61844 0 6.62931 0.0395966 5.65727 10.4292 1.29056 0.0736355 0 18.1048
500.00 1313.15 6.530716 32.2405 1.08198 16.1497 5.84654 0 6.09415 0.0459425 4.99681 9.45776 1.45895 0.0862576 0 22.5413
500.00 1303.15 6.264446 33.2815 0.938385 15.8647 5.08244 0 5.38359 0 4.44557 8.21237 1.63436 0.101862 0 25.0552
500.00 1293.15 5.936211 33.1643 0.771174 15.851 4.16096 0 4.98607 0 4.14711 6.93063 1.86691 0.124481 0 27.9974
500.00 1283.15 5.353384 31.6688 0.698306 14.9831 3.67437 0 4.50552 0 3.55999 6.24655 1.98059 0.14091 0 32.5419
500.00 1273.15 4.906173 30.1524 0.634899 14.0238 3.25061 0 4.05299 0 3.0599 5.66946 2.06022 0.157025 0 36.9387
500.00 1263.15 4.564683 28.7043 0.574796 13.1053 2.86571 0 3.63405 0 2.6305 5.12241 2.1219 0.174148 0 41.0669
500.00 1253.15 4.296822 27.3211 0.518883 12.2319 2.52008 0 3.25089 0 2.26234 4.60991 2.16549 0.192357 0 44.927
500.00 1243.15 4.082251 26.0009 0.467435 11.406 2.21175 0 2.90366 0 1.94766 4.13422 2.1915 0.21177 0 48.5252
