Title: Nd3

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 97.842955 50.0735 1.04668 16.0066 2.2463 0.0178858 8.46541 0.177734 6.54682 11.3656 2.18227 0.69121 0.158008 1.02205
500.00 1513.15 97.843526 50.0732 1.04667 16.0065 2.25212 0.0178857 8.46012 0.177733 6.54678 11.3655 2.18226 0.691206 0.158007 1.02204
500.00 1503.15 97.844133 50.0729 1.04666 16.0064 2.25829 0.0178856 8.4545 0.177732 6.54674 11.3654 2.18225 0.691201 0.158006 1.02203
500.00 1493.15 97.844776 50.0726 1.04666 16.0063 2.26483 0.0178855 8.44854 0.17773 6.5467 11.3653 2.18223 0.691197 0.158005 1.02203
500.00 1483.15 97.845456 50.0722 1.04665 16.0062 2.27176 0.0178853 8.44224 0.177729 6.54665 11.3653 2.18222 0.691192 0.158004 1.02202
500.00 1473.15 97.846175 50.0719 1.04664 16.006 2.27907 0.0178852 8.43558 0.177728 6.5466 11.3652 2.1822 0.691187 0.158003 1.02201
500.00 1463.15 97.846934 50.0715 1.04663 16.0059 2.28679 0.0178851 8.42855 0.177727 6.54655 11.3651 2.18218 0.691182 0.158002 1.022
500.00 1453.15 97.847733 50.0711 1.04663 16.0058 2.29493 0.0178849 8.42114 0.177725 6.5465 11.365 2.18217 0.691176 0.158001 1.022
500.00 1443.15 97.848575 50.0706 1.04662 16.0056 2.3035 0.0178848 8.41334 0.177724 6.54644 11.3649 2.18215 0.69117 0.157999 1.02199
500.00 1433.15 97.849461 50.0702 1.04661 16.0055 2.31251 0.0178846 8.40514 0.177722 6.54638 11.3648 2.18213 0.691164 0.157998 1.02198
500.00 1423.15 97.850391 50.0697 1.0466 16.0054 2.32198 0.0178844 8.39651 0.17772 6.54632 11.3647 2.18211 0.691157 0.157996 1.02197
500.00 1413.15 97.852110 50.0688 1.04658 16.0051 2.33947 0.0178841 8.3806 0.177717 6.54621 11.3645 2.18207 0.691145 0.157994 1.02195
500.00 1403.15 97.854514 50.0676 1.04655 16.0047 2.36393 0.0178837 8.35833 0.177713 6.54604 11.3642 2.18201 0.691128 0.15799 1.02193
500.00 1393.15 97.857893 50.0659 1.04652 16.0041 2.39832 0.0178831 8.32702 0.177707 6.54582 11.3638 2.18194 0.691104 0.157984 1.02189
500.00 1383.15 97.861694 50.0639 1.04648 16.0035 2.43699 0.0178824 8.29182 0.1777 6.54556 11.3634 2.18185 0.691077 0.157978 1.02185
500.00 1373.15 97.873863 50.0577 1.04635 16.0015 2.56078 0.0178802 8.17912 0.177678 6.54475 11.362 2.18158 0.690991 0.157958 1.02172
500.00 1363.15 97.904639 50.042 1.04602 15.9965 2.87374 0.0178745 7.89423 0.177622 6.54269 11.3584 2.1809 0.690774 0.157909 1.0214
500.00 1353.15 97.939928 50.0239 1.04564 15.9907 3.23234 0.0178681 7.56778 0.177558 6.54034 11.3543 2.18011 0.690525 0.157852 1.02103
500.00 1343.15 97.967718 50.0097 1.04534 15.9862 3.51455 0.017863 7.31087 0.177507 6.53848 11.3511 2.17949 0.690329 0.157807 1.02074
500.00 1333.15 97.988342 49.9992 1.04512 15.9828 3.72389 0.0178593 7.1203 0.17747 6.5371 11.3487 2.17903 0.690184 0.157774 1.02053
500.00 1323.15 98.007908 49.9892 1.04492 15.9796 3.92241 0.0178557 6.93958 0.177435 6.5358 11.3464 2.1786 0.690046 0.157742 1.02033
500.00 1313.15 98.029050 49.9785 1.04469 15.9762 4.13682 0.0178519 6.7444 0.177396 6.53439 11.344 2.17813 0.689898 0.157708 1.02011
500.00 1303.15 98.034270 49.9758 1.04463 15.9753 4.18975 0.0178509 6.69621 0.177387 6.53404 11.3434 2.17801 0.689861 0.1577 1.02005
500.00 1293.15 98.035341 49.9752 1.04462 15.9752 4.2006 0.0178507 6.68633 0.177385 6.53397 11.3433 2.17799 0.689853 0.157698 1.02004
500.00 1283.15 98.033411 49.9762 1.04464 15.9755 4.18104 0.0178511 6.70414 0.177388 6.5341 11.3435 2.17803 0.689867 0.157701 1.02006
500.00 1273.15 98.029329 49.9783 1.04469 15.9761 4.13965 0.0178518 6.74182 0.177396 6.53437 11.344 2.17812 0.689896 0.157708 1.0201
500.00 1263.15 98.023742 49.9812 1.04475 15.977 4.08299 0.0178528 6.79339 0.177406 6.53474 11.3446 2.17825 0.689935 0.157717 1.02016
500.00 1253.15 98.017142 49.9845 1.04482 15.9781 4.01606 0.017854 6.85432 0.177418 6.53518 11.3454 2.17839 0.689981 0.157728 1.02023
500.00 1243.15 98.009896 49.9882 1.04489 15.9793 3.94256 0.0178553 6.92123 0.177431 6.53567 11.3462 2.17856 0.690032 0.157739 1.02031
500.00 1233.15 98.002267 49.9921 1.04498 15.9805 3.86518 0.0178567 6.99168 0.177445 6.53618 11.3471 2.17873 0.690086 0.157751 1.02038
500.00 1223.15 97.994363 49.9961 1.04506 15.9818 3.78498 0.0178582 7.06469 0.177459 6.5367 11.348 2.1789 0.690142 0.157764 1.02047
500.00 1213.15 97.986084 50.0004 1.04515 15.9832 3.70097 0.0178597 7.14116 0.177474 6.53725 11.349 2.17908 0.6902 0.157778 1.02055
500.00 1203.15 97.977850 50.0046 1.04524 15.9845 3.6174 0.0178612 7.21724 0.177489 6.5378 11.3499 2.17927 0.690258 0.157791 1.02064
500.00 1193.15 97.969708 50.0087 1.04532 15.9859 3.53475 0.0178627 7.29248 0.177504 6.53835 11.3509 2.17945 0.690315 0.157804 1.02072
500.00 1183.15 97.961683 50.0128 1.04541 15.9872 3.45327 0.0178641 7.36665 0.177518 6.53888 11.3518 2.17963 0.690372 0.157817 1.02081
500.00 1173.15 97.951984 50.0178 1.04551 15.9888 3.35479 0.0178659 7.45631 0.177536 6.53953 11.3529 2.17984 0.69044 0.157832 1.02091
500.00 1163.15 97.941406 50.0232 1.04563 15.9905 3.24735 0.0178678 7.55411 0.177555 6.54024 11.3541 2.18008 0.690515 0.157849 1.02102
500.00 1153.15 97.931053 50.0285 1.04574 15.9922 3.14217 0.0178697 7.64986 0.177574 6.54093 11.3553 2.18031 0.690588 0.157866 1.02113
500.00 1143.15 97.920908 50.0336 1.04584 15.9938 3.0391 0.0178716 7.7437 0.177592 6.54161 11.3565 2.18054 0.690659 0.157883 1.02123
500.00 1133.15 97.910951 50.0387 1.04595 15.9955 2.93789 0.0178734 7.83582 0.17761 6.54227 11.3577 2.18076 0.69073 0.157899 1.02134
500.00 1123.15 97.901149 50.0437 1.04606 15.9971 2.83826 0.0178752 7.92652 0.177628 6.54293 11.3588 2.18098 0.690799 0.157914 1.02144
500.00 1113.15 97.889280 50.0498 1.04618 15.999 2.71758 0.0178773 8.03638 0.17765 6.54372 11.3602 2.18124 0.690883 0.157934 1.02156
500.00 1103.15 97.863586 50.063 1.04646 16.0032 2.45625 0.017882 8.27429 0.177696 6.54544 11.3632 2.18181 0.691064 0.157975 1.02183
