Title: Nd3

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 97.842955 50.0735 1.04668 16.0066 2.2463 0.0178858 8.46541 0.177734 6.54682 11.3656 2.18227 0.69121 0.158008 1.02205
500.00 1513.15 97.843526 50.0732 1.04667 16.0065 2.25212 0.0178857 8.46012 0.177733 6.54678 11.3655 2.18226 0.691206 0.158007 1.02204
500.00 1503.15 97.844133 50.0729 1.04666 16.0064 2.25829 0.0178856 8.4545 0.177732 6.54674 11.3654 2.18225 0.691201 0.158006 1.02203
500.00 1493.15 97.844776 50.0726 1.04666 16.0063 2.26483 0.0178855 8.44854 0.17773 6.5467 11.3653 2.18223 0.691197 0.158005 1.02203
500.00 1483.15 97.845456 50.0722 1.04665 16.0062 2.27176 0.0178853 8.44224 0.177729 6.54665 11.3653 2.18222 0.691192 0.158004 1.02202
500.00 1473.15 97.846175 50.0719 1.04664 16.006 2.27907 0.0178852 8.43558 0.177728 6.5466 11.3652 2.1822 0.691187 0.158003 1.02201
500.00 1463.15 97.846934 50.0715 1.04663 16.0059 2.28679 0.0178851 8.42855 0.177727 6.54655 11.3651 2.18218 0.691182 0.158002 1.022
500.00 1453.15 97.847733 50.0711 1.04663 16.0058 2.29493 0.0178849 8.42114 0.177725 6.5465 11.365 2.18217 0.691176 0.158001 1.022
500.00 1443.15 97.848575 50.0706 1.04662 16.0056 2.3035 0.0178848 8.41334 0.177724 6.54644 11.3649 2.18215 0.69117 0.157999 1.02199
500.00 1433.15 97.849461 50.0702 1.04661 16.0055 2.31251 0.0178846 8.40514 0.177722 6.54638 11.3648 2.18213 0.691164 0.157998 1.02198
500.00 1423.15 97.850391 50.0697 1.0466 16.0054 2.32198 0.0178844 8.39651 0.17772 6.54632 11.3647 2.18211 0.691157 0.157996 1.02197
500.00 1413.15 92.508284 50.1155 1.08517 16.2132 2.35993 0.0189172 8.63778 0.187983 6.26379 10.8648 2.27476 0.730081 0.16712 1.08098
500.00 1403.15 85.868193 50.2289 1.13775 16.2526 2.41912 0.0149249 8.9814 0.20252 6.00306 10.2445 2.38625 0.784358 0.180043 1.16458
500.00 1393.15 79.871114 50.3888 1.18432 16.2938 2.46727 0.00886648 9.26202 0.217307 5.71818 9.67723 2.49588 0.840762 0.193562 1.25202
500.00 1383.15 73.987546 50.7299 1.22858 16.2756 2.50243 0.00414931 9.42474 0.230282 5.30097 9.23018 2.60837 0.904299 0.208954 1.35158
500.00 1373.15 68.350531 51.2646 1.24309 16.3103 2.49086 0.00113005 9.36468 0.244479 4.88845 8.79771 2.73027 0.975212 0.226187 1.46305
500.00 1363.15 62.433126 52.242 1.19365 16.4536 2.37872 0.000226233 8.83913 0.263122 4.4681 8.36756 2.88102 1.0635 0.247625 1.60171
500.00 1353.15 56.924289 53.4311 1.11043 16.6254 2.21142 8.11139e-005 8.07658 0.284402 4.0782 7.95636 3.03601 1.16169 0.271589 1.75672
500.00 1343.15 52.292698 54.5497 1.03086 16.7547 2.04889 4.54171e-005 7.35478 0.305192 3.74004 7.57892 3.16967 1.25921 0.295644 1.91231
500.00 1333.15 48.410443 55.5573 0.960574 16.8409 1.90125 3.1657e-005 6.71486 0.324864 3.44727 7.23466 3.27917 1.35418 0.319353 2.06567
500.00 1323.15 44.748115 56.34 0.891977 16.9293 1.77185 2.40938e-005 6.15039 0.358485 3.18984 6.9328 3.39712 1.45798 0.345489 2.23473
500.00 1313.15 38.802585 57.2754 0.838895 16.8272 1.64573 1.79894e-005 5.57168 0.448166 2.87334 6.59716 3.54168 1.65951 0.398427 2.32282
500.00 1303.15 33.752442 58.4729 0.815883 16.5349 1.521 1.54841e-005 5.03392 0.515222 2.54945 6.31751 3.5623 1.87474 0.458041 2.34415
500.00 1293.15 29.547681 59.5488 0.800079 16.2549 1.40135 1.40861e-005 4.54438 0.58854 2.27669 6.08814 3.51717 2.0993 0.523222 2.35737
500.00 1283.15 26.039955 60.5106 0.79027 15.9943 1.28746 1.3343e-005 4.09966 0.66782 2.04461 5.90069 3.41662 2.33027 0.593703 2.36403
500.00 1273.15 23.115687 61.3654 0.785111 15.7563 1.18015 1.3028e-005 3.69701 0.752303 1.8453 5.747 3.27312 2.56386 0.66881 2.36566
500.00 1263.15 20.678886 62.1211 0.783262 15.5414 1.08011 1.30137e-005 3.33375 0.840954 1.6727 5.61957 3.0996 2.79616 0.747622 2.36367
500.00 1253.15 18.645110 62.7866 0.783511 15.3483 0.987705 1.32226e-005 3.00702 0.932684 1.52207 5.51206 2.90788 3.02374 0.829172 2.35929
500.00 1243.15 16.940928 63.3706 0.784856 15.1744 0.902998 1.36058e-005 2.71375 1.02651 1.38965 5.41945 2.70769 3.24398 0.912583 2.3535
500.00 1233.15 15.504197 63.8821 0.786516 15.0171 0.825755 1.41322e-005 2.45075 1.12163 1.27248 5.33799 2.50639 3.45507 0.997149 2.34704
500.00 1223.15 14.272731 64.3566 0.788012 14.8797 0.75521 1.47795e-005 2.2154 1.21841 1.1673 5.24539 2.30976 3.65802 1.06557 2.34056
500.00 1213.15 13.178101 64.8872 0.789184 14.7785 0.689988 1.55263e-005 2.00615 1.31961 1.06999 5.0783 2.12277 3.85856 1.06499 2.33476
500.00 1203.15 12.235554 65.364 0.789368 14.6861 0.631113 1.63802e-005 1.81832 1.42127 0.982962 4.9186 1.94518 4.04779 1.06586 2.32946
500.00 1193.15 11.415993 65.7925 0.788414 14.6008 0.577956 1.73417e-005 1.64947 1.5233 0.904797 4.76575 1.77818 4.22579 1.06817 2.32485
500.00 1183.15 10.696526 66.1775 0.786249 14.5211 0.529929 1.84155e-005 1.49745 1.62576 0.834329 4.6195 1.62227 4.39281 1.07199 2.32104
500.00 1173.15 10.013082 66.6475 0.783727 14.4346 0.483758 1.97007e-005 1.35232 1.64591 0.765187 4.46464 1.47437 4.56642 1.06973 2.31177
500.00 1163.15 9.371310 67.1585 0.780257 14.3467 0.440366 2.11777e-005 1.21681 1.61057 0.699501 4.30554 1.33597 4.74308 1.06376 2.29892
500.00 1153.15 8.788372 67.6372 0.775288 14.2639 0.401069 2.28125e-005 1.09466 1.56975 0.639991 4.15152 1.20861 4.91302 1.05875 2.28622
500.00 1143.15 8.255055 68.0851 0.768868 14.1855 0.365484 2.46308e-005 0.984595 1.52478 0.586004 4.0031 1.09173 5.0762 1.0549 2.27376
500.00 1133.15 7.763530 68.5035 0.761051 14.1109 0.333256 2.66656e-005 0.885449 1.47673 0.536959 3.86072 0.984719 5.23269 1.05241 2.26159
500.00 1123.15 7.307081 68.894 0.751887 14.0395 0.304059 2.89595e-005 0.796152 1.4265 0.492342 3.72479 0.886933 5.38261 1.05147 2.24975
500.00 1113.15 6.727597 69.2507 0.716455 13.9963 0.278367 3.2059e-005 0.716913 1.35531 0.447259 3.58164 0.793977 5.57876 1.04906 2.23523
