Title: Hr

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.044077 49.1727 1.41987 15.0695 2.57654 9.91823 0.198788 7.58373 11.1667 2.37526 0.359736 0.158908 0
500.00 1513.15 98.044737 49.1723 1.41986 15.0694 2.58323 9.91212 0.198787 7.58368 11.1666 2.37524 0.359734 0.158907 0
500.00 1503.15 98.045437 49.172 1.41985 15.0693 2.59034 9.90564 0.198785 7.58363 11.1666 2.37523 0.359731 0.158906 0
500.00 1493.15 98.046179 49.1716 1.41984 15.0692 2.59788 9.89876 0.198784 7.58357 11.1665 2.37521 0.359728 0.158905 0
500.00 1483.15 98.046964 49.1712 1.41983 15.0691 2.60585 9.89149 0.198782 7.58351 11.1664 2.37519 0.359726 0.158903 0
500.00 1473.15 95.982188 49.1745 1.45037 14.6894 2.66469 10.1018 0.203059 7.74665 11.072 2.36909 0.366221 0.162322 0
500.00 1463.15 92.259787 49.1551 1.50889 13.9798 2.7696 10.5117 0.211251 8.0592 10.9118 2.34571 0.378112 0.168871 0
500.00 1453.15 82.132458 49.0708 1.67776 13.3993 2.9537 11.3823 0.232167 7.81716 10.46 2.39898 0.418149 0.189694 0
500.00 1443.15 69.704323 48.6378 1.94188 12.8727 3.19496 12.6013 0.271049 7.39086 9.9117 2.47436 0.479872 0.223516 0
500.00 1433.15 57.767171 47.6596 2.29074 12.1908 3.49877 14.0949 0.337389 7.03793 9.55088 2.51536 0.553958 0.269703 0
500.00 1423.15 48.574502 46.6944 2.6648 11.4471 3.78853 15.6154 0.401239 6.69338 9.29509 2.46023 0.619138 0.320744 0
500.00 1413.15 40.572833 45.3584 3.11691 10.5638 4.10483 17.4126 0.480371 6.46188 9.14485 2.30077 0.67158 0.384001 0
500.00 1403.15 33.056727 43.2805 3.73929 9.33204 4.49399 19.8884 0.589593 6.40158 9.15261 1.9674 0.683332 0.471311 0
500.00 1393.15 25.748289 39.8817 4.6927 7.43927 5.00057 23.7178 0.756944 6.58658 9.34194 1.39732 0.580027 0.605089 0
500.00 1383.15 21.360336 37.2873 5.46071 6.11323 5.32519 26.6463 0.912439 6.66315 9.33669 1.05826 0.467302 0.729389 0
500.00 1373.15 18.716124 35.754 5.93597 5.41395 5.49798 28.3753 1.04135 6.61985 9.20172 0.919208 0.408225 0.832437 0
500.00 1363.15 16.640818 34.662 6.25682 4.95818 5.61563 29.5998 1.17122 6.54045 9.03854 0.848921 0.372178 0.936252 0
500.00 1353.15 14.762970 33.795 6.45886 4.61559 5.70927 30.5693 1.3202 6.44621 8.87457 0.809542 0.346139 1.05534 0
500.00 1343.15 12.426977 33.0569 6.80608 4.28945 5.80344 31.2336 1.37526 6.20378 8.90968 0.738707 0.329358 1.25372 0
500.00 1333.15 4.933784 60.2004 2.76857 12.5676 1.47263 4.68406 2.20568 2.07074 7.85833 1.81271 2.81161 1.54767 0
500.00 1323.15 4.027028 61.3365 2.77776 12.5872 1.30176 4.09373 2.18817 1.85559 7.59625 1.65593 3.06037 1.54677 0
500.00 1313.15 3.279285 62.3589 2.77799 12.5932 1.1558 3.59766 2.15382 1.67131 7.33766 1.51125 3.29596 1.54639 0
500.00 1303.15 2.649329 63.288 2.76977 12.589 1.03018 3.17633 2.10756 1.5118 7.08426 1.37847 3.51813 1.54651 0
500.00 1293.15 2.108688 64.1388 2.75391 12.5763 0.921399 2.81536 2.05303 1.37256 6.83768 1.25698 3.72673 1.5473 0
500.00 1283.15 1.637152 64.9225 2.73133 12.5564 0.826688 2.50383 1.99293 1.2502 6.59934 1.14598 3.92175 1.54896 0
500.00 1273.15 1.220041 65.6483 2.70294 12.5303 0.743827 2.23329 1.92931 1.14205 6.37036 1.04462 4.10325 1.55173 0
500.00 1263.15 0.356742 66.4284 2.51989 12.6122 0.667638 1.98225 1.79375 1.01294 6.04563 0.946094 4.45353 1.53763 0
500.00 1253.15 0.000000 ---
500.00 1243.15 0.000000 ---
